,VE_susc,Label_testingDiff,t,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptOR_timeDep.2.5.,VE_symptOR_timeDep.50.,VE_symptOR_timeDep.97.5.,Intercept_coef_timeDep_VeOR.2.5.,Intercept_coef_timeDep_VeOR.50.,Intercept_coef_timeDep_VeOR.97.5.,VacStatus_coef_timeDep_VeOR.2.5.,VacStatus_coef_timeDep_VeOR.50.,VacStatus_coef_timeDep_VeOR.97.5.,TimeStep_coef_timeDep_VeOR.2.5.,TimeStep_coef_timeDep_VeOR.50.,TimeStep_coef_timeDep_VeOR.97.5.,Stats_sampleSizeCovid_unvac.2.5.,Stats_sampleSizeCovid_unvac.50.,Stats_sampleSizeCovid_unvac.97.5.,Stats_sampleSizeCovid_vac.2.5.,Stats_sampleSizeCovid_vac.50.,Stats_sampleSizeCovid_vac.97.5.,Stats_sampleSizeNonCovid_unvac.2.5.,Stats_sampleSizeNonCovid_unvac.50.,Stats_sampleSizeNonCovid_unvac.97.5.,Stats_sampleSizeNonCovid_vac.2.5.,Stats_sampleSizeNonCovid_vac.50.,Stats_sampleSizeNonCovid_vac.97.5.
1,0.55,equal,30,0.288903719,0.548653363,0.706382146,0.29667673,0.54856358,0.708559722,-7.757017052,-6.884403523,-6.313883319,-1.233099609,-0.795362015,-0.351945484,0.063972532,0.092293851,0.122431425,14.475,34.5,62,21.475,48.5,82,5759,5884.5,6016.825,17500.95,17667,17868.25
2,0.55,equal,31,0.294875299,0.544070642,0.704050869,0.296786748,0.540673335,0.704407407,-7.700024989,-6.904889973,-6.258278406,-1.218774518,-0.777993704,-0.352275872,0.069344392,0.094238717,0.12067546,17.425,40,68.05,24.475,54.5,91,5897,6029.5,6146,17930.875,18108.5,18290.525
3,0.55,equal,32,0.318674828,0.549716338,0.702040893,0.322802312,0.546340459,0.701557591,-7.786723952,-6.886614091,-6.202591307,-1.209387464,-0.790408373,-0.389831389,0.068600983,0.094720374,0.120252493,20.425,44.5,74.05,27.95,60,101.05,6047.225,6170,6282.05,18384.075,18538.5,18714.525
4,0.55,equal,33,0.302752046,0.54547611,0.708501778,0.304842224,0.54642476,0.714017787,-7.839371547,-6.894410658,-6.227790893,-1.251923155,-0.790634041,-0.364500245,0.071090394,0.094641108,0.11500363,22.475,48,81.575,31.95,66,113.1,6183.375,6317.5,6422.575,18794.425,18968,19139.25
5,0.55,equal,34,0.326060169,0.545436462,0.704427981,0.328411594,0.54483647,0.705815829,-7.756886335,-6.86262026,-6.251258266,-1.224203827,-0.787099161,-0.398518754,0.071265753,0.094316857,0.11927222,25.475,53,90.625,34.95,73.5,127.575,6311.95,6455.5,6582.675,19220.225,19401,19553.15
6,0.55,equal,35,0.355284729,0.551339188,0.691467749,0.360220599,0.550768792,0.695616053,-7.828596954,-6.844792396,-6.158499553,-1.189779591,-0.800218689,-0.446657076,0.072068765,0.094902275,0.116894466,28.475,60,100,37.9,81.5,138.525,6455,6592,6711.25,19628.025,19817,19978.625
7,0.55,equal,36,0.348714942,0.558274725,0.683273549,0.344919876,0.55827208,0.688683585,-7.744680713,-6.815414621,-6.218156613,-1.167081698,-0.817062067,-0.423120773,0.0720915,0.094542043,0.115464537,30.475,66.5,117.575,43.425,88.5,154.625,6577.425,6732,6852.775,20040.325,20231.5,20390.8
8,0.55,equal,37,0.362882414,0.561277625,0.681028401,0.361152308,0.562722022,0.67941361,-7.750298615,-6.827935511,-6.191413657,-1.137714634,-0.827186319,-0.448106677,0.071486422,0.094404942,0.115124023,33,73,131.1,47.475,98,168.575,6726.75,6866.5,6986.875,20452.425,20636,20793.85
9,0.55,equal,38,0.392464073,0.557195149,0.671631292,0.398185994,0.55712665,0.671920836,-7.721946829,-6.826065988,-6.201763408,-1.114569576,-0.814472455,-0.507807308,0.075277033,0.095401332,0.113911656,34.95,81,143.05,53.425,109,188.1,6842.225,6995.5,7115.575,20852.475,21039,21208.775
10,0.55,equal,39,0.372702329,0.563987441,0.651166583,0.381788576,0.566045257,0.652655793,-7.65264991,-6.801244333,-6.208848753,-1.057457087,-0.834815144,-0.480992374,0.077540266,0.094468134,0.112376868,38.95,89,161,62.95,120,206.15,6970.275,7125.5,7235.825,21249.9,21430,21591.525
11,0.55,equal,40,0.388161676,0.558003594,0.64193665,0.394687871,0.563229353,0.644574853,-7.640182065,-6.79092456,-6.206775235,-1.034443435,-0.828347331,-0.502053653,0.075563008,0.094575911,0.110537636,43.475,101.5,181.625,68.95,134,229.525,7106.75,7250,7365.8,21631.8,21815,21974.575
12,0.55,equal,41,0.399062905,0.557227155,0.639589501,0.400551707,0.555869603,0.646998051,-7.707252841,-6.766166996,-6.16195127,-1.041299563,-0.811638767,-0.511754638,0.07558674,0.094651722,0.110130599,51,112,200.15,77.475,151,254,7228.65,7371,7499.975,21997.65,22203,22345.15
13,0.55,equal,42,0.414839453,0.54857204,0.641046448,0.414445876,0.551636984,0.647685784,-7.731595509,-6.775144217,-6.16293175,-1.043275595,-0.802152323,-0.535201144,0.078141592,0.09507386,0.108904181,56.95,124.5,217.625,82.475,165,281.775,7356.7,7496.5,7620.775,22376.8,22584.5,22727.1
14,0.55,equal,43,0.421325425,0.55844013,0.646951419,0.425954191,0.559118868,0.643260912,-7.690077569,-6.76826153,-6.14300239,-1.030768219,-0.818979999,-0.555227998,0.08078005,0.09529323,0.107326062,64.475,136,234.775,90.475,183.5,315.3,7465.125,7616,7745.1,22751.275,22952.5,23114.65
15,0.55,equal,44,0.438242356,0.553567621,0.639449965,0.436506765,0.558121244,0.637229662,-7.635839749,-6.74023941,-6.124828032,-1.014020248,-0.816719844,-0.573641022,0.078754968,0.094864535,0.105798707,70.85,148,262.625,99.95,203.5,348.525,7576.7,7733,7856.525,23116.95,23310,23482.775
16,0.55,equal,45,0.432670811,0.561180686,0.627081202,0.439615818,0.560369788,0.632237034,-7.609405898,-6.74808527,-6.155985115,-1.000316688,-0.821821485,-0.579463813,0.079695782,0.095059299,0.106021646,78.475,164,290.625,109.325,221,386.525,7688.9,7845,7962.675,23464.475,23672,23830.825
17,0.55,equal,46,0.444109623,0.559107921,0.632681125,0.449971366,0.55934889,0.633409989,-7.539865517,-6.704546143,-6.140626696,-1.003511948,-0.819504763,-0.597827528,0.081380568,0.094360611,0.105296807,86.95,179.5,321.675,122.425,243,426.575,7796,7962,8076.05,23810.475,24021,24186.25
18,0.55,equal,47,0.449764757,0.553579937,0.633362506,0.455285884,0.555048851,0.635811918,-7.601036948,-6.684454465,-6.107801697,-1.010085436,-0.809822609,-0.607539272,0.08081253,0.09412358,0.105539272,96.375,196,353.525,133.475,270,468.15,7891.85,8073,8182.575,24158.475,24371,24536.1
19,0.55,equal,48,0.472749116,0.558433746,0.629659193,0.480142667,0.558262935,0.63149672,-7.528585894,-6.664351329,-6.108689039,-0.998317491,-0.81706867,-0.654201173,0.081465537,0.094277253,0.105378775,106.375,216.5,396.625,145.95,298.5,534.65,7984.8,8173.5,8298.3,24491.025,24721.5,24894.775
20,0.55,equal,49,0.485635174,0.557935883,0.627405199,0.487934747,0.556704895,0.630452346,-7.55069169,-6.631544932,-6.080611406,-0.995876622,-0.813534018,-0.669335854,0.082405993,0.093830388,0.104016341,118.95,235.5,439.675,161.8,326.5,592.575,8076.475,8284.5,8412.5,24790.4,25057,25229.525
21,0.55,equal,50,0.487576272,0.556203576,0.630222051,0.496981077,0.560936081,0.630329532,-7.517801219,-6.610041039,-6.062527622,-0.995225652,-0.823110289,-0.687127785,0.083441028,0.093825742,0.10591378,127.475,259.5,479.525,176.325,360,663.6,8153.175,8389.5,8518.775,25122.575,25385,25565.05
22,0.55,equal,51,0.497342024,0.559977925,0.626183973,0.499151247,0.563771776,0.628409763,-7.507602184,-6.590381822,-6.007545127,-0.990465261,-0.829589815,-0.691452869,0.084165075,0.093597195,0.104924664,139.475,287,520.2,196.95,398,728.75,8242.7,8479,8619.4,25441.575,25709.5,25878.275
23,0.55,equal,52,0.498917956,0.56112456,0.620939426,0.502929604,0.56438763,0.624534253,-7.449872252,-6.563224163,-5.983037805,-0.97959562,-0.831003716,-0.699023768,0.083640666,0.093710324,0.104864298,153.8,319.5,576.925,217.275,444,791.05,8315.875,8577,8722.25,25723.075,26027,26209.875
24,0.55,equal,53,0.488487339,0.561288432,0.624300307,0.495411913,0.564524433,0.631221907,-7.425148554,-6.560139337,-5.986538258,-0.997571337,-0.831316747,-0.68423834,0.084704816,0.093405744,0.102826505,170.125,349,632.725,239.325,481.5,869,8377.45,8666,8830.675,26030.825,26336,26537.2
25,0.55,equal,54,0.505064885,0.561185212,0.617123045,0.509586012,0.566073761,0.6163081,-7.377000176,-6.538163874,-5.950430072,-0.95791552,-0.834882476,-0.712506557,0.084408138,0.092752249,0.101455702,185.7,387,696.725,264.75,530.5,957.775,8446.375,8752.5,8918.575,26305.675,26636.5,26860.775
26,0.55,equal,55,0.494049016,0.56193131,0.615777208,0.498505528,0.568200767,0.612883791,-7.350623307,-6.524310293,-5.937921169,-0.94903035,-0.839794851,-0.690424391,0.08437358,0.092596598,0.101692012,206.75,423.5,758.15,296.5,583,1049,8520.075,8844.5,9013.3,26565.1,26934.5,27163.225
27,0.55,equal,56,0.50778749,0.563314509,0.618400936,0.514594583,0.566979882,0.624702002,-7.314953543,-6.510905301,-5.926582672,-0.980066632,-0.8369711,-0.722787523,0.084687302,0.092687642,0.101689115,226.125,468.5,831.1,325.875,647,1144.325,8573.8,8924,9115.575,26795.525,27225.5,27477.625
28,0.55,equal,57,0.517283427,0.563185272,0.615275784,0.520002891,0.56879745,0.618183664,-7.318211587,-6.488394392,-5.914785943,-0.962862097,-0.841177544,-0.73398284,0.085312619,0.092596794,0.100614486,251.175,522,910.05,355.475,704.5,1261.725,8624.9,9000.5,9198.975,27047.75,27501,27783.975
29,0.55,equal,58,0.514441842,0.559365591,0.604178498,0.514584883,0.565443009,0.613239622,-7.317812042,-6.490316337,-5.918423464,-0.949996073,-0.833428343,-0.722780069,0.086435272,0.092589537,0.10119797,274.275,571,1000.525,387.05,773.5,1383.475,8675.45,9072,9284.725,27316.15,27759.5,28064.15
30,0.55,equal,59,0.521402543,0.561689198,0.603528785,0.52732984,0.569180684,0.610919322,-7.298389959,-6.452388151,-5.874784467,-0.944028694,-0.842066497,-0.74938671,0.086199931,0.092287426,0.100048174,302.375,625,1089.35,424,848.5,1495.625,8717.275,9146,9360.15,27547.375,28016.5,28338.25
31,0.55,equal,60,0.513303741,0.563978783,0.602908019,0.524020409,0.571538345,0.614228183,-7.287146875,-6.435797246,-5.855997766,-0.952528413,-0.847554057,-0.742380392,0.086656057,0.092265791,0.099849527,336.275,688.5,1190.575,461.325,926,1630.625,8745.875,9198,9443.05,27785.8,28272,28602.1
32,0.55,equal,61,0.516068095,0.56528469,0.603080377,0.522491426,0.575772396,0.614184756,-7.2643291,-6.421225031,-5.793810205,-0.952397805,-0.857485193,-0.73917405,0.086624272,0.091926698,0.099087366,369.8,758,1302.225,511.65,1025,1776.05,8772.35,9266.5,9526.1,27998.2,28534,28886.825
33,0.55,equal,62,0.524802081,0.565639624,0.60283567,0.534480586,0.575892877,0.610628979,-7.301439281,-6.393401115,-5.756294436,-0.943224584,-0.857769619,-0.764602364,0.086099014,0.091862436,0.099070361,410.475,822.5,1414.9,558.65,1126.5,1925.4,8804.45,9314,9594.15,28172.5,28764,29140.925
34,0.55,equal,63,0.52927025,0.56514992,0.603408299,0.531971927,0.574930065,0.614373437,-7.240034685,-6.369236054,-5.721067782,-0.952888842,-0.855501802,-0.759227021,0.085613006,0.091323544,0.098782765,453.175,907.5,1539.725,612.625,1231,2084.2,8809.5,9360,9671.575,28387.975,29011,29400.45
35,0.55,equal,64,0.534974195,0.569680181,0.607847642,0.538152884,0.579126553,0.619961594,-7.186724655,-6.346492677,-5.658495408,-0.967550682,-0.865424232,-0.772550003,0.085729271,0.090841201,0.098358375,486.3,990.5,1661.625,676.8,1343,2264.975,8820.025,9397,9749.625,28589.65,29228.5,29672.15
36,0.55,equal,65,0.532284258,0.571720969,0.608526004,0.537948033,0.580418414,0.616101333,-7.153030052,-6.311923166,-5.631389037,-0.957379881,-0.868497424,-0.77211989,0.08472577,0.090446148,0.097842749,538.575,1068.5,1806.575,736.5,1453,2469.975,8811.675,9416.5,9798.875,28764.35,29443,29906.425
37,0.55,equal,66,0.532519224,0.572069153,0.603434704,0.536982287,0.583503844,0.617716588,-7.115494855,-6.265562049,-5.578395825,-0.961602047,-0.875878048,-0.770031327,0.085092644,0.090170914,0.097522355,592.3,1168,1945.775,808.6,1581,2681.175,8800.1,9450,9867.675,28915.1,29637.5,30151.3
38,0.55,equal,67,0.533562332,0.572776537,0.602220643,0.540352816,0.585768597,0.620897571,-7.090145393,-6.239257595,-5.540585224,-0.969961377,-0.88133052,-0.777296433,0.085118796,0.089517901,0.095989459,651.25,1280.5,2101.125,890.375,1718,2908.475,8793.125,9467,9923.4,29052.55,29846.5,30389.8
39,0.55,equal,68,0.536769404,0.574361253,0.60885665,0.548158349,0.587885525,0.628375913,-7.076145725,-6.192123304,-5.490727946,-0.989957169,-0.886454539,-0.79442486,0.084886353,0.088976789,0.09564258,716.5,1381,2264.45,977.85,1863.5,3107.45,8777.525,9482,9973.65,29193.85,30016.5,30611.775
40,0.55,equal,69,0.544342674,0.576787028,0.609497846,0.552050732,0.590554767,0.628584071,-7.020868032,-6.163586856,-5.422374603,-0.990452744,-0.892952127,-0.803075354,0.084754797,0.088328989,0.094440427,790.025,1500.5,2441.85,1063.95,2012.5,3317.275,8756.375,9491,10026.125,29312.475,30180.5,30828.275
41,0.55,equal,70,0.549545146,0.578392207,0.610099332,0.55975514,0.5946932,0.630446844,-7.011605846,-6.148159899,-5.353728484,-0.995483796,-0.903112913,-0.820438382,0.08377707,0.088122406,0.093918599,864.225,1636,2601.8,1166.275,2201,3561.75,8734.4,9497.5,10066.825,29428.3,30362,31039.475
42,0.55,equal,71,0.549817516,0.57992713,0.610008739,0.561645128,0.594435127,0.63485806,-6.989438081,-6.0918678,-5.271705199,-1.007469314,-0.902474773,-0.824726593,0.083082943,0.087480276,0.093266502,944.3,1763.5,2778.725,1257.875,2383,3803.2,8697.775,9495,10102.35,29504.075,30499.5,31227.15
43,0.55,equal,72,0.550627673,0.581278962,0.613373032,0.563024835,0.59898481,0.636515298,-6.952860232,-6.043749332,-5.206994323,-1.012019451,-0.913756223,-0.827879384,0.082092113,0.086921836,0.092678764,1028.825,1916.5,2969.075,1371.75,2576.5,4067.55,8654,9487.5,10133.85,29558.75,30631,31412.725
44,0.55,equal,73,0.557343253,0.583623371,0.61905808,0.566818475,0.60282397,0.643898877,-6.915193659,-6.013966945,-5.156899512,-1.032541252,-0.923377218,-0.836600804,0.081378191,0.086210609,0.09207501,1133,2075.5,3168.775,1494,2775.5,4328.625,8589.4,9473.5,10155.2,29626.525,30754.5,31589.2
45,0.55,equal,74,0.556389111,0.588296723,0.623311141,0.56791054,0.606973723,0.643388578,-6.898790924,-5.932296964,-5.056973805,-1.031108805,-0.9338789,-0.839132758,0.079865148,0.085833726,0.091295372,1239.8,2240,3369.525,1619.4,2971.5,4595.575,8552.85,9448.5,10156.25,29718.675,30864,31779.6
46,0.55,equal,75,0.56143224,0.590634271,0.625408363,0.572170907,0.609564751,0.6493211,-6.816725294,-5.892320996,-4.979896209,-1.047884435,-0.940493613,-0.849033724,0.078869455,0.085021134,0.090332936,1341.55,2401,3576.45,1758.725,3185.5,4854.7,8488.45,9408.5,10160.75,29783.025,30956,31944.325
47,0.55,equal,76,0.563681586,0.593462491,0.627771771,0.576969378,0.612086898,0.650762601,-6.787476944,-5.816951045,-4.911354837,-1.052113228,-0.946973991,-0.860311007,0.077744707,0.0841968,0.090522576,1453.375,2559.5,3780.55,1901.075,3423,5169.175,8438.05,9371,10157.825,29820.275,31039,32091.1
48,0.55,equal,77,0.566791297,0.59724302,0.632263901,0.580712991,0.616999798,0.655245045,-6.726523982,-5.756819523,-4.828365804,-1.064923196,-0.95972019,-0.869199607,0.076653122,0.083358841,0.089660515,1571.4,2739,3978.25,2064.575,3665,5431.325,8385.575,9310,10155.45,29870.375,31111.5,32227.55
49,0.55,equal,78,0.56974673,0.600759876,0.63460645,0.584058075,0.619591169,0.65718154,-6.7181358,-5.688704186,-4.741737871,-1.070567597,-0.966509065,-0.8772098,0.075181595,0.082599973,0.08891747,1708.4,2927,4189.725,2247.85,3917,5708.1,8308.85,9262,10143.65,29890.775,31183.5,32337.05
50,0.55,equal,79,0.573090721,0.603642398,0.637141527,0.584458801,0.625144426,0.662769082,-6.636217172,-5.619028066,-4.662070342,-1.087057223,-0.9812145,-0.878174385,0.073998309,0.081444273,0.087739415,1853.225,3114,4402.85,2425.025,4164,5980.75,8217.975,9220.5,10119.9,29942.05,31247,32451.975
51,0.55,equal,80,0.577518216,0.606318654,0.639339481,0.591563454,0.628545518,0.665142952,-6.598693173,-5.521246374,-4.563684196,-1.09408866,-0.990330733,-0.895418961,0.072630328,0.080469889,0.087540844,2009.925,3321,4626.75,2621.9,4427,6260.075,8141.9,9141,10082.525,29973.85,31307,32546.925
52,0.55,equal,81,0.578507735,0.610176457,0.641604244,0.59349709,0.632196948,0.668393742,-6.545400874,-5.44029929,-4.472178621,-1.103889577,-1.00020767,-0.90016438,0.071162719,0.07940756,0.08666094,2163.225,3498.5,4832.65,2833.2,4688.5,6517.575,8071.7,9069,10043.325,30027.7,31356,32632.75
53,0.55,equal,82,0.580123429,0.612921267,0.645785358,0.594610316,0.636619892,0.66953122,-6.47470509,-5.365357541,-4.375060024,-1.107277328,-1.012306027,-0.902915006,0.069666095,0.078422171,0.085766327,2333.525,3709,5027.925,3027.5,4965,6767.4,8012.6,9005,10001.95,30073,31393.5,32717.3
54,0.55,equal,83,0.586149909,0.616600972,0.649211465,0.601394444,0.640207041,0.674074022,-6.442795963,-5.280596445,-4.277982898,-1.121136951,-1.02222653,-0.919783236,0.068118539,0.077050658,0.085408438,2506.5,3921.5,5230.325,3257.225,5244.5,7033.575,7940.075,8931.5,9943.425,30101,31413.5,32779.7
55,0.55,equal,84,0.589700181,0.620056798,0.651500193,0.605684439,0.644366668,0.675127485,-6.380182372,-5.206927312,-4.181428189,-1.124369944,-1.033856518,-0.930604429,0.066547113,0.075792996,0.084797904,2676.5,4121.5,5409.825,3491.575,5524,7280.625,7883.7,8871.5,9893.85,30140.825,31444.5,32833.575
56,0.55,equal,85,0.593446544,0.622979126,0.655770997,0.609131612,0.646801813,0.677353305,-6.331276183,-5.097685563,-4.080525754,-1.131211328,-1.040725945,-0.939389571,0.065022541,0.074364666,0.084234239,2857.3,4339,5595.325,3742.3,5800.5,7521.175,7812.2,8792.5,9831.25,30182.575,31486,32875.2
57,0.55,equal,86,0.595880657,0.625828566,0.660221216,0.616735787,0.652479885,0.682081235,-6.195248959,-4.991354977,-3.983729639,-1.146027299,-1.056933186,-0.959031129,0.063395919,0.073079551,0.08233059,3038.325,4527,5773.25,3979.925,6098,7761.975,7749.575,8710.5,9772.525,30232.325,31511.5,32917.025
58,0.55,equal,87,0.599413728,0.628855243,0.663441193,0.621106012,0.656069459,0.686131698,-6.112974504,-4.90780049,-3.871645898,-1.15878863,-1.067315565,-0.970570481,0.062097713,0.071776067,0.081195795,3224.15,4734.5,5940.95,4229.6,6352,7993.45,7689.075,8620.5,9705.8,30286.6,31529,32935.875
59,0.55,equal,88,0.603906942,0.633260638,0.667177377,0.627924011,0.659203971,0.687663557,-6.030158222,-4.813942574,-3.776082733,-1.163674442,-1.076471342,-0.988657333,0.060457127,0.070254246,0.079918805,3424.325,4937.5,6099.925,4476.75,6609.5,8211.25,7628.225,8538,9624.9,30330.775,31549,32962.8
60,0.55,equal,89,0.607593667,0.637316363,0.669292693,0.628555983,0.663578736,0.689911911,-5.946884108,-4.716160811,-3.66408462,-1.170922093,-1.089391236,-0.990358512,0.058945848,0.068745077,0.079023862,3609.35,5125,6254.2,4731.7,6855,8401.4,7573.95,8471.5,9557.1,30406.45,31556,32986.5
61,0.55,equal,90,0.610809362,0.642350586,0.670911578,0.635581543,0.667277407,0.69217983,-5.851373127,-4.608158123,-3.571182441,-1.178250177,-1.100447149,-1.009462092,0.057547368,0.067294515,0.077722492,3812.725,5299.5,6400.75,5013.6,7116.5,8606.7,7524.075,8400.5,9478.15,30446.9,31582,32990.65
62,0.55,equal,91,0.61406023,0.645787429,0.673029349,0.63923909,0.66984645,0.693904112,-5.757461684,-4.49949373,-3.461802839,-1.183860384,-1.108197548,-1.019567329,0.055684012,0.065700527,0.076398191,4012.025,5475,6528.75,5266.9,7341.5,8782.025,7488.075,8327.5,9412.875,30523.125,31588.5,33018.975
63,0.55,equal,92,0.61753578,0.648927963,0.675529835,0.644284134,0.67346795,0.695896116,-5.665491694,-4.400882689,-3.373226928,-1.190396785,-1.119227287,-1.033629341,0.054231676,0.064635519,0.075273469,4212.2,5649.5,6651.925,5543.4,7558,8951.375,7454.525,8268.5,9323.8,30608.875,31610.5,33020.6
64,0.55,equal,93,0.62134505,0.652043948,0.678432193,0.644451465,0.676211672,0.697516715,-5.572235777,-4.298846237,-3.274258702,-1.195744828,-1.127665323,-1.034122097,0.052673964,0.062728283,0.073972425,4430.35,5814,6767.65,5811.85,7802.5,9108.975,7435.85,8207,9228.85,30710.875,31644.5,33011.55
65,0.55,equal,94,0.626182766,0.654577486,0.681660913,0.651507533,0.677502376,0.698450617,-5.471126817,-4.18481359,-3.174587792,-1.198825583,-1.131659508,-1.054148911,0.051024785,0.061232926,0.0728334,4623,5952.5,6886.4,6094.95,8019.5,9254.575,7405.575,8167,9158.175,30792.3,31682.5,32998.725
66,0.55,equal,95,0.628381054,0.656330909,0.683389586,0.652221142,0.680219005,0.700089837,-5.382129964,-4.083223976,-3.076484525,-1.204273054,-1.140118911,-1.056188936,0.04929387,0.059613662,0.071316037,4817.5,6105.5,6972.925,6367.375,8248,9390.475,7401.975,8108,9057.125,30889.325,31709.5,32984.35
67,0.55,equal,96,0.63184773,0.658999599,0.684623334,0.659235524,0.683198029,0.702328969,-5.269107002,-3.948663206,-2.987568208,-1.211776367,-1.149478432,-1.076567372,0.047817747,0.058073438,0.070149342,5019.025,6259,7062.475,6639.625,8428.5,9518.05,7389.825,8036.5,8946.35,30976.125,31770,32981.625
68,0.55,equal,97,0.635861919,0.662203394,0.686229105,0.658603919,0.684561497,0.701577609,-5.184951606,-3.873436147,-2.881200058,-1.209247148,-1.153791537,-1.074718536,0.046063208,0.056723528,0.068822593,5197,6381.5,7142.3,6894.85,8632,9628.925,7378.65,7984.5,8875.55,31054.8,31822,32973.95
69,0.55,equal,98,0.639030496,0.664228501,0.68809353,0.663463425,0.686171929,0.703346566,-5.06351426,-3.756983319,-2.810755299,-1.215192595,-1.15890999,-1.08905313,0.044919559,0.055235178,0.067248696,5397.225,6518.5,7224.15,7153.25,8803.5,9732.35,7368.75,7938.5,8779.2,31177.975,31881,32961.2
70,0.55,equal,99,0.641724518,0.666484153,0.689350137,0.664046446,0.688363772,0.704415082,-4.952170105,-3.648392725,-2.715972914,-1.218799112,-1.165918869,-1.090782981,0.04327014,0.053765261,0.065811156,5579.8,6646.5,7306.475,7395.25,8970.5,9835.5,7357.375,7896.5,8691.525,31283.825,31926,32953.25
