"","VE_infect","Label_testingDiff","t","Covid_cumPropSymptInfect_vac.0.","Covid_cumPropSymptInfect_vac.25.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.75.","Covid_cumPropSymptInfect_vac.100.","Covid_cumPropSymptInfect_unvac.0.","Covid_cumPropSymptInfect_unvac.25.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.75.","Covid_cumPropSymptInfect_unvac.100.","NonCovid_cumPropSymptInfect_vac.0.","NonCovid_cumPropSymptInfect_vac.25.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.75.","NonCovid_cumPropSymptInfect_vac.100.","NonCovid_cumPropSymptInfect_unvac.0.","NonCovid_cumPropSymptInfect_unvac.25.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.75.","NonCovid_cumPropSymptInfect_unvac.100.","Covid_cumPropSymptExpInfect_tested_vac.0.","Covid_cumPropSymptExpInfect_tested_vac.25.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.75.","Covid_cumPropSymptExpInfect_tested_vac.100.","Covid_cumPropSymptExpInfect_tested_unvac.0.","Covid_cumPropSymptExpInfect_tested_unvac.25.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.75.","Covid_cumPropSymptExpInfect_tested_unvac.100.","NonCovid_cumPropSymptInfect_tested_vac.0.","NonCovid_cumPropSymptInfect_tested_vac.25.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.75.","NonCovid_cumPropSymptInfect_tested_vac.100.","NonCovid_cumPropSymptInfect_tested_unvac.0.","NonCovid_cumPropSymptInfect_tested_unvac.25.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.75.","NonCovid_cumPropSymptInfect_tested_unvac.100.","CumProp_falseNeg_vac.0.","CumProp_falseNeg_vac.25.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.75.","CumProp_falseNeg_vac.100.","CumProp_falseNeg_unvac.0.","CumProp_falseNeg_unvac.25.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.75.","CumProp_falseNeg_unvac.100."
"1172",0.3,"equal",78,0.0256,0.0503133333333333,0.06606,0.08064,0.12704,0.05388,0.11278,0.1467,0.18217,0.2862,0.67708,0.709986666666667,0.721913333333333,0.732233333333334,0.75232,0.5492,0.63423,0.66058,0.68413,0.7306,0.01272,0.0255766666666667,0.03368,0.0421066666666666,0.0701066666666667,0.02656,0.05747,0.0756,0.09462,0.156,0.40408,0.423363333333333,0.42882,0.433756666666667,0.44404,0.33808,0.38772,0.40014,0.41146,0.43184,0.000788160084070409,0.00165025607312569,0.00215886357823925,0.0026909636315407,0.00472387807895625,0.00138002415042263,0.00344916517358428,0.00453226917126867,0.005895825312584,0.0104860998211673
"1173",0.5,"equal",78,0.0048,0.0174433333333333,0.0233533333333334,0.0279633333333334,0.0418266666666667,0.0104,0.03861,0.05062,0.0625,0.09912,0.739546666666667,0.750476666666666,0.7544,0.758493333333333,0.768426666666667,0.69504,0.72341,0.7335,0.74262,0.76664,0.00253333333333333,0.0092,0.01218,0.0147633333333333,0.0222,0.005,0.02011,0.02644,0.03268,0.05184,0.435613333333333,0.441863333333333,0.44426,0.446346666666667,0.451813333333333,0.4132,0.42869,0.4342,0.43909,0.45324,0.0001478021815602,0.00067529056241081,0.00089221785512111,0.00114694850207171,0.00203867660764212,0.00043645251396648,0.00145123763521538,0.00198647381743583,0.00249849279012286,0.00402742073693231
"1174",0.7,"equal",78,0.000626666666666667,0.00422,0.00544,0.00818666666666667,0.0161733333333333,8e-04,0.00951,0.0128,0.0179,0.03576,0.76004,0.76533,0.767793333333333,0.769743333333333,0.772693333333333,0.74352,0.75851,0.7621,0.76598,0.7724,0.00024,0.00228666666666667,0.00296666666666667,0.00440333333333333,0.00886666666666667,0.00056,0.00496,0.00694,0.00955,0.02004,0.445986666666667,0.44924,0.450366666666666,0.451436666666667,0.45404,0.43668,0.44499,0.44702,0.44928,0.4556,0,0.000205403648465148,0.000294929609196752,0.000466936166271546,0.000909090909090909,0,0.000441296529847314,0.000618647817470174,0.000965484452701997,0.00275245140202993
"1175",0.9,"equal",78,8e-05,0.000276666666666667,0.000613333333333333,0.00105666666666666,0.00324,0,0.00043,0.00104,0.00219,0.00736,0.768706666666667,0.771116666666667,0.771753333333334,0.772586666666667,0.77516,0.76328,0.76866,0.77074,0.77253,0.7774,1.33333333333333e-05,0.000183333333333334,0.000373333333333333,0.00064,0.00185333333333333,0,0.00027,0.00068,0.0014,0.00436,0.44908,0.451483333333333,0.45222,0.453193333333333,0.45572,0.4444,0.44972,0.452,0.45401,0.45888,0,2.95451556468065e-05,5.90397236141666e-05,0.000117077135779166,0.000264628050573361,0,0,8.89323811780502e-05,0.000264912359710909,0.00114840989399293
"1176",0.1,"highUnequal",78,0.0630133333333333,0.11101,0.131126666666667,0.14327,0.16868,0.13568,0.24707,0.29114,0.32012,0.3812,0.63932,0.66125,0.670506666666667,0.685866666666667,0.725226666666667,0.48044,0.52394,0.54634,0.58183,0.6698,0.0317066666666667,0.05841,0.0694933333333334,0.0760633333333333,0.0919466666666667,0.02664,0.05247,0.0643,0.07053,0.08708,0.38664,0.39909,0.4035,0.41185,0.430813333333333,0.17548,0.18772,0.19184,0.19856,0.21404,0.00175848251607138,0.00338328701243875,0.00413225678205834,0.00500110657436093,0.00715563506261181,0.00714641848097058,0.0114721212982896,0.0147718385220711,0.0170697231830223,0.0245325355272999
"1177",0.3,"highUnequal",78,0.0256,0.0503133333333333,0.06606,0.08064,0.12704,0.05388,0.11278,0.1467,0.18217,0.2862,0.67708,0.709986666666667,0.721913333333333,0.732233333333334,0.75232,0.5492,0.63423,0.66058,0.68413,0.7306,0.01272,0.0255766666666667,0.03368,0.0421066666666666,0.0701066666666667,0.0104,0.02386,0.03098,0.03888,0.06412,0.40408,0.423363333333333,0.42882,0.433756666666667,0.44404,0.19248,0.20634,0.2107,0.21445,0.22104,0.000788160084070409,0.00165025607312569,0.00215886357823925,0.0026909636315407,0.00472387807895625,0.00223521320495186,0.00491109398364979,0.0073597616710112,0.00983020049104353,0.0187061574434918
"1178",0.5,"highUnequal",78,0.0048,0.0174433333333333,0.0233533333333334,0.0279633333333334,0.0418266666666667,0.0104,0.03861,0.05062,0.0625,0.09912,0.739546666666667,0.750476666666666,0.7544,0.758493333333333,0.768426666666667,0.69504,0.72341,0.7335,0.74262,0.76664,0.00253333333333333,0.0092,0.01218,0.0147633333333333,0.0222,0.00196,0.00807,0.01088,0.01404,0.0218,0.435613333333333,0.441863333333333,0.44426,0.446346666666667,0.451813333333333,0.21448,0.21796,0.2207,0.22245,0.22992,0.0001478021815602,0.00067529056241081,0.00089221785512111,0.00114694850207171,0.00203867660764212,0.000517509056408487,0.00228060993515966,0.00313841091632819,0.00410559255746708,0.007115026257835
"1179",0.7,"highUnequal",78,0.000626666666666667,0.00422,0.00544,0.00818666666666667,0.0161733333333333,8e-04,0.00951,0.0128,0.0179,0.03576,0.76004,0.76533,0.767793333333333,0.769743333333333,0.772693333333333,0.74352,0.75851,0.7621,0.76598,0.7724,0.00024,0.00228666666666667,0.00296666666666667,0.00440333333333333,0.00886666666666667,0.00032,0.00202,0.00278,0.00402,0.00728,0.445986666666667,0.44924,0.450366666666666,0.451436666666667,0.45404,0.21836,0.22351,0.22492,0.22682,0.23084,0,0.000205403648465148,0.000294929609196752,0.000466936166271546,0.000909090909090909,0,0.000719620711626003,0.00123131107571352,0.00191171376382848,0.00397442543632279
"1180",0.9,"highUnequal",78,8e-05,0.000276666666666667,0.000613333333333333,0.00105666666666666,0.00324,0,0.00043,0.00104,0.00219,0.00736,0.768706666666667,0.771116666666667,0.771753333333334,0.772586666666667,0.77516,0.76328,0.76866,0.77074,0.77253,0.7774,1.33333333333333e-05,0.000183333333333334,0.000373333333333333,0.00064,0.00185333333333333,0,8e-05,0.00028,0.00057,0.00188,0.44908,0.451483333333333,0.45222,0.453193333333333,0.45572,0.22096,0.22545,0.22674,0.2286,0.23472,0,2.95451556468065e-05,5.90397236141666e-05,0.000117077135779166,0.000264628050573361,0,0,0.000179484914536961,0.000532646839119512,0.00209424083769634
"1181",0.1,"modUnequal",78,0.0630133333333333,0.11101,0.131126666666667,0.14327,0.16868,0.13568,0.24707,0.29114,0.32012,0.3812,0.63932,0.66125,0.670506666666667,0.685866666666667,0.725226666666667,0.48044,0.52394,0.54634,0.58183,0.6698,0.0317066666666667,0.05841,0.0694933333333334,0.0760633333333333,0.0919466666666667,0.03836,0.07159,0.08608,0.09569,0.11644,0.38664,0.39909,0.4035,0.41185,0.430813333333333,0.20996,0.22399,0.22972,0.23835,0.2596,0.00175848251607138,0.00338328701243875,0.00413225678205834,0.00500110657436093,0.00715563506261181,0.00577258692441939,0.00984898806706295,0.0124192196033764,0.0141023084920036,0.0204653429163114
"1182",0.3,"modUnequal",78,0.0256,0.0503133333333333,0.06606,0.08064,0.12704,0.05388,0.11278,0.1467,0.18217,0.2862,0.67708,0.709986666666667,0.721913333333333,0.732233333333334,0.75232,0.5492,0.63423,0.66058,0.68413,0.7306,0.01272,0.0255766666666667,0.03368,0.0421066666666666,0.0701066666666667,0.01404,0.03213,0.04304,0.05218,0.08696,0.40408,0.423363333333333,0.42882,0.433756666666667,0.44404,0.23204,0.25172,0.25806,0.26376,0.2768,0.000788160084070409,0.00165025607312569,0.00215886357823925,0.0026909636315407,0.00472387807895625,0.00138026224982747,0.00473593934361753,0.00587543502185137,0.00771039747497108,0.0155485893416928
"1183",0.5,"modUnequal",78,0.0048,0.0174433333333333,0.0233533333333334,0.0279633333333334,0.0418266666666667,0.0104,0.03861,0.05062,0.0625,0.09912,0.739546666666667,0.750476666666666,0.7544,0.758493333333333,0.768426666666667,0.69504,0.72341,0.7335,0.74262,0.76664,0.00253333333333333,0.0092,0.01218,0.0147633333333333,0.0222,0.00336,0.01142,0.01464,0.01873,0.02844,0.435613333333333,0.441863333333333,0.44426,0.446346666666667,0.451813333333333,0.26024,0.27188,0.2741,0.27712,0.28424,0.0001478021815602,0.00067529056241081,0.00089221785512111,0.00114694850207171,0.00203867660764212,0.000417246175243394,0.00184840686077072,0.00274620394242595,0.00356630563085624,0.00560185817734663
"1184",0.7,"modUnequal",78,0.000626666666666667,0.00422,0.00544,0.00818666666666667,0.0161733333333333,8e-04,0.00951,0.0128,0.0179,0.03576,0.76004,0.76533,0.767793333333333,0.769743333333333,0.772693333333333,0.74352,0.75851,0.7621,0.76598,0.7724,0.00024,0.00228666666666667,0.00296666666666667,0.00440333333333333,0.00886666666666667,0.00028,0.00276,0.00398,0.0054,0.0116,0.445986666666667,0.44924,0.450366666666666,0.451436666666667,0.45404,0.27428,0.27931,0.2806,0.28308,0.2872,0,0.000205403648465148,0.000294929609196752,0.000466936166271546,0.000909090909090909,0,0.000701118495055842,0.00110843815535158,0.00154332327136205,0.00332917186849771
"1185",0.9,"modUnequal",78,8e-05,0.000276666666666667,0.000613333333333333,0.00105666666666666,0.00324,0,0.00043,0.00104,0.00219,0.00736,0.768706666666667,0.771116666666667,0.771753333333334,0.772586666666667,0.77516,0.76328,0.76866,0.77074,0.77253,0.7774,1.33333333333333e-05,0.000183333333333334,0.000373333333333333,0.00064,0.00185333333333333,0,0.00011,0.00036,0.00077,0.0024,0.44908,0.451483333333333,0.45222,0.453193333333333,0.45572,0.27636,0.28054,0.28264,0.28397,0.29248,0,2.95451556468065e-05,5.90397236141666e-05,0.000117077135779166,0.000264628050573361,0,0,0.000142298374593146,0.000320514241182169,0.00111731843575419
"1186",0.1,"equal",79,0.0679733333333333,0.117793333333333,0.137786666666667,0.1501,0.1746,0.1466,0.26187,0.3066,0.33357,0.39244,0.637773333333333,0.659603333333334,0.6686,0.68453,0.724666666666667,0.47364,0.51647,0.53782,0.57358,0.66392,0.0342933333333333,0.0621766666666667,0.0735133333333333,0.0803,0.0955866666666667,0.07508,0.13746,0.16298,0.17954,0.21396,0.387266666666667,0.399376666666666,0.4039,0.41224,0.432253333333333,0.30624,0.32914,0.3402,0.35903,0.40328,0.00182904175359378,0.00364384843903638,0.0044437246730155,0.00553440990853217,0.00762131751794474,0.00393009448950581,0.0075511552189814,0.00954171983791165,0.011747438701508,0.0144938709428726
"1187",0.3,"equal",79,0.0276933333333333,0.0539566666666667,0.07058,0.0855066666666667,0.13272,0.05848,0.12123,0.15674,0.19366,0.29856,0.675866666666667,0.709726666666667,0.722546666666666,0.73324,0.754733333333333,0.54292,0.62872,0.65546,0.68111,0.73084,0.0137733333333333,0.02757,0.0363666666666667,0.04472,0.0733733333333333,0.02888,0.06206,0.0808,0.10102,0.16376,0.40532,0.424353333333333,0.430353333333333,0.435863333333333,0.446586666666667,0.33544,0.38672,0.3996,0.41109,0.43252,0.00083853805227851,0.00182479735136151,0.00224947386601802,0.00288779065767435,0.00506935546766197,0.00145361265498076,0.00372455403890865,0.00474617788537391,0.00642438696062097,0.0110403739221533
"1188",0.5,"equal",79,0.00506666666666667,0.0187766666666667,0.0249266666666666,0.0298466666666667,0.0445066666666667,0.01096,0.04083,0.05386,0.06687,0.10544,0.741426666666667,0.752806666666667,0.757013333333333,0.76157,0.772533333333333,0.69368,0.72435,0.73436,0.74434,0.7694,0.00274666666666667,0.00993333333333334,0.0130933333333333,0.01581,0.0235733333333333,0.00536,0.0216,0.02864,0.03505,0.05568,0.438093333333333,0.444433333333333,0.446906666666667,0.449466666666666,0.455026666666667,0.41388,0.43031,0.4364,0.4418,0.4566,0.000146683486373104,0.000744307160826001,0.000942265189823918,0.00121217615163887,0.00216606498194946,0.000432937916702745,0.0015536243660622,0.00210588530540325,0.00268873832450101,0.00425133917183913
"1189",0.7,"equal",79,0.000626666666666667,0.00445333333333333,0.00576,0.00856666666666667,0.0170266666666667,8e-04,0.00998,0.0134,0.01895,0.03724,0.763693333333333,0.769053333333333,0.77154,0.773533333333333,0.77648,0.74592,0.76177,0.76554,0.76957,0.77652,0.000253333333333333,0.00245,0.00312666666666667,0.00458,0.00926666666666667,6e-04,0.00522,0.00734,0.01,0.02084,0.44924,0.452503333333333,0.453673333333333,0.4548,0.457333333333333,0.4392,0.44791,0.45012,0.45258,0.45896,0,0.000204759270633611,0.000292719120896922,0.000468418423923519,0.000960251411278589,0,0.000500029147992555,0.000696652300115093,0.00104577484844112,0.0030708862919048
"1190",0.9,"equal",79,8e-05,0.000286666666666667,0.00062,0.00107,0.00326666666666667,0,0.00043,0.00104,0.00225,0.0076,0.772253333333333,0.77498,0.775753333333334,0.776716666666667,0.778826666666667,0.76792,0.77251,0.77482,0.77644,0.7814,1.33333333333333e-05,0.000183333333333334,0.000386666666666667,0.000656666666666667,0.00190666666666667,0,0.00027,0.00068,0.00141,0.0044,0.452333333333333,0.45483,0.455546666666667,0.456446666666667,0.45896,0.44808,0.45292,0.45532,0.45724,0.46264,0,2.93623258268573e-05,7.29335645567e-05,0.000116734775127062,0.000262804415114174,0,0,8.83159937051124e-05,0.0002630367627999,0.00114015085072794
"1191",0.1,"highUnequal",79,0.0679733333333333,0.117793333333333,0.137786666666667,0.1501,0.1746,0.1466,0.26187,0.3066,0.33357,0.39244,0.637773333333333,0.659603333333334,0.6686,0.68453,0.724666666666667,0.47364,0.51647,0.53782,0.57358,0.66392,0.0342933333333333,0.0621766666666667,0.0735133333333333,0.0803,0.0955866666666667,0.0288,0.05596,0.06784,0.07403,0.091,0.387266666666667,0.399376666666666,0.4039,0.41224,0.432253333333333,0.1754,0.18777,0.19184,0.19868,0.21564,0.00182904175359378,0.00364384843903638,0.0044437246730155,0.00553440990853217,0.00762131751794474,0.00803341902313625,0.0124199893498247,0.0157695065078017,0.0183003665073964,0.0264011799410029
"1192",0.3,"highUnequal",79,0.0276933333333333,0.0539566666666667,0.07058,0.0855066666666667,0.13272,0.05848,0.12123,0.15674,0.19366,0.29856,0.675866666666667,0.709726666666667,0.722546666666666,0.73324,0.754733333333333,0.54292,0.62872,0.65546,0.68111,0.73084,0.0137733333333333,0.02757,0.0363666666666667,0.04472,0.0733733333333333,0.01136,0.02586,0.0334,0.04133,0.0678,0.40532,0.424353333333333,0.430353333333333,0.435863333333333,0.446586666666667,0.19292,0.20728,0.21164,0.21553,0.22292,0.00083853805227851,0.00182479735136151,0.00224947386601802,0.00288779065767435,0.00506935546766197,0.0022108843537415,0.00553481948795906,0.0079241211052162,0.0106345272001581,0.0194845044492176
"1193",0.5,"highUnequal",79,0.00506666666666667,0.0187766666666667,0.0249266666666666,0.0298466666666667,0.0445066666666667,0.01096,0.04083,0.05386,0.06687,0.10544,0.741426666666667,0.752806666666667,0.757013333333333,0.76157,0.772533333333333,0.69368,0.72435,0.73436,0.74434,0.7694,0.00274666666666667,0.00993333333333334,0.0130933333333333,0.01581,0.0235733333333333,0.00208,0.00863,0.01158,0.01474,0.02288,0.438093333333333,0.444433333333333,0.446906666666667,0.449466666666666,0.455026666666667,0.21576,0.21956,0.22238,0.22444,0.23256,0.000146683486373104,0.000744307160826001,0.000942265189823918,0.00121217615163887,0.00216606498194946,0.000511421752471872,0.00251547531319086,0.00336195981743129,0.00441108395675662,0.00736401673640167
"1194",0.7,"highUnequal",79,0.000626666666666667,0.00445333333333333,0.00576,0.00856666666666667,0.0170266666666667,8e-04,0.00998,0.0134,0.01895,0.03724,0.763693333333333,0.769053333333333,0.77154,0.773533333333333,0.77648,0.74592,0.76177,0.76554,0.76957,0.77652,0.000253333333333333,0.00245,0.00312666666666667,0.00458,0.00926666666666667,0.00032,0.00216,0.00294,0.00421,0.00776,0.44924,0.452503333333333,0.453673333333333,0.4548,0.457333333333333,0.22084,0.22547,0.2272,0.22879,0.23268,0,0.000204759270633611,0.000292719120896922,0.000468418423923519,0.000960251411278589,0,0.00086251540179524,0.00121813278569469,0.00193707316371285,0.0041025641025641
"1195",0.9,"highUnequal",79,8e-05,0.000286666666666667,0.00062,0.00107,0.00326666666666667,0,0.00043,0.00104,0.00225,0.0076,0.772253333333333,0.77498,0.775753333333334,0.776716666666667,0.778826666666667,0.76792,0.77251,0.77482,0.77644,0.7814,1.33333333333333e-05,0.000183333333333334,0.000386666666666667,0.000656666666666667,0.00190666666666667,0,8e-05,0.00028,6e-04,0.00188,0.452333333333333,0.45483,0.455546666666667,0.456446666666667,0.45896,0.22296,0.22784,0.229,0.23073,0.23712,0,2.93623258268573e-05,7.29335645567e-05,0.000116734775127062,0.000262804415114174,0,0,0.000177619899031763,0.000528286163071798,0.00224253924443678
"1196",0.1,"modUnequal",79,0.0679733333333333,0.117793333333333,0.137786666666667,0.1501,0.1746,0.1466,0.26187,0.3066,0.33357,0.39244,0.637773333333333,0.659603333333334,0.6686,0.68453,0.724666666666667,0.47364,0.51647,0.53782,0.57358,0.66392,0.0342933333333333,0.0621766666666667,0.0735133333333333,0.0803,0.0955866666666667,0.04156,0.07655,0.0914,0.10114,0.12108,0.387266666666667,0.399376666666666,0.4039,0.41224,0.432253333333333,0.20956,0.22311,0.22896,0.23777,0.26004,0.00182904175359378,0.00364384843903638,0.0044437246730155,0.00553440990853217,0.00762131751794474,0.00610079575596817,0.0105007848457628,0.0134735190402357,0.0152253204949815,0.0215714630031333
"1197",0.3,"modUnequal",79,0.0276933333333333,0.0539566666666667,0.07058,0.0855066666666667,0.13272,0.05848,0.12123,0.15674,0.19366,0.29856,0.675866666666667,0.709726666666667,0.722546666666666,0.73324,0.754733333333333,0.54292,0.62872,0.65546,0.68111,0.73084,0.0137733333333333,0.02757,0.0363666666666667,0.04472,0.0733733333333333,0.0154,0.03493,0.04616,0.05564,0.09108,0.40532,0.424353333333333,0.430353333333333,0.435863333333333,0.446586666666667,0.23192,0.25183,0.25894,0.26485,0.278,0.00083853805227851,0.00182479735136151,0.00224947386601802,0.00288779065767435,0.00506935546766197,0.00164091344181594,0.00522345483613366,0.00635720844395279,0.00861135485551624,0.0168421052631579
"1198",0.5,"modUnequal",79,0.00506666666666667,0.0187766666666667,0.0249266666666666,0.0298466666666667,0.0445066666666667,0.01096,0.04083,0.05386,0.06687,0.10544,0.741426666666667,0.752806666666667,0.757013333333333,0.76157,0.772533333333333,0.69368,0.72435,0.73436,0.74434,0.7694,0.00274666666666667,0.00993333333333334,0.0130933333333333,0.01581,0.0235733333333333,0.0036,0.01195,0.01572,0.01985,0.03028,0.438093333333333,0.444433333333333,0.446906666666667,0.449466666666666,0.455026666666667,0.26184,0.27344,0.27614,0.27908,0.28652,0.000146683486373104,0.000744307160826001,0.000942265189823918,0.00121217615163887,0.00216606498194946,0.000413621949538122,0.00189040145717412,0.00279014899941337,0.00381705666161472,0.0060786167769823
"1199",0.7,"modUnequal",79,0.000626666666666667,0.00445333333333333,0.00576,0.00856666666666667,0.0170266666666667,8e-04,0.00998,0.0134,0.01895,0.03724,0.763693333333333,0.769053333333333,0.77154,0.773533333333333,0.77648,0.74592,0.76177,0.76554,0.76957,0.77652,0.000253333333333333,0.00245,0.00312666666666667,0.00458,0.00926666666666667,0.00036,0.003,0.00414,0.00569,0.01176,0.44924,0.452503333333333,0.453673333333333,0.4548,0.457333333333333,0.27628,0.28151,0.28286,0.28539,0.29004,0,0.000204759270633611,0.000292719120896922,0.000468418423923519,0.000960251411278589,0,0.000697690735626545,0.00110819151403768,0.00154397076245402,0.00343973582828839
"1200",0.9,"modUnequal",79,8e-05,0.000286666666666667,0.00062,0.00107,0.00326666666666667,0,0.00043,0.00104,0.00225,0.0076,0.772253333333333,0.77498,0.775753333333334,0.776716666666667,0.778826666666667,0.76792,0.77251,0.77482,0.77644,0.7814,1.33333333333333e-05,0.000183333333333334,0.000386666666666667,0.000656666666666667,0.00190666666666667,0,0.00011,0.00036,8e-04,0.00252,0.452333333333333,0.45483,0.455546666666667,0.456446666666667,0.45896,0.27892,0.28304,0.285,0.28649,0.29468,0,2.93623258268573e-05,7.29335645567e-05,0.000116734775127062,0.000262804415114174,0,0,0.000140894933650447,0.000417260806282043,0.0011232799775344
"1201",0.1,"equal",80,0.0735333333333333,0.124366666666667,0.14462,0.15666,0.180333333333333,0.15784,0.27752,0.32104,0.34866,0.40508,0.636413333333333,0.657903333333334,0.666693333333333,0.682953333333334,0.723986666666667,0.46644,0.50758,0.5295,0.56479,0.65968,0.0366,0.0660266666666667,0.07758,0.0843766666666667,0.09884,0.08164,0.14597,0.17234,0.18843,0.22156,0.38776,0.399453333333333,0.404313333333333,0.41271,0.43352,0.30396,0.32569,0.3363,0.3554,0.4026,0.00201367026858391,0.00388636726895484,0.00483260618103822,0.00586515832120427,0.00807093639333461,0.00429539071534776,0.00813875379264272,0.0102467516557853,0.0125644131592837,0.015291936978684
"1202",0.3,"equal",80,0.0297866666666667,0.05808,0.0751933333333333,0.09087,0.13812,0.06328,0.13026,0.16686,0.20537,0.31048,0.675146666666667,0.70922,0.72224,0.733523333333333,0.756866666666667,0.5362,0.62226,0.65088,0.67803,0.73064,0.01512,0.0297566666666666,0.0390133333333333,0.04774,0.0769466666666667,0.03088,0.06652,0.0867,0.10746,0.1716,0.40556,0.425586666666667,0.431766666666667,0.43773,0.448986666666667,0.3324,0.38475,0.39912,0.41068,0.43452,0.000948057917720064,0.00199999996102595,0.00242231994883386,0.00313653250511845,0.00547241456332365,0.00163793103448276,0.00401774807765146,0.0053112334974861,0.00676288034171258,0.0118253968253968
"1203",0.5,"equal",80,0.00545333333333333,0.0200133333333333,0.0266333333333333,0.0318066666666667,0.0469733333333333,0.01172,0.04418,0.05794,0.07147,0.11076,0.743213333333333,0.75518,0.75948,0.76449,0.776333333333333,0.6928,0.72451,0.7349,0.74515,0.77204,0.00285333333333333,0.01064,0.0139133333333334,0.01685,0.0248266666666667,0.00584,0.02328,0.03036,0.03734,0.05916,0.44032,0.446836666666667,0.449506666666666,0.452143333333333,0.457773333333333,0.41492,0.43132,0.43818,0.4437,0.45916,0.000145518044237485,0.000789702798559358,0.000995114552569713,0.00129504788099915,0.00237917789371094,0.000516129032258065,0.0016298771794318,0.00214998687080601,0.00287248198273605,0.00446090396431277
