"","Covid_probTrans","Label_testingDiff","t","Covid_cumPropSymptInfect_vac.0.","Covid_cumPropSymptInfect_vac.25.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.75.","Covid_cumPropSymptInfect_vac.100.","Covid_cumPropSymptInfect_unvac.0.","Covid_cumPropSymptInfect_unvac.25.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.75.","Covid_cumPropSymptInfect_unvac.100.","NonCovid_cumPropSymptInfect_vac.0.","NonCovid_cumPropSymptInfect_vac.25.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.75.","NonCovid_cumPropSymptInfect_vac.100.","NonCovid_cumPropSymptInfect_unvac.0.","NonCovid_cumPropSymptInfect_unvac.25.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.75.","NonCovid_cumPropSymptInfect_unvac.100.","Covid_cumPropSymptExpInfect_tested_vac.0.","Covid_cumPropSymptExpInfect_tested_vac.25.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.75.","Covid_cumPropSymptExpInfect_tested_vac.100.","Covid_cumPropSymptExpInfect_tested_unvac.0.","Covid_cumPropSymptExpInfect_tested_unvac.25.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.75.","Covid_cumPropSymptExpInfect_tested_unvac.100.","NonCovid_cumPropSymptInfect_tested_vac.0.","NonCovid_cumPropSymptInfect_tested_vac.25.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.75.","NonCovid_cumPropSymptInfect_tested_vac.100.","NonCovid_cumPropSymptInfect_tested_unvac.0.","NonCovid_cumPropSymptInfect_tested_unvac.25.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.75.","NonCovid_cumPropSymptInfect_tested_unvac.100.","CumProp_falseNeg_vac.0.","CumProp_falseNeg_vac.25.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.75.","CumProp_falseNeg_vac.100.","CumProp_falseNeg_unvac.0.","CumProp_falseNeg_unvac.25.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.75.","CumProp_falseNeg_unvac.100."
"975",0.11,"modUnequal",64,0.0128,0.0511033333333333,0.0590533333333333,0.07034,0.08672,0.02784,0.11375,0.13056,0.15531,0.19104,0.646186666666667,0.658116666666667,0.665826666666667,0.672506666666667,0.69796,0.5706,0.59726,0.61434,0.62972,0.68936,0.00636,0.0250766666666667,0.0293933333333333,0.0351466666666667,0.0432533333333333,0.00752,0.03074,0.03564,0.04394,0.05408,0.372053333333333,0.378423333333334,0.381926666666667,0.385443333333333,0.397733333333333,0.21432,0.2208,0.2251,0.2283,0.24424,0.00019775221647276,0.00127627708455389,0.00156758423211949,0.00190792948446789,0.00268602308700796,0.000645682001614205,0.00381424917547798,0.00485922000745302,0.00562341069322071,0.00855342136854742
"976",0.03,"equal",65,1.33333333333333e-05,0.000103333333333334,0.000146666666666667,0.000213333333333333,0.000413333333333333,4e-05,2e-04,0.00032,0.00044,0.00112,0.7096,0.71217,0.712806666666666,0.71356,0.716,0.7076,0.71125,0.71306,0.7147,0.71972,0,5.33333333333333e-05,9.33333333333333e-05,0.000146666666666667,0.000293333333333333,0,0.00012,2e-04,0.00028,0.00084,0.401746666666667,0.404116666666667,0.40506,0.405783333333333,0.408706666666667,0.398,0.40355,0.40532,0.40716,0.411,0,0,3.28461159822258e-05,3.30003054212968e-05,0.000131600592202665,0,0,0,9.88191123400007e-05,0.000392811548659531
"977",0.05,"equal",65,0.00016,0.000546666666666667,0.000833333333333333,0.00126666666666667,0.00264,0.00028,0.001,0.00174,0.00244,0.00572,0.71008,0.711513333333333,0.712666666666667,0.713573333333333,0.715946666666667,0.70628,0.70988,0.71154,0.71298,0.71852,8e-05,0.000293333333333333,0.000446666666666667,0.00067,0.00136,8e-05,0.00063,0.001,0.00148,0.00304,0.400426666666667,0.404263333333334,0.405366666666667,0.406253333333333,0.407893333333333,0.39812,0.40287,0.40414,0.40584,0.41128,0,3.28237450217854e-05,6.5664194447905e-05,0.000130950057721982,0.000262114609613053,0,9.80127993168044e-05,0.000147423485217977,0.000293836786888942,0.000788488074117879
"978",0.07,"equal",65,0.000893333333333333,0.00358666666666667,0.0049,0.00652,0.0115733333333333,0.00116,0.00768,0.011,0.01344,0.0262,0.7038,0.708336666666667,0.70956,0.711166666666667,0.713653333333333,0.69124,0.70131,0.70536,0.70898,0.71388,0.000386666666666667,0.00192,0.00253333333333333,0.00352666666666667,0.00605333333333333,6e-04,0.00416,0.00578,0.00733,0.01344,0.399106666666667,0.40257,0.4037,0.404613333333333,0.407026666666667,0.39456,0.39986,0.4022,0.40397,0.40792,0,0.000131987092844554,0.00022990771740529,0.000327758704636277,0.000690357999934252,0,0.000295501332884785,0.000489381363233026,0.000684898043389762,0.00176073559620464
"979",0.09,"equal",65,0.00701333333333333,0.0156733333333333,0.0197666666666666,0.02428,0.0478133333333333,0.0154,0.03421,0.04364,0.05472,0.10292,0.677026666666667,0.69475,0.699813333333333,0.701663333333333,0.708786666666667,0.63832,0.67369,0.68256,0.6887,0.70328,0.00330666666666667,0.00788666666666667,0.00993333333333334,0.0126333333333333,0.0244266666666667,0.00812,0.01751,0.02252,0.0276,0.05364,0.386986666666667,0.396203333333333,0.398533333333334,0.400216666666666,0.403133333333333,0.37124,0.38695,0.39054,0.39425,0.40508,0.00022921510200072,0.0004593180652974,0.000617444641268262,0.000857242661441962,0.00181212180047245,0.000294869274621584,0.000883937440474754,0.00133696274596048,0.00175431518098934,0.00357748070043306
"980",0.11,"equal",65,0.01428,0.0557566666666667,0.0643733333333334,0.07641,0.0927466666666667,0.03052,0.12472,0.14168,0.16801,0.20456,0.646746666666667,0.658246666666667,0.6669,0.67367,0.701986666666667,0.56544,0.5924,0.61092,0.62691,0.69124,0.00708,0.02754,0.0320066666666666,0.0382033333333333,0.0470133333333333,0.0152,0.06122,0.07058,0.08587,0.10588,0.373706666666667,0.3803,0.383913333333333,0.387623333333333,0.401426666666667,0.32988,0.34902,0.35906,0.36458,0.39424,0.000228161668839635,0.00137749967189268,0.00172280625039715,0.00210491075123842,0.00288513363558543,0.000488615264340858,0.00309003394941338,0.00373361221379611,0.00460341716942921,0.00602739726027397
"981",0.03,"highUnequal",65,1.33333333333333e-05,0.000103333333333334,0.000146666666666667,0.000213333333333333,0.000413333333333333,4e-05,2e-04,0.00032,0.00044,0.00112,0.7096,0.71217,0.712806666666666,0.71356,0.716,0.7076,0.71125,0.71306,0.7147,0.71972,0,5.33333333333333e-05,9.33333333333333e-05,0.000146666666666667,0.000293333333333333,0,4e-05,8e-05,0.00013,0.00036,0.401746666666667,0.404116666666667,0.40506,0.405783333333333,0.408706666666667,0.19052,0.19582,0.19706,0.19834,0.20212,0,0,3.28461159822258e-05,3.30003054212968e-05,0.000131600592202665,0,0,0,0.000204164965291956,0.000611122428193115
"982",0.05,"highUnequal",65,0.00016,0.000546666666666667,0.000833333333333333,0.00126666666666667,0.00264,0.00028,0.001,0.00174,0.00244,0.00572,0.71008,0.711513333333333,0.712666666666667,0.713573333333333,0.715946666666667,0.70628,0.70988,0.71154,0.71298,0.71852,8e-05,0.000293333333333333,0.000446666666666667,0.00067,0.00136,8e-05,0.00024,4e-04,0.00057,0.0016,0.400426666666667,0.404263333333334,0.405366666666667,0.406253333333333,0.407893333333333,0.19148,0.19499,0.19666,0.19791,0.20372,0,3.28237450217854e-05,6.5664194447905e-05,0.000130950057721982,0.000262114609613053,0,0,0.000203562359945989,0.000409542349321129,0.00101276078590237
"983",0.07,"highUnequal",65,0.000893333333333333,0.00358666666666667,0.0049,0.00652,0.0115733333333333,0.00116,0.00768,0.011,0.01344,0.0262,0.7038,0.708336666666667,0.70956,0.711166666666667,0.713653333333333,0.69124,0.70131,0.70536,0.70898,0.71388,0.000386666666666667,0.00192,0.00253333333333333,0.00352666666666667,0.00605333333333333,0.00036,0.00164,0.00244,0.00306,0.00528,0.399106666666667,0.40257,0.4037,0.404613333333333,0.407026666666667,0.19032,0.19432,0.19548,0.19669,0.20208,0,0.000131987092844554,0.00022990771740529,0.000327758704636277,0.000690357999934252,0,0.000598863037661579,0.000808163834460224,0.0012166074415791,0.00245649948822927
"984",0.09,"highUnequal",65,0.00701333333333333,0.0156733333333333,0.0197666666666666,0.02428,0.0478133333333333,0.0154,0.03421,0.04364,0.05472,0.10292,0.677026666666667,0.69475,0.699813333333333,0.701663333333333,0.708786666666667,0.63832,0.67369,0.68256,0.6887,0.70328,0.00330666666666667,0.00788666666666667,0.00993333333333334,0.0126333333333333,0.0244266666666667,0.00308,0.0072,0.00894,0.01137,0.02156,0.386986666666667,0.396203333333333,0.398533333333334,0.400216666666666,0.403133333333333,0.18376,0.19021,0.192,0.19348,0.19896,0.00022921510200072,0.0004593180652974,0.000617444641268262,0.000857242661441962,0.00181212180047245,0.000402414486921529,0.00159736960371548,0.00234283706270349,0.00308693186619124,0.00560928433268859
"985",0.11,"highUnequal",65,0.01428,0.0557566666666667,0.0643733333333334,0.07641,0.0927466666666667,0.03052,0.12472,0.14168,0.16801,0.20456,0.646746666666667,0.658246666666667,0.6669,0.67367,0.701986666666667,0.56544,0.5924,0.61092,0.62691,0.69124,0.00708,0.02754,0.0320066666666666,0.0382033333333333,0.0470133333333333,0.00552,0.025,0.02856,0.03462,0.04272,0.373706666666667,0.3803,0.383913333333333,0.387623333333333,0.401426666666667,0.16964,0.17796,0.18126,0.1848,0.1944,0.000228161668839635,0.00137749967189268,0.00172280625039715,0.00210491075123842,0.00288513363558543,0.00180072028811525,0.00462195530141392,0.00590476276168892,0.00721593855095301,0.0125623498983928
"986",0.03,"modUnequal",65,1.33333333333333e-05,0.000103333333333334,0.000146666666666667,0.000213333333333333,0.000413333333333333,4e-05,2e-04,0.00032,0.00044,0.00112,0.7096,0.71217,0.712806666666666,0.71356,0.716,0.7076,0.71125,0.71306,0.7147,0.71972,0,5.33333333333333e-05,9.33333333333333e-05,0.000146666666666667,0.000293333333333333,0,4e-05,0.00012,2e-04,4e-04,0.401746666666667,0.404116666666667,0.40506,0.405783333333333,0.408706666666667,0.24236,0.24723,0.24914,0.25057,0.25388,0,0,3.28461159822258e-05,3.30003054212968e-05,0.000131600592202665,0,0,0,0.000160597423188068,0.000643811363270562
"987",0.05,"modUnequal",65,0.00016,0.000546666666666667,0.000833333333333333,0.00126666666666667,0.00264,0.00028,0.001,0.00174,0.00244,0.00572,0.71008,0.711513333333333,0.712666666666667,0.713573333333333,0.715946666666667,0.70628,0.70988,0.71154,0.71298,0.71852,8e-05,0.000293333333333333,0.000446666666666667,0.00067,0.00136,4e-05,0.00036,5e-04,0.00084,0.00164,0.400426666666667,0.404263333333334,0.405366666666667,0.406253333333333,0.407893333333333,0.24432,0.24725,0.24902,0.25012,0.2552,0,3.28237450217854e-05,6.5664194447905e-05,0.000130950057721982,0.000262114609613053,0,0,0.000160939940016945,0.00032212603337689,0.000969461948618517
"988",0.07,"modUnequal",65,0.000893333333333333,0.00358666666666667,0.0049,0.00652,0.0115733333333333,0.00116,0.00768,0.011,0.01344,0.0262,0.7038,0.708336666666667,0.70956,0.711166666666667,0.713653333333333,0.69124,0.70131,0.70536,0.70898,0.71388,0.000386666666666667,0.00192,0.00253333333333333,0.00352666666666667,0.00605333333333333,0.00044,0.00224,0.00312,0.00416,0.00812,0.399106666666667,0.40257,0.4037,0.404613333333333,0.407026666666667,0.2412,0.24602,0.2474,0.24976,0.25504,0,0.000131987092844554,0.00022990771740529,0.000327758704636277,0.000690357999934252,0,0.000318319298415149,0.000635885000695475,0.000953262765319418,0.00192523664367078
"989",0.09,"modUnequal",65,0.00701333333333333,0.0156733333333333,0.0197666666666666,0.02428,0.0478133333333333,0.0154,0.03421,0.04364,0.05472,0.10292,0.677026666666667,0.69475,0.699813333333333,0.701663333333333,0.708786666666667,0.63832,0.67369,0.68256,0.6887,0.70328,0.00330666666666667,0.00788666666666667,0.00993333333333334,0.0126333333333333,0.0244266666666667,0.00416,0.00971,0.01266,0.01545,0.031,0.386986666666667,0.396203333333333,0.398533333333334,0.400216666666666,0.403133333333333,0.22844,0.23922,0.24196,0.24388,0.24908,0.00022921510200072,0.0004593180652974,0.000617444641268262,0.000857242661441962,0.00181212180047245,0.00032169856844137,0.00142631270274604,0.00205696717515015,0.00286532168513744,0.00562480997263606
"990",0.11,"modUnequal",65,0.01428,0.0557566666666667,0.0643733333333334,0.07641,0.0927466666666667,0.03052,0.12472,0.14168,0.16801,0.20456,0.646746666666667,0.658246666666667,0.6669,0.67367,0.701986666666667,0.56544,0.5924,0.61092,0.62691,0.69124,0.00708,0.02754,0.0320066666666666,0.0382033333333333,0.0470133333333333,0.00828,0.0337,0.0387,0.04797,0.05756,0.373706666666667,0.3803,0.383913333333333,0.387623333333333,0.401426666666667,0.21436,0.22153,0.22576,0.22914,0.2464,0.000228161668839635,0.00137749967189268,0.00172280625039715,0.00210491075123842,0.00288513363558543,0.00079428117553614,0.00407747212426863,0.00517965664111754,0.00609023674619428,0.0095475910693302
"991",0.03,"equal",66,1.33333333333333e-05,0.000103333333333334,0.000146666666666667,0.000216666666666667,0.000413333333333333,4e-05,2e-04,0.00032,0.00044,0.00112,0.71456,0.717153333333333,0.718046666666667,0.718613333333333,0.720986666666667,0.71276,0.71626,0.71812,0.71993,0.7248,0,5.33333333333333e-05,9.33333333333333e-05,0.000146666666666667,0.000293333333333333,0,0.00012,2e-04,0.00028,0.00088,0.40604,0.408013333333333,0.408933333333333,0.409776666666667,0.412293333333333,0.4018,0.40725,0.40922,0.41088,0.41472,0,0,3.25324918348192e-05,3.26850802042866e-05,0.00013039934800326,0,0,0,9.79168198377305e-05,0.000389256520046711
"992",0.05,"equal",66,0.000173333333333333,0.00056,0.00086,0.00130666666666667,0.00274666666666667,0.00028,0.001,0.00174,0.00252,0.00608,0.715333333333333,0.716503333333333,0.717666666666667,0.718526666666667,0.720626666666667,0.71092,0.71502,0.7163,0.71809,0.72412,9.33333333333333e-05,0.000303333333333334,0.000473333333333334,0.000693333333333333,0.00144,8e-05,0.00063,0.00102,0.00149,0.00316,0.404106666666667,0.408166666666666,0.409313333333333,0.410253333333333,0.411906666666667,0.40204,0.40659,0.40816,0.4097,0.4156,0,3.25648214537561e-05,6.52071286695534e-05,0.00012995785996079,0.000259361322742746,0,9.73733622612287e-05,0.000193685848830952,0.000292419224707831,0.000780944943381492
"993",0.07,"equal",66,0.000893333333333333,0.00384333333333333,0.00524,0.00692666666666667,0.0123066666666667,0.00128,0.00806,0.01164,0.0144,0.02764,0.708386666666667,0.713036666666667,0.714266666666666,0.715973333333333,0.718453333333333,0.6948,0.70584,0.70986,0.71379,0.71896,0.000426666666666667,0.00205,0.00271333333333333,0.00377666666666667,0.00638666666666667,0.00064,0.00456,0.00618,0.00789,0.0142,0.402506666666667,0.406383333333333,0.407513333333334,0.408376666666666,0.411293333333333,0.39812,0.40338,0.40574,0.40777,0.41176,0,0.000163325314964776,0.000228124520109572,0.000356448567997753,0.000746486644380254,0,0.000293853125522829,0.000485979547906053,0.000681637470749249,0.00184179914695618
"994",0.09,"equal",66,0.00761333333333333,0.0169466666666666,0.02156,0.02649,0.0515466666666667,0.01664,0.03687,0.04788,0.05958,0.11044,0.67936,0.698083333333334,0.703533333333333,0.70575,0.713106666666667,0.63772,0.67475,0.684,0.69107,0.70636,0.00369333333333333,0.00854666666666667,0.0108933333333334,0.01369,0.02636,0.00876,0.0188,0.02466,0.02989,0.0574,0.390053333333333,0.39944,0.401773333333334,0.40355,0.407066666666667,0.3722,0.38894,0.39336,0.39701,0.408,0.000227154724818276,0.000516808402298317,0.000661794816844558,0.000949435074769342,0.0019521249359959,0.000480353540205591,0.00105822673065307,0.00143947173645836,0.00198562916929573,0.0037243947858473
"995",0.11,"equal",66,0.0157866666666667,0.0602266666666667,0.0698733333333333,0.08252,0.09976,0.03412,0.13572,0.15428,0.18159,0.219,0.646386666666667,0.65828,0.667586666666667,0.675346666666667,0.705466666666667,0.56004,0.58703,0.6063,0.6225,0.69388,0.0078,0.0303233333333333,0.03508,0.0415666666666667,0.0508266666666667,0.0168,0.06652,0.07748,0.09244,0.114,0.375013333333333,0.381646666666667,0.385826666666667,0.39,0.404826666666667,0.32804,0.34748,0.35834,0.36413,0.397,0.000258114473769117,0.00152263217922974,0.0018830153544129,0.00228998601192615,0.00319709127382146,0.000772499034376207,0.00346192996184231,0.00404329001316909,0.00495607160382003,0.00658310036973577
"996",0.03,"highUnequal",66,1.33333333333333e-05,0.000103333333333334,0.000146666666666667,0.000216666666666667,0.000413333333333333,4e-05,2e-04,0.00032,0.00044,0.00112,0.71456,0.717153333333333,0.718046666666667,0.718613333333333,0.720986666666667,0.71276,0.71626,0.71812,0.71993,0.7248,0,5.33333333333333e-05,9.33333333333333e-05,0.000146666666666667,0.000293333333333333,0,4e-05,8e-05,0.00016,0.00036,0.40604,0.408013333333333,0.408933333333333,0.409776666666667,0.412293333333333,0.19272,0.19811,0.19952,0.20093,0.20504,0,0,3.25324918348192e-05,3.26850802042866e-05,0.00013039934800326,0,0,9.7522917885703e-05,0.000202071231655856,0.000603621730382294
"997",0.05,"highUnequal",66,0.000173333333333333,0.00056,0.00086,0.00130666666666667,0.00274666666666667,0.00028,0.001,0.00174,0.00252,0.00608,0.715333333333333,0.716503333333333,0.717666666666667,0.718526666666667,0.720626666666667,0.71092,0.71502,0.7163,0.71809,0.72412,9.33333333333333e-05,0.000303333333333334,0.000473333333333334,0.000693333333333333,0.00144,8e-05,0.00024,0.00042,6e-04,0.0016,0.404106666666667,0.408166666666666,0.409313333333333,0.410253333333333,0.411906666666667,0.19364,0.19732,0.19898,0.20053,0.20616,0,3.25648214537561e-05,6.52071286695534e-05,0.00012995785996079,0.000259361322742746,0,0,0.000201025230697113,0.000405042785759131,0.00100140196274785
"998",0.07,"highUnequal",66,0.000893333333333333,0.00384333333333333,0.00524,0.00692666666666667,0.0123066666666667,0.00128,0.00806,0.01164,0.0144,0.02764,0.708386666666667,0.713036666666667,0.714266666666666,0.715973333333333,0.718453333333333,0.6948,0.70584,0.70986,0.71379,0.71896,0.000426666666666667,0.00205,0.00271333333333333,0.00377666666666667,0.00638666666666667,4e-04,0.00171,0.00254,0.00321,0.0058,0.402506666666667,0.406383333333333,0.407513333333334,0.408376666666666,0.411293333333333,0.1922,0.1966,0.19774,0.19904,0.204,0,0.000163325314964776,0.000228124520109572,0.000356448567997753,0.000746486644380254,0,0.000598414313918471,0.000810783494430023,0.00120289056196874,0.00278717897670715
"999",0.09,"highUnequal",66,0.00761333333333333,0.0169466666666666,0.02156,0.02649,0.0515466666666667,0.01664,0.03687,0.04788,0.05958,0.11044,0.67936,0.698083333333334,0.703533333333333,0.70575,0.713106666666667,0.63772,0.67475,0.684,0.69107,0.70636,0.00369333333333333,0.00854666666666667,0.0108933333333334,0.01369,0.02636,0.00332,0.00776,0.0099,0.01239,0.02328,0.390053333333333,0.39944,0.401773333333334,0.40355,0.407066666666667,0.18492,0.19203,0.19396,0.19546,0.20112,0.000227154724818276,0.000516808402298317,0.000661794816844558,0.000949435074769342,0.0019521249359959,0.000398247710075667,0.00176453700218994,0.00255529146530525,0.00353045104967782,0.00609175709118599
"1000",0.11,"highUnequal",66,0.0157866666666667,0.0602266666666667,0.0698733333333333,0.08252,0.09976,0.03412,0.13572,0.15428,0.18159,0.219,0.646386666666667,0.65828,0.667586666666667,0.675346666666667,0.705466666666667,0.56004,0.58703,0.6063,0.6225,0.69388,0.0078,0.0303233333333333,0.03508,0.0415666666666667,0.0508266666666667,0.00624,0.02728,0.0312,0.03777,0.0462,0.375013333333333,0.381646666666667,0.385826666666667,0.39,0.404826666666667,0.1704,0.17872,0.18208,0.18563,0.19688,0.000258114473769117,0.00152263217922974,0.0018830153544129,0.00228998601192615,0.00319709127382146,0.00196927924379677,0.0051431219887934,0.00635518280803757,0.00792044752634257,0.0134130868225485
"1001",0.03,"modUnequal",66,1.33333333333333e-05,0.000103333333333334,0.000146666666666667,0.000216666666666667,0.000413333333333333,4e-05,2e-04,0.00032,0.00044,0.00112,0.71456,0.717153333333333,0.718046666666667,0.718613333333333,0.720986666666667,0.71276,0.71626,0.71812,0.71993,0.7248,0,5.33333333333333e-05,9.33333333333333e-05,0.000146666666666667,0.000293333333333333,0,4e-05,0.00012,2e-04,4e-04,0.40604,0.408013333333333,0.408933333333333,0.409776666666667,0.412293333333333,0.24512,0.2501,0.25172,0.25338,0.25696,0,0,3.25324918348192e-05,3.26850802042866e-05,0.00013039934800326,0,0,0,0.000158818418222558,0.00063663854846411
"1002",0.05,"modUnequal",66,0.000173333333333333,0.00056,0.00086,0.00130666666666667,0.00274666666666667,0.00028,0.001,0.00174,0.00252,0.00608,0.715333333333333,0.716503333333333,0.717666666666667,0.718526666666667,0.720626666666667,0.71092,0.71502,0.7163,0.71809,0.72412,9.33333333333333e-05,0.000303333333333334,0.000473333333333334,0.000693333333333333,0.00144,4e-05,0.00036,0.00052,0.00088,0.00176,0.404106666666667,0.408166666666666,0.409313333333333,0.410253333333333,0.411906666666667,0.24704,0.24999,0.2517,0.25305,0.25764,0,3.25648214537561e-05,6.52071286695534e-05,0.00012995785996079,0.000259361322742746,0,0,0.000159172313092814,0.000319374040653587,0.000956022944550669
"1003",0.07,"modUnequal",66,0.000893333333333333,0.00384333333333333,0.00524,0.00692666666666667,0.0123066666666667,0.00128,0.00806,0.01164,0.0144,0.02764,0.708386666666667,0.713036666666667,0.714266666666666,0.715973333333333,0.718453333333333,0.6948,0.70584,0.70986,0.71379,0.71896,0.000426666666666667,0.00205,0.00271333333333333,0.00377666666666667,0.00638666666666667,0.00048,0.00239,0.00338,0.00432,0.00848,0.402506666666667,0.406383333333333,0.407513333333334,0.408376666666666,0.411293333333333,0.24364,0.24851,0.24988,0.25257,0.25776,0,0.000163325314964776,0.000228124520109572,0.000356448567997753,0.000746486644380254,0,0.000318370549975258,0.000639488556375287,0.00108761203719841,0.00204434659537663
"1004",0.09,"modUnequal",66,0.00761333333333333,0.0169466666666666,0.02156,0.02649,0.0515466666666667,0.01664,0.03687,0.04788,0.05958,0.11044,0.67936,0.698083333333334,0.703533333333333,0.70575,0.713106666666667,0.63772,0.67475,0.684,0.69107,0.70636,0.00369333333333333,0.00854666666666667,0.0108933333333334,0.01369,0.02636,0.00448,0.01053,0.01376,0.01663,0.0332,0.390053333333333,0.39944,0.401773333333334,0.40355,0.407066666666667,0.23,0.24133,0.24416,0.24596,0.25156,0.000227154724818276,0.000516808402298317,0.000661794816844558,0.000949435074769342,0.0019521249359959,0.000317762948840165,0.00155781880807018,0.0022051506589564,0.00297110072849103,0.00584444777461412
"1005",0.11,"modUnequal",66,0.0157866666666667,0.0602266666666667,0.0698733333333333,0.08252,0.09976,0.03412,0.13572,0.15428,0.18159,0.219,0.646386666666667,0.65828,0.667586666666667,0.675346666666667,0.705466666666667,0.56004,0.58703,0.6063,0.6225,0.69388,0.0078,0.0303233333333333,0.03508,0.0415666666666667,0.0508266666666667,0.00932,0.0368,0.04226,0.05177,0.0614,0.375013333333333,0.381646666666667,0.385826666666667,0.39,0.404826666666667,0.21376,0.22107,0.22626,0.22984,0.24872,0.000258114473769117,0.00152263217922974,0.0018830153544129,0.00228998601192615,0.00319709127382146,0.000940586298792914,0.00442046360247675,0.00564028820468299,0.00672523363416648,0.0102630818155536
