Covid_probTrans,VE_infect,VE_susc,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.09,0.2,0.55,modUnequal,84,84,0.08318,0.196999348,0.512170659,-0.353000652,-0.037829341,0.14144,0.06376
0.09,0.2,0.55,highUnequal,84,84,0.08318,-0.036195286,0.486183392,-0.586195286,-0.063816608,0.14144,0.06376
0.09,0.2,0.55,equal,77,77,0.07044,0.533108866,0.55375929,-0.016891134,0.00375929,0.11972,0.054013333
0.09,0.2,0.55,modUnequal,77,77,0.07044,0.168665068,0.490160397,-0.381334932,-0.059839603,0.11972,0.054013333
0.09,0.2,0.55,highUnequal,77,77,0.07044,-0.045751634,0.481333453,-0.595751634,-0.068666547,0.11972,0.054013333
0.09,0.2,0.55,equal,82,82,0.07522,0.542079208,0.568867868,-0.007920792,0.018867868,0.12908,0.057266667
0.09,0.2,0.55,modUnequal,82,82,0.07522,0.204301075,0.524660035,-0.345698925,-0.025339965,0.12908,0.057266667
0.09,0.2,0.55,highUnequal,82,82,0.07522,-0.083455344,0.463298351,-0.633455344,-0.086701649,0.12908,0.057266667
0.09,0.2,0.55,equal,80,80,0.0887,0.529875021,0.559731602,-0.020124979,0.009731602,0.14916,0.068546667
0.09,0.2,0.55,modUnequal,80,80,0.0887,0.144548287,0.483621505,-0.405451713,-0.066378495,0.14916,0.068546667
0.09,0.2,0.55,highUnequal,80,80,0.0887,-0.172001707,0.429167761,-0.722001707,-0.120832239,0.14916,0.068546667
0.09,0.2,0.55,equal,82,82,0.0964,0.55436471,0.590289244,0.00436471,0.040289244,0.1666,0.073
0.09,0.2,0.55,modUnequal,82,82,0.0964,0.177701347,0.502757711,-0.372298653,-0.047242289,0.1666,0.073
0.09,0.2,0.55,highUnequal,82,82,0.0964,-0.042893493,0.47993539,-0.592893493,-0.07006461,0.1666,0.073
0.09,0.2,0.55,equal,76,76,0.08842,0.557812765,0.587319777,0.007812765,0.037319777,0.15052,0.06772
0.09,0.2,0.55,modUnequal,76,76,0.08842,0.197542243,0.519890586,-0.352457757,-0.030109414,0.15052,0.06772
0.09,0.2,0.55,highUnequal,76,76,0.08842,-0.063085063,0.48473533,-0.613085063,-0.06526467,0.15052,0.06772
0.09,0.2,0.55,equal,71,71,0.0672,0.568915609,0.590505601,0.018915609,0.040505601,0.11464,0.051386667
0.09,0.2,0.55,modUnequal,71,71,0.0672,0.205254516,0.524611385,-0.344745484,-0.025388615,0.11464,0.051386667
0.09,0.2,0.55,highUnequal,71,71,0.0672,-0.034188034,0.502038916,-0.584188034,-0.047961084,0.11464,0.051386667
0.09,0.2,0.55,equal,80,80,0.07755,0.567865981,0.58786566,0.017865981,0.03786566,0.13352,0.058893333
0.09,0.2,0.55,modUnequal,80,80,0.07755,0.25008259,0.54052357,-0.29991741,-0.00947643,0.13352,0.058893333
0.09,0.2,0.55,highUnequal,80,80,0.07755,-0.049468331,0.473538089,-0.599468331,-0.076461911,0.13352,0.058893333
0.09,0.2,0.55,equal,77,77,0.0926,0.560437792,0.597004588,0.010437792,0.047004588,0.15592,0.071493333
0.09,0.2,0.55,modUnequal,77,77,0.0926,0.215905828,0.537729082,-0.334094172,-0.012270918,0.15592,0.071493333
0.09,0.2,0.55,highUnequal,77,77,0.0926,-0.062232594,0.495069376,-0.612232594,-0.054930624,0.15592,0.071493333
0.09,0.2,0.55,equal,78,78,0.0827,0.558713137,0.589034839,0.008713137,0.039034839,0.141,0.063266667
0.09,0.2,0.55,modUnequal,78,78,0.0827,0.169525732,0.498639417,-0.380474268,-0.051360583,0.141,0.063266667
0.09,0.2,0.55,highUnequal,78,78,0.0827,-0.115176152,0.45244422,-0.665176152,-0.09755578,0.141,0.063266667
0.09,0.2,0.55,equal,81,81,0.11191,0.563532319,0.608515171,0.013532319,0.058515171,0.19172,0.085306667
0.09,0.2,0.55,modUnequal,81,81,0.11191,0.203795967,0.531285899,-0.346204033,-0.018714101,0.19172,0.085306667
0.09,0.2,0.55,highUnequal,81,81,0.11191,-0.050391236,0.480163355,-0.600391236,-0.069836645,0.19172,0.085306667
0.09,0.2,0.55,equal,80,80,0.08711,0.56515775,0.59545184,0.01515775,0.04545184,0.1486,0.066613333
0.09,0.2,0.55,modUnequal,80,80,0.08711,0.192613817,0.516281608,-0.357386183,-0.033718392,0.1486,0.066613333
0.09,0.2,0.55,highUnequal,80,80,0.08711,-0.056666667,0.475848212,-0.606666667,-0.074151788,0.1486,0.066613333
0.09,0.2,0.55,equal,88,88,0.11214,0.547523962,0.588841284,-0.002476038,0.038841284,0.19028,0.086093333
0.09,0.2,0.55,modUnequal,88,88,0.11214,0.209902371,0.530008855,-0.340097629,-0.019991145,0.19028,0.086093333
0.09,0.2,0.55,highUnequal,88,88,0.11214,-0.065851364,0.477319263,-0.615851364,-0.072680737,0.19028,0.086093333
0.09,0.2,0.55,equal,82,82,0.0707,0.540297854,0.565995575,-0.009702146,0.015995575,0.12,0.054266667
0.09,0.2,0.55,modUnequal,82,82,0.0707,0.205826712,0.514811611,-0.344173288,-0.035188389,0.12,0.054266667
0.09,0.2,0.55,highUnequal,82,82,0.0707,-0.078068824,0.460707908,-0.628068824,-0.089292092,0.12,0.054266667
0.09,0.2,0.55,equal,90,90,0.09837,0.580702534,0.61618639,0.030702534,0.06618639,0.1702,0.074426667
0.09,0.2,0.55,modUnequal,90,90,0.09837,0.23270952,0.534352223,-0.31729048,-0.015647777,0.1702,0.074426667
0.09,0.2,0.55,highUnequal,90,90,0.09837,-0.035126235,0.48676758,-0.585126235,-0.06323242,0.1702,0.074426667
0.09,0.2,0.55,equal,85,85,0.06706,0.55987695,0.585896868,0.00987695,0.035896868,0.11488,0.05112
0.09,0.2,0.55,modUnequal,85,85,0.06706,0.200399202,0.520983706,-0.349600798,-0.029016294,0.11488,0.05112
0.09,0.2,0.55,highUnequal,85,85,0.06706,-0.080366775,0.460638713,-0.630366775,-0.089361287,0.11488,0.05112
0.09,0.2,0.55,equal,78,78,0.08122,0.533108866,0.561217485,-0.016891134,0.011217485,0.13788,0.062333333
0.09,0.2,0.55,modUnequal,78,78,0.08122,0.139607032,0.479276052,-0.410392968,-0.070723948,0.13788,0.062333333
0.09,0.2,0.55,highUnequal,78,78,0.08122,-0.130434783,0.435680869,-0.680434783,-0.114319131,0.13788,0.062333333
0.09,0.2,0.55,equal,88,88,0.0988,0.541875665,0.57712839,-0.008124335,0.02712839,0.16996,0.07508
0.09,0.2,0.55,modUnequal,88,88,0.0988,0.166943062,0.492490953,-0.383056938,-0.057509047,0.16996,0.07508
0.09,0.2,0.55,highUnequal,88,88,0.0988,-0.121279762,0.429667289,-0.671279762,-0.120332711,0.16996,0.07508
0.09,0.2,0.55,equal,77,77,0.08534,0.503337041,0.531602667,-0.046662959,-0.018397333,0.1428,0.066186667
0.09,0.2,0.55,modUnequal,77,77,0.08534,0.131322957,0.475991414,-0.418677043,-0.074008586,0.1428,0.066186667
0.09,0.2,0.55,highUnequal,77,77,0.08534,-0.219945355,0.405754199,-0.769945355,-0.144245801,0.1428,0.066186667
0.09,0.2,0.55,equal,85,85,0.09441,0.539172749,0.570187059,-0.010827251,0.020187059,0.16228,0.071786667
0.09,0.2,0.55,modUnequal,85,85,0.09441,0.20353238,0.521135313,-0.34646762,-0.028864687,0.16228,0.071786667
0.09,0.2,0.55,highUnequal,85,85,0.09441,-0.05574136,0.472349883,-0.60574136,-0.077650117,0.16228,0.071786667
0.09,0.2,0.55,equal,92,92,0.08548,0.561192469,0.590902554,0.011192469,0.040902554,0.1466,0.065106667
0.09,0.2,0.55,modUnequal,92,92,0.08548,0.199427481,0.517943355,-0.350572519,-0.032056645,0.1466,0.065106667
0.09,0.2,0.55,highUnequal,92,92,0.08548,-0.068789809,0.46743537,-0.618789809,-0.08256463,0.1466,0.065106667
0.09,0.2,0.55,equal,77,77,0.07965,0.527008446,0.555218237,-0.022991554,0.005218237,0.13232,0.062093333
0.09,0.2,0.55,modUnequal,77,77,0.07965,0.158630328,0.486896471,-0.391369672,-0.063103529,0.13232,0.062093333
0.09,0.2,0.55,highUnequal,77,77,0.07965,-0.159922929,0.435998779,-0.709922929,-0.114001221,0.13232,0.062093333
0.11,0.2,0.55,equal,71,71,0.07577,0.570590615,0.598249495,0.020590615,0.048249495,0.12664,0.058813333
0.11,0.2,0.55,modUnequal,71,71,0.07577,0.175213675,0.505241756,-0.374786325,-0.044758244,0.12664,0.058813333
0.11,0.2,0.55,highUnequal,71,71,0.07577,-0.095459236,0.470853007,-0.645459236,-0.079146993,0.12664,0.058813333
0.11,0.2,0.55,equal,69,69,0.1017,0.567923134,0.608999121,0.017923134,0.058999121,0.17336,0.077813333
0.11,0.2,0.55,modUnequal,69,69,0.1017,0.202673213,0.540450225,-0.347326787,-0.009549775,0.17336,0.077813333
0.11,0.2,0.55,highUnequal,69,69,0.1017,-0.052195824,0.503226276,-0.602195824,-0.046773724,0.17336,0.077813333
0.11,0.2,0.55,equal,71,71,0.10298,0.578762615,0.619651702,0.028762615,0.069651702,0.17856,0.077786667
0.11,0.2,0.55,modUnequal,71,71,0.10298,0.25058548,0.570254654,-0.29941452,0.020254654,0.17856,0.077786667
0.11,0.2,0.55,highUnequal,71,71,0.10298,-0.043478261,0.498997278,-0.593478261,-0.051002722,0.17856,0.077786667
0.11,0.2,0.55,equal,61,61,0.07692,0.542418585,0.572514344,-0.007581415,0.022514344,0.131,0.058893333
0.11,0.2,0.55,modUnequal,61,61,0.07692,0.194596568,0.522372967,-0.355403432,-0.027627033,0.131,0.058893333
0.11,0.2,0.55,highUnequal,61,61,0.07692,-0.062620424,0.506115752,-0.612620424,-0.043884248,0.131,0.058893333
0.11,0.2,0.55,equal,64,64,0.09645,0.561470823,0.598152569,0.011470823,0.048152569,0.16472,0.073693333
0.11,0.2,0.55,modUnequal,64,64,0.09645,0.209737828,0.538007489,-0.340262172,-0.011992511,0.16472,0.073693333
0.11,0.2,0.55,highUnequal,64,64,0.09645,-0.071903087,0.491624955,-0.621903087,-0.058375045,0.16472,0.073693333
0.11,0.2,0.55,equal,61,61,0.08136,0.54502924,0.577489754,-0.00497076,0.027489754,0.13616,0.063093333
0.11,0.2,0.55,modUnequal,61,61,0.08136,0.132664437,0.491725391,-0.417335563,-0.058274609,0.13616,0.063093333
0.11,0.2,0.55,highUnequal,61,61,0.08136,-0.184170472,0.459356001,-0.734170472,-0.090643999,0.13616,0.063093333
0.11,0.2,0.55,equal,67,67,0.09002,0.569870827,0.601509696,0.019870827,0.051509696,0.1558,0.068093333
0.11,0.2,0.55,modUnequal,67,67,0.09002,0.223030303,0.539882674,-0.326969697,-0.010117326,0.1558,0.068093333
0.11,0.2,0.55,highUnequal,67,67,0.09002,-0.061697723,0.501693737,-0.611697723,-0.048306263,0.1558,0.068093333
0.11,0.2,0.55,equal,67,67,0.09245,0.541430777,0.574057306,-0.008569223,0.024057306,0.1554,0.071466667
0.11,0.2,0.55,modUnequal,67,67,0.09245,0.158640227,0.508315234,-0.391359773,-0.041684766,0.1554,0.071466667
0.11,0.2,0.55,highUnequal,67,67,0.09245,-0.143774069,0.454647526,-0.693774069,-0.095352474,0.1554,0.071466667
0.11,0.2,0.55,equal,63,63,0.08848,0.52949538,0.562402973,-0.02050462,0.012402973,0.15012,0.067933333
0.11,0.2,0.55,modUnequal,63,63,0.08848,0.170426065,0.514701471,-0.379573935,-0.035298529,0.15012,0.067933333
0.11,0.2,0.55,highUnequal,63,63,0.08848,-0.114478114,0.470090438,-0.664478114,-0.079909562,0.15012,0.067933333
0.11,0.2,0.55,equal,61,61,0.08775,0.544497949,0.579789159,-0.005502051,0.029789159,0.14836,0.067546667
0.11,0.2,0.55,modUnequal,61,61,0.08775,0.202124336,0.528002484,-0.347875664,-0.021997516,0.14836,0.067546667
0.11,0.2,0.55,highUnequal,61,61,0.08775,-0.073560319,0.496248256,-0.623560319,-0.053751744,0.14836,0.067546667
0.11,0.2,0.55,equal,70,70,0.1256,0.576000931,0.622856686,0.026000931,0.072856686,0.21512,0.09576
0.11,0.2,0.55,modUnequal,70,70,0.1256,0.198988566,0.533657727,-0.351011434,-0.016342273,0.21512,0.09576
0.11,0.2,0.55,highUnequal,70,70,0.1256,-0.085195115,0.493235403,-0.635195115,-0.056764597,0.21512,0.09576
0.11,0.2,0.55,equal,71,71,0.08877,0.545986178,0.581473072,-0.004013822,0.031473072,0.15032,0.068253333
0.11,0.2,0.55,modUnequal,71,71,0.08877,0.162745098,0.495942035,-0.387254902,-0.054057965,0.15032,0.068253333
0.11,0.2,0.55,highUnequal,71,71,0.08877,-0.111979167,0.458942091,-0.661979167,-0.091057909,0.15032,0.068253333
0.11,0.2,0.55,equal,63,63,0.09196,0.560629122,0.590821964,0.010629122,0.040821964,0.15824,0.069866667
0.11,0.2,0.55,modUnequal,63,63,0.09196,0.220522052,0.553861313,-0.329477948,0.003861313,0.15824,0.069866667
0.11,0.2,0.55,highUnequal,63,63,0.09196,-0.114543115,0.47512102,-0.664543115,-0.07487898,0.15824,0.069866667
0.11,0.2,0.55,equal,69,69,0.11985,0.545817246,0.592807567,-0.004182754,0.042807567,0.20608,0.091106667
0.11,0.2,0.55,modUnequal,69,69,0.11985,0.17101245,0.524216944,-0.37898755,-0.025783056,0.20608,0.091106667
0.11,0.2,0.55,highUnequal,69,69,0.11985,-0.074277017,0.501166792,-0.624277017,-0.048833208,0.20608,0.091106667
0.11,0.2,0.55,equal,69,69,0.09641,0.554819372,0.591266295,0.004819372,0.041266295,0.16492,0.073573333
0.11,0.2,0.55,modUnequal,69,69,0.09641,0.175576979,0.518083911,-0.374423021,-0.031916089,0.16492,0.073573333
0.11,0.2,0.55,highUnequal,69,69,0.09641,-0.141585761,0.469011982,-0.691585761,-0.080988018,0.16492,0.073573333
0.11,0.2,0.55,equal,71,71,0.10685,0.564156206,0.604696777,0.014156206,0.054696777,0.18272,0.08156
0.11,0.2,0.55,modUnequal,71,71,0.10685,0.17654809,0.514764775,-0.37345191,-0.035235225,0.18272,0.08156
0.11,0.2,0.55,highUnequal,71,71,0.10685,-0.103460452,0.476437837,-0.653460452,-0.073562163,0.18272,0.08156
0.11,0.2,0.55,equal,84,84,0.11751,0.552291422,0.594289128,0.002291422,0.044289128,0.2018,0.089413333
0.11,0.2,0.55,modUnequal,84,84,0.11751,0.185897436,0.508991229,-0.364102564,-0.041008771,0.2018,0.089413333
0.11,0.2,0.55,highUnequal,84,84,0.11751,-0.141858142,0.450794726,-0.691858142,-0.099205274,0.2018,0.089413333
0.11,0.2,0.55,equal,70,70,0.10046,0.556062681,0.591734498,0.006062681,0.041734498,0.16808,0.07792
0.11,0.2,0.55,modUnequal,70,70,0.10046,0.167949815,0.520735766,-0.382050185,-0.029264234,0.16808,0.07792
0.11,0.2,0.55,highUnequal,70,70,0.10046,-0.100301659,0.478653935,-0.650301659,-0.071346065,0.16808,0.07792
0.11,0.2,0.55,equal,64,64,0.11062,0.56362407,0.613180418,0.01362407,0.063180418,0.19104,0.083813333
0.11,0.2,0.55,modUnequal,64,64,0.11062,0.175734355,0.523709298,-0.374265645,-0.026290702,0.19104,0.083813333
0.11,0.2,0.55,highUnequal,64,64,0.11062,-0.122825331,0.477181203,-0.672825331,-0.072818797,0.19104,0.083813333
0.11,0.2,0.55,equal,65,65,0.0888,0.574374577,0.605799562,0.024374577,0.055799562,0.15408,0.06704
0.11,0.2,0.55,modUnequal,65,65,0.0888,0.206679269,0.541298661,-0.343320731,-0.008701339,0.15408,0.06704
0.11,0.2,0.55,highUnequal,65,65,0.0888,-0.070578231,0.500332442,-0.620578231,-0.049667558,0.15408,0.06704
0.11,0.2,0.55,equal,66,66,0.09074,0.547902641,0.580180823,-0.002097359,0.030180823,0.15268,0.070093333
0.11,0.2,0.55,modUnequal,66,66,0.09074,0.170152091,0.513929452,-0.379847909,-0.036070548,0.15268,0.070093333
0.11,0.2,0.55,highUnequal,66,66,0.09074,-0.173387097,0.427741474,-0.723387097,-0.122258526,0.15268,0.070093333
0.11,0.2,0.55,equal,71,71,0.1072,0.541888692,0.576086641,-0.008111308,0.026086641,0.1798,0.083
0.11,0.2,0.55,modUnequal,71,71,0.1072,0.220795569,0.539463708,-0.329204431,-0.010536292,0.1798,0.083
0.11,0.2,0.55,highUnequal,71,71,0.1072,-0.078021595,0.489415222,-0.628021595,-0.060584778,0.1798,0.083
0.11,0.2,0.55,equal,70,70,0.10069,0.547951583,0.581059652,-0.002048417,0.031059652,0.1702,0.07752
0.11,0.2,0.55,modUnequal,70,70,0.10069,0.153443766,0.494496483,-0.396556234,-0.055503517,0.1702,0.07752
0.11,0.2,0.55,highUnequal,70,70,0.10069,-0.09470124,0.478178247,-0.64470124,-0.071821753,0.1702,0.07752
0.11,0.2,0.55,equal,61,61,0.07644,0.543473834,0.574367572,-0.006526166,0.024367572,0.1278,0.05932
0.11,0.2,0.55,modUnequal,61,61,0.07644,0.143948072,0.501220204,-0.406051928,-0.048779796,0.1278,0.05932
0.11,0.2,0.55,highUnequal,61,61,0.07644,-0.153292181,0.464995836,-0.703292181,-0.085004164,0.1278,0.05932
0.11,0.2,0.55,equal,66,66,0.10077,0.546710118,0.583282585,-0.003289882,0.033282585,0.17052,0.07752
0.11,0.2,0.55,modUnequal,66,66,0.10077,0.192647872,0.530762482,-0.357352128,-0.019237518,0.17052,0.07752
0.11,0.2,0.55,highUnequal,66,66,0.10077,-0.046953405,0.505666203,-0.596953405,-0.044333797,0.17052,0.07752
0.11,0.2,0.55,equal,72,72,0.11476,0.568780997,0.611885724,0.018780997,0.061885724,0.19692,0.087373333
0.11,0.2,0.55,modUnequal,72,72,0.11476,0.207673861,0.544041708,-0.342326139,-0.005958292,0.19692,0.087373333
0.11,0.2,0.55,highUnequal,72,72,0.11476,-0.055928412,0.498528622,-0.605928412,-0.051471378,0.19692,0.087373333
0.11,0.2,0.55,equal,68,68,0.11654,0.561807998,0.606099479,0.011807998,0.056099479,0.20084,0.08844
0.11,0.2,0.55,modUnequal,68,68,0.11654,0.193285372,0.532491205,-0.356714628,-0.017508795,0.20084,0.08844
0.11,0.2,0.55,highUnequal,68,68,0.11654,-0.051907442,0.501154299,-0.601907442,-0.048845701,0.20084,0.08844
0.11,0.2,0.55,equal,66,66,0.10664,0.560376299,0.594944262,0.010376299,0.044944262,0.18028,0.082093333
0.11,0.2,0.55,modUnequal,66,66,0.10664,0.203307888,0.534273345,-0.346692112,-0.015726655,0.18028,0.082093333
0.11,0.2,0.55,highUnequal,66,66,0.10664,-0.09744129,0.475546768,-0.64744129,-0.074453232,0.18028,0.082093333
0.11,0.2,0.55,equal,70,70,0.09324,0.549991737,0.583546171,-8.26E-06,0.033546171,0.15652,0.072146667
0.11,0.2,0.55,modUnequal,70,70,0.09324,0.174848485,0.505884917,-0.375151515,-0.044115083,0.15652,0.072146667
0.11,0.2,0.55,highUnequal,70,70,0.09324,-0.092258323,0.470509771,-0.642258323,-0.079490229,0.15652,0.072146667
0.11,0.2,0.55,equal,64,64,0.07856,0.564760793,0.59429701,0.014760793,0.04429701,0.13416,0.060026667
0.11,0.2,0.55,modUnequal,64,64,0.07856,0.194384449,0.527383894,-0.355615551,-0.022616106,0.13416,0.060026667
0.11,0.2,0.55,highUnequal,64,64,0.07856,-0.089051095,0.485949846,-0.639051095,-0.064050154,0.13416,0.060026667
0.11,0.2,0.55,equal,65,65,0.10129,0.561435523,0.601724082,0.011435523,0.051724082,0.17084,0.078106667
0.11,0.2,0.55,modUnequal,65,65,0.10129,0.189432265,0.533288832,-0.360567735,-0.016711168,0.17084,0.078106667
0.11,0.2,0.55,highUnequal,65,65,0.10129,-0.101183658,0.487372039,-0.651183658,-0.062627961,0.17084,0.078106667
0.11,0.2,0.55,equal,73,73,0.12427,0.553825238,0.596554835,0.003825238,0.046554835,0.21336,0.094573333
0.11,0.2,0.55,modUnequal,73,73,0.12427,0.221647262,0.54599111,-0.328352738,-0.00400889,0.21336,0.094573333
0.11,0.2,0.55,highUnequal,73,73,0.12427,-0.087021981,0.469651008,-0.637021981,-0.080348992,0.21336,0.094573333
0.11,0.2,0.55,equal,63,63,0.08205,0.554858338,0.582993489,0.004858338,0.032993489,0.14272,0.061826667
0.11,0.2,0.55,modUnequal,63,63,0.08205,0.228919631,0.543570963,-0.321080369,-0.006429037,0.14272,0.061826667
0.11,0.2,0.55,highUnequal,63,63,0.08205,-0.073360844,0.494841986,-0.623360844,-0.055158014,0.14272,0.061826667
0.11,0.2,0.55,equal,73,73,0.11442,0.545517914,0.588134913,-0.004482086,0.038134913,0.19844,0.086413333
0.11,0.2,0.55,modUnequal,73,73,0.11442,0.202739056,0.534757034,-0.347260944,-0.015242966,0.19844,0.086413333
0.11,0.2,0.55,highUnequal,73,73,0.11442,-0.087754421,0.48505167,-0.637754421,-0.06494833,0.19844,0.086413333
0.11,0.2,0.55,equal,74,74,0.12322,0.546036435,0.591697515,-0.003963565,0.041697515,0.21068,0.094066667
0.11,0.2,0.55,modUnequal,74,74,0.12322,0.21798134,0.54474781,-0.33201866,-0.00525219,0.21068,0.094066667
0.11,0.2,0.55,highUnequal,74,74,0.12322,-0.11859266,0.475179453,-0.66859266,-0.074820547,0.21068,0.094066667
0.11,0.2,0.55,equal,64,64,0.08394,0.524434303,0.555334105,-0.025565697,0.005334105,0.14216,0.064533333
0.11,0.2,0.55,modUnequal,64,64,0.08394,0.165498832,0.504075262,-0.384501168,-0.045924738,0.14216,0.064533333
0.11,0.2,0.55,highUnequal,64,64,0.08394,-0.172526957,0.451271746,-0.722526957,-0.098728254,0.14216,0.064533333
0.11,0.2,0.55,equal,66,66,0.11876,0.544168668,0.591466031,-0.005831332,0.041466031,0.2024,0.09088
0.11,0.2,0.55,modUnequal,66,66,0.11876,0.213627993,0.555579288,-0.336372007,0.005579288,0.2024,0.09088
0.11,0.2,0.55,highUnequal,66,66,0.11876,-0.105501618,0.487833549,-0.655501618,-0.062166451,0.2024,0.09088
0.11,0.2,0.55,equal,66,66,0.0884,0.536905413,0.570682169,-0.013094587,0.020682169,0.14904,0.068186667
0.11,0.2,0.55,modUnequal,66,66,0.0884,0.112159329,0.476734678,-0.437840671,-0.073265322,0.14904,0.068186667
0.11,0.2,0.55,highUnequal,66,66,0.0884,-0.1,0.48575255,-0.65,-0.06424745,0.14904,0.068186667
0.11,0.2,0.55,equal,69,69,0.10217,0.539422326,0.579266311,-0.010577674,0.029266311,0.17272,0.078653333
0.11,0.2,0.55,modUnequal,69,69,0.10217,0.194649195,0.528434924,-0.355350805,-0.021565076,0.17272,0.078653333
0.11,0.2,0.55,highUnequal,69,69,0.10217,-0.095025984,0.482990213,-0.645025984,-0.067009787,0.17272,0.078653333
0.11,0.2,0.55,equal,68,68,0.11764,0.537561494,0.57983005,-0.012438506,0.02983005,0.19712,0.091146667
0.11,0.2,0.55,modUnequal,68,68,0.11764,0.209725062,0.550002484,-0.340274938,2.48E-06,0.19712,0.091146667
0.11,0.2,0.55,highUnequal,68,68,0.11764,-0.106234097,0.483353682,-0.656234097,-0.066646318,0.19712,0.091146667
0.11,0.2,0.55,equal,63,63,0.09439,0.548960429,0.581465471,-0.001039571,0.031465471,0.16064,0.072306667
0.11,0.2,0.55,modUnequal,63,63,0.09439,0.214827788,0.541728933,-0.335172212,-0.008271067,0.16064,0.072306667
0.11,0.2,0.55,highUnequal,63,63,0.09439,-0.102911029,0.500597488,-0.652911029,-0.049402512,0.16064,0.072306667
0.11,0.2,0.55,equal,66,66,0.12243,0.547466365,0.596883441,-0.002533635,0.046883441,0.21204,0.09256
0.11,0.2,0.55,modUnequal,66,66,0.12243,0.188866351,0.532928878,-0.361133649,-0.017071122,0.21204,0.09256
0.11,0.2,0.55,highUnequal,66,66,0.12243,-0.051416886,0.524669857,-0.601416886,-0.025330143,0.21204,0.09256
0.11,0.2,0.55,equal,77,77,0.11168,0.565246517,0.60672667,0.015246517,0.05672667,0.19256,0.08472
0.11,0.2,0.55,modUnequal,77,77,0.11168,0.210462287,0.535814198,-0.339537713,-0.014185802,0.19256,0.08472
0.11,0.2,0.55,highUnequal,77,77,0.11168,-0.102616378,0.460000967,-0.652616378,-0.089999033,0.19256,0.08472
0.11,0.2,0.55,equal,66,66,0.09232,0.520056798,0.553923457,-0.029943202,0.003923457,0.1542,0.071693333
0.11,0.2,0.55,modUnequal,66,66,0.09232,0.187987988,0.521026334,-0.362012012,-0.028973666,0.1542,0.071693333
0.11,0.2,0.55,highUnequal,66,66,0.09232,-0.157038939,0.450870397,-0.707038939,-0.099129603,0.1542,0.071693333
0.11,0.2,0.55,equal,66,66,0.09698,0.543072967,0.578935918,-0.006927033,0.028935918,0.16288,0.075013333
0.11,0.2,0.55,modUnequal,66,66,0.09698,0.207636566,0.538942477,-0.342363434,-0.011057523,0.16288,0.075013333
0.11,0.2,0.55,highUnequal,66,66,0.09698,-0.125494854,0.471738433,-0.675494854,-0.078261567,0.16288,0.075013333
0.11,0.2,0.55,equal,74,74,0.09403,0.562264768,0.599040493,0.012264768,0.049040493,0.16292,0.071066667
0.11,0.2,0.55,modUnequal,74,74,0.09403,0.224637681,0.545981677,-0.325362319,-0.004018323,0.16292,0.071066667
0.11,0.2,0.55,highUnequal,74,74,0.09403,-0.01556568,0.509908122,-0.56556568,-0.040091878,0.16292,0.071066667
0.11,0.2,0.55,equal,67,67,0.09028,0.550391645,0.584998105,0.000391645,0.034998105,0.15568,0.06848
0.11,0.2,0.55,modUnequal,67,67,0.09028,0.186200378,0.522729055,-0.363799622,-0.027270945,0.15568,0.06848
0.11,0.2,0.55,highUnequal,67,67,0.09028,-0.152610442,0.450270532,-0.702610442,-0.099729468,0.15568,0.06848
0.11,0.2,0.55,equal,66,66,0.07978,0.535692861,0.559286193,-0.014307139,0.009286193,0.13596,0.061053333
0.11,0.2,0.55,modUnequal,66,66,0.07978,0.155943293,0.488646761,-0.394056707,-0.061353239,0.13596,0.061053333
0.11,0.2,0.55,highUnequal,66,66,0.07978,-0.112068966,0.466396028,-0.662068966,-0.083603972,0.13596,0.061053333
0.11,0.2,0.55,equal,67,67,0.1102,0.570737606,0.611821978,0.020737606,0.061821978,0.1882,0.0842
0.11,0.2,0.55,modUnequal,67,67,0.1102,0.187643021,0.528169665,-0.362356979,-0.021830335,0.1882,0.0842
0.11,0.2,0.55,highUnequal,67,67,0.1102,-0.083418108,0.494397361,-0.633418108,-0.055602639,0.1882,0.0842
0.11,0.2,0.55,equal,81,81,0.08327,0.55592531,0.584794951,0.00592531,0.034794951,0.14204,0.06368
0.11,0.2,0.55,modUnequal,81,81,0.08327,0.20489904,0.522982881,-0.34510096,-0.027017119,0.14204,0.06368
0.11,0.2,0.55,highUnequal,81,81,0.08327,-0.184418146,0.408420305,-0.734418146,-0.141579695,0.14204,0.06368
0.11,0.2,0.55,equal,67,67,0.09706,0.553666981,0.584885502,0.003666981,0.034885502,0.1678,0.07348
0.11,0.2,0.55,modUnequal,67,67,0.09706,0.173659674,0.517897312,-0.376340326,-0.032102688,0.1678,0.07348
0.11,0.2,0.55,highUnequal,67,67,0.09706,-0.0718065,0.488571245,-0.6218065,-0.061428755,0.1678,0.07348
0.11,0.2,0.55,equal,63,63,0.06988,0.529011041,0.555136675,-0.020988959,0.005136675,0.11656,0.05432
0.11,0.2,0.55,modUnequal,63,63,0.06988,0.172854785,0.509532275,-0.377145215,-0.040467725,0.11656,0.05432
0.11,0.2,0.55,highUnequal,63,63,0.06988,-0.136621315,0.455312423,-0.686621315,-0.094687577,0.11656,0.05432
