VE_susc,Label_testingDiff,Test_sens,Label_epiPhase,VE_symptRR_degUnderNeg_testSens,VE_symptOR_degUnderNeg_testSens,FalseNeg_withTestSens_unvac,FalseNeg_withTestSens_vac,NonCovid_cumSymptInfect_tested_withTestSens_unvac,NonCovid_cumSymptInfect_tested_withTestSens_vac,totalNum_sims
0.1,equal,1,Peak,0.002510855,0.051062784,0,0,6079,19280,100
0.1,modUnequal,1,Highest Growth,-0.677299413,-0.062304093,0,0,4363,21454,100
0.1,modUnequal,1,Peak,-0.672089947,-0.097070325,0,0,4076,19280,100
0.1,highUnequal,1,Highest Growth,-1.304193254,-0.147335976,0,0,3398,21454,100
0.1,highUnequal,1,Peak,-1.288766114,-0.219812705,0,0,3288,19280,100
0.1,equal,1,Highest Growth,-0.030102367,-0.007441239,0,0,7288,22410,100
0.1,equal,1,Peak,0.001566176,0.058269511,0,0,6299,20170,100
0.1,modUnequal,1,Highest Growth,-0.742655367,-0.095268834,0,0,4526,22410,100
0.1,modUnequal,1,Peak,-0.76679137,-0.153127874,0,0,4248,20170,100
0.1,highUnequal,1,Highest Growth,-1.443812979,-0.214487778,0,0,3552,22410,100
0.1,highUnequal,1,Peak,-1.377777778,-0.272880516,0,0,3462,20170,100
0.1,equal,1,Highest Growth,0.01548459,0.035134288,0,0,7233,22192,100
0.1,equal,1,Peak,0.006475801,0.037774639,0,0,6483,20155,100
0.1,modUnequal,1,Highest Growth,-0.722615804,-0.094758833,0,0,4535,22192,100
0.1,modUnequal,1,Peak,-0.720071685,-0.14293873,0,0,4325,20155,100
0.1,highUnequal,1,Highest Growth,-1.162337662,-0.087769782,0,0,3543,22192,100
0.1,highUnequal,1,Peak,-1.176679341,-0.16548951,0,0,3447,20155,100
0.1,equal,1,Highest Growth,0.021317661,0.046584276,0,0,7352,22709,100
0.1,equal,1,Peak,0.015006742,0.07723044,0,0,6272,20239,100
0.1,modUnequal,1,Highest Growth,-0.703124173,-0.066576079,0,0,4564,22709,100
0.1,modUnequal,1,Peak,-0.719887165,-0.112319426,0,0,4216,20239,100
0.1,highUnequal,1,Highest Growth,-1.385768214,-0.202773198,0,0,3652,22709,100
0.1,highUnequal,1,Peak,-1.414357683,-0.315440872,0,0,3543,20239,100
0.1,equal,1,Highest Growth,0.016196288,0.041393208,0,0,6588,20344,100
0.1,equal,1,Peak,-0.013052012,0.029465135,0,0,5849,18404,100
0.1,modUnequal,1,Highest Growth,-0.710377577,-0.083609505,0,0,4142,20344,100
0.1,modUnequal,1,Peak,-0.704137931,-0.113786583,0,0,3877,18404,100
0.1,highUnequal,1,Highest Growth,-1.40810093,-0.192218229,0,0,3209,20344,100
0.1,highUnequal,1,Peak,-1.396150049,-0.275647789,0,0,3141,18404,100
0.1,equal,1,Highest Growth,0.018565211,0.033904433,0,0,6832,20859,100
0.1,equal,1,Peak,0.007242897,0.046593852,0,0,6029,18921,100
0.1,modUnequal,1,Highest Growth,-0.667387243,-0.04791649,0,0,4205,20859,100
0.1,modUnequal,1,Peak,-0.696993558,-0.095114108,0,0,3930,18921,100
0.1,highUnequal,1,Highest Growth,-1.282460052,-0.146501052,0,0,3334,20859,100
0.1,highUnequal,1,Peak,-1.231868132,-0.206327001,0,0,3273,18921,100
0.1,equal,1,Highest Growth,0.032896712,0.051012638,0,0,7014,21491,100
0.1,equal,1,Peak,0.014112424,0.06705926,0,0,5999,19141,100
0.1,modUnequal,1,Highest Growth,-0.75753782,-0.103731664,0,0,4338,21491,100
0.1,modUnequal,1,Peak,-0.732446134,-0.141845357,0,0,4072,19141,100
0.1,highUnequal,1,Highest Growth,-1.405041712,-0.238416674,0,0,3538,21491,100
0.1,highUnequal,1,Peak,-1.295567953,-0.267581955,0,0,3393,19141,100
0.1,equal,1,Highest Growth,0.012286641,0.038120487,0,0,6628,20480,100
0.1,equal,1,Peak,0.003381643,0.048558791,0,0,5943,18775,100
0.1,modUnequal,1,Highest Growth,-0.734970122,-0.060145784,0,0,4009,20480,100
0.1,modUnequal,1,Peak,-0.720758483,-0.096798839,0,0,3849,18775,100
0.1,highUnequal,1,Highest Growth,-1.29881202,-0.146475623,0,0,3249,20480,100
0.1,highUnequal,1,Peak,-1.262090198,-0.212080162,0,0,3219,18775,100
0.1,equal,1,Highest Growth,-0.002838112,0.007295534,0,0,7253,22006,100
0.1,equal,1,Peak,0.001805609,0.035902623,0,0,6268,19546,100
0.1,modUnequal,1,Highest Growth,-0.761337597,-0.117140845,0,0,4491,22006,100
0.1,modUnequal,1,Peak,-0.740701754,-0.152110702,0,0,4178,19546,100
0.1,highUnequal,1,Highest Growth,-1.480679649,-0.246633809,0,0,3533,22006,100
0.1,highUnequal,1,Peak,-1.336250598,-0.28551257,0,0,3454,19546,100
0.1,equal,1,Highest Growth,-0.053812636,-0.046879147,0,0,7238,21873,100
0.1,equal,1,Peak,-0.033236875,-0.007046216,0,0,6407,19776,100
0.1,modUnequal,1,Highest Growth,-0.782551883,-0.14654681,0,0,4535,21873,100
0.1,modUnequal,1,Peak,-0.748411829,-0.162765515,0,0,4250,19776,100
0.1,highUnequal,1,Highest Growth,-1.324593496,-0.18346338,0,0,3551,21873,100
0.1,highUnequal,1,Peak,-1.32962963,-0.26656441,0,0,3449,19776,100
0.1,equal,1,Highest Growth,-0.017174559,-0.020114221,0,0,7199,21528,100
0.1,equal,1,Peak,-0.010419613,0.014247159,0,0,6296,19414,100
0.1,modUnequal,1,Highest Growth,-0.764964539,-0.133642283,0,0,4455,21528,100
0.1,modUnequal,1,Peak,-0.703440095,-0.116624298,0,0,4103,19414,100
0.1,highUnequal,1,Highest Growth,-1.440111643,-0.233858442,0,0,3477,21528,100
0.1,highUnequal,1,Peak,-1.339396952,-0.275873726,0,0,3398,19414,100
0.1,equal,1,Highest Growth,-0.031380526,-0.0141125,0,0,6970,21305,100
0.1,equal,1,Peak,-0.019234082,0.021399284,0,0,6112,19184,100
0.1,modUnequal,1,Highest Growth,-0.709939053,-0.059842565,0,0,4234,21305,100
0.1,modUnequal,1,Peak,-0.705229666,-0.084525242,0,0,3922,19184,100
0.1,highUnequal,1,Highest Growth,-1.340052185,-0.200522235,0,0,3489,21305,100
0.1,highUnequal,1,Peak,-1.32875502,-0.280831215,0,0,3388,19184,100
0.1,equal,1,Highest Growth,-0.016589291,-0.00481556,0,0,7019,21331,100
0.1,equal,1,Peak,-0.007388766,0.036974353,0,0,6089,19206,100
0.1,modUnequal,1,Highest Growth,-0.844110718,-0.185909449,0,0,4427,21331,100
0.1,modUnequal,1,Peak,-0.744890511,-0.160109067,0,0,4126,19206,100
0.1,highUnequal,1,Highest Growth,-1.393070074,-0.229066381,0,0,3501,21331,100
0.1,highUnequal,1,Peak,-1.245168967,-0.242950851,0,0,3411,19206,100
0.1,equal,1,Highest Growth,-0.011703046,0.002896497,0,0,7005,21357,100
0.1,equal,1,Peak,-0.019526144,0.011937297,0,0,6266,19464,100
0.1,modUnequal,1,Highest Growth,-0.746181251,-0.122070674,0,0,4420,21357,100
0.1,modUnequal,1,Peak,-0.76064183,-0.177062395,0,0,4208,19464,100
0.1,highUnequal,1,Highest Growth,-1.344383728,-0.221718964,0,0,3558,21357,100
0.1,highUnequal,1,Peak,-1.322112537,-0.29428274,0,0,3487,19464,100
0.1,equal,1,Highest Growth,0.029421222,0.049246661,0,0,6680,20507,100
0.1,equal,1,Peak,0.006492637,0.046058956,0,0,5928,18608,100
0.1,modUnequal,1,Highest Growth,-0.793510555,-0.129633277,0,0,4156,20507,100
0.1,modUnequal,1,Peak,-0.695434445,-0.093374005,0,0,3862,18608,100
0.1,highUnequal,1,Highest Growth,-1.204956268,-0.087862638,0,0,3208,20507,100
0.1,highUnequal,1,Peak,-1.274812643,-0.19850946,0,0,3133,18608,100
0.1,equal,1,Highest Growth,0.02133606,0.0519931,0,0,7155,22241,100
0.1,equal,1,Peak,0.004719465,0.052260814,0,0,6354,20131,100
0.1,modUnequal,1,Highest Growth,-0.709238452,-0.080259995,0,0,4516,22241,100
0.1,modUnequal,1,Peak,-0.707272727,-0.117968669,0,0,4250,20131,100
0.1,highUnequal,1,Highest Growth,-1.330875736,-0.177271948,0,0,3580,22241,100
0.1,highUnequal,1,Peak,-1.348219736,-0.274309797,0,0,3505,20131,100
0.1,equal,1,Highest Growth,0.047908581,0.067658915,0,0,7066,21701,100
0.1,equal,1,Peak,0.00883291,0.048662379,0,0,6163,19354,100
0.1,modUnequal,1,Highest Growth,-0.693548387,-0.03493655,0,0,4244,21701,100
0.1,modUnequal,1,Peak,-0.716601724,-0.099580078,0,0,3989,19354,100
0.1,highUnequal,1,Highest Growth,-1.403030303,-0.180251853,0,0,3393,21701,100
0.1,highUnequal,1,Peak,-1.342588043,-0.248176342,0,0,3303,19354,100
0.1,equal,1,Highest Growth,-0.010835548,-0.006086666,0,0,6996,21098,100
0.1,equal,1,Peak,-0.012490211,0.010960284,0,0,6129,18872,100
0.1,modUnequal,1,Highest Growth,-0.834120292,-0.155858815,0,0,4282,21098,100
0.1,modUnequal,1,Peak,-0.76286122,-0.15100724,0,0,3976,18872,100
0.1,highUnequal,1,Highest Growth,-1.33793979,-0.185768873,0,0,3412,21098,100
0.1,highUnequal,1,Peak,-1.315304183,-0.276909693,0,0,3342,18872,100
0.1,equal,1,Highest Growth,0.006722689,0.025118765,0,0,7102,21754,100
0.1,equal,1,Peak,-0.011111111,0.024911604,0,0,6308,19703,100
0.1,modUnequal,1,Highest Growth,-0.810378117,-0.148445904,0,0,4445,21754,100
0.1,modUnequal,1,Peak,-0.745536384,-0.132270705,0,0,4120,19703,100
0.1,highUnequal,1,Highest Growth,-1.423497268,-0.252563162,0,0,3597,21754,100
0.1,highUnequal,1,Peak,-1.376595745,-0.325361512,0,0,3535,19703,100
0.1,equal,1,Highest Growth,-0.002038422,0.019076974,0,0,7287,22385,100
0.1,equal,1,Peak,0.011154094,0.062181503,0,0,6283,19997,100
0.1,modUnequal,1,Highest Growth,-0.699323973,-0.069668303,0,0,4524,22385,100
0.1,modUnequal,1,Peak,-0.7152314,-0.113628986,0,0,4183,19997,100
0.1,highUnequal,1,Highest Growth,-1.411537016,-0.218025967,0,0,3609,22385,100
0.1,highUnequal,1,Peak,-1.291384518,-0.259854665,0,0,3528,19997,100
0.1,equal,1,Highest Growth,-0.00814746,0.016642185,0,0,6818,21028,100
0.1,equal,1,Peak,0.007119227,0.059419497,0,0,5936,18916,100
0.1,modUnequal,1,Highest Growth,-0.86702833,-0.172418468,0,0,4254,21028,100
0.1,modUnequal,1,Peak,-0.771000495,-0.156080087,0,0,3985,18916,100
0.1,highUnequal,1,Highest Growth,-1.300825826,-0.142744327,0,0,3321,21028,100
0.1,highUnequal,1,Peak,-1.31048321,-0.237611231,0,0,3245,18916,100
0.1,equal,1,Highest Growth,-0.018039216,0.003477975,0,0,7222,22186,100
0.1,equal,1,Peak,-0.012703112,0.029425162,0,0,6351,19975,100
0.1,modUnequal,1,Highest Growth,-0.767378917,-0.129692533,0,0,4567,22186,100
0.1,modUnequal,1,Peak,-0.748722519,-0.154604637,0,0,4259,19975,100
0.1,highUnequal,1,Highest Growth,-1.342337165,-0.174878561,0,0,3545,22186,100
0.1,highUnequal,1,Peak,-1.326608891,-0.253712241,0,0,3450,19975,100
0.1,equal,1,Highest Growth,0.017001136,0.03909755,0,0,7026,21619,100
0.1,equal,1,Peak,0.016861779,0.0666732,0,0,6229,19804,100
0.1,modUnequal,1,Highest Growth,-0.693984962,-0.059974292,0,0,4340,21619,100
0.1,modUnequal,1,Peak,-0.68788774,-0.084291552,0,0,4092,19804,100
0.1,highUnequal,1,Highest Growth,-1.22,-0.124060317,0,0,3481,21619,100
0.1,highUnequal,1,Peak,-1.185354025,-0.180374283,0,0,3420,19804,100
0.1,equal,1,Highest Growth,-0.003504779,-0.006400105,0,0,7409,22156,100
0.1,equal,1,Peak,0.017099651,0.059223099,0,0,6294,19828,100
0.1,modUnequal,1,Highest Growth,-0.747302905,-0.110642191,0,0,4531,22156,100
0.1,modUnequal,1,Peak,-0.692864638,-0.109076695,0,0,4187,19828,100
0.1,highUnequal,1,Highest Growth,-1.360820046,-0.214899793,0,0,3642,22156,100
0.1,highUnequal,1,Peak,-1.337837838,-0.308080301,0,0,3568,19828,100
0.1,equal,1,Highest Growth,-0.024911213,-0.001501408,0,0,7381,22718,100
0.1,equal,1,Peak,-0.024634656,0.014165898,0,0,6598,20661,100
0.1,modUnequal,1,Highest Growth,-0.790310617,-0.141061103,0,0,4664,22718,100
0.1,modUnequal,1,Peak,-0.758180457,-0.157460224,0,0,4392,20661,100
0.1,highUnequal,1,Highest Growth,-1.457581636,-0.259073391,0,0,3723,22718,100
0.1,highUnequal,1,Peak,-1.443386243,-0.338214395,0,0,3639,20661,100
0.1,equal,1,Highest Growth,0.033956386,0.055656273,0,0,7354,22629,100
0.1,equal,1,Peak,0.012969005,0.052242466,0,0,6483,20350,100
0.1,modUnequal,1,Highest Growth,-0.738667846,-0.095409793,0,0,4582,22629,100
0.1,modUnequal,1,Peak,-0.697502754,-0.109841545,0,0,4288,20350,100
0.1,highUnequal,1,Highest Growth,-1.335625251,-0.175874276,0,0,3630,22629,100
0.1,highUnequal,1,Peak,-1.263102934,-0.218967301,0,0,3509,20350,100
0.1,equal,1,Highest Growth,-0.035830212,-0.014871264,0,0,6955,21343,100
0.1,equal,1,Peak,0.000704132,0.043885935,0,0,6146,19368,100
0.1,modUnequal,1,Highest Growth,-0.74819701,-0.098972802,0,0,4312,21343,100
0.1,modUnequal,1,Peak,-0.737991531,-0.137952812,0,0,4091,19368,100
0.1,highUnequal,1,Highest Growth,-1.441768197,-0.250092032,0,0,3494,21343,100
0.1,highUnequal,1,Peak,-1.356333333,-0.290376601,0,0,3406,19368,100
0.1,equal,1,Highest Growth,0.03040688,0.044710468,0,0,7016,21400,100
0.1,equal,1,Peak,0.027405398,0.072042262,0,0,6152,19451,100
0.1,modUnequal,1,Highest Growth,-0.706211475,-0.099078549,0,0,4437,21400,100
0.1,modUnequal,1,Peak,-0.705250653,-0.126482321,0,0,4146,19451,100
0.1,highUnequal,1,Highest Growth,-1.333761952,-0.200701859,0,0,3515,21400,100
0.1,highUnequal,1,Peak,-1.315609116,-0.280306496,0,0,3454,19451,100
0.1,equal,1,Highest Growth,0.005459885,0.014505796,0,0,7048,21360,100
0.1,equal,1,Peak,0.009884332,0.046014999,0,0,6169,19290,100
0.1,modUnequal,1,Highest Growth,-0.717426985,-0.087493695,0,0,4347,21360,100
0.1,modUnequal,1,Peak,-0.719901926,-0.12383848,0,0,4064,19290,100
0.1,highUnequal,1,Highest Growth,-1.405125559,-0.23184255,0,0,3496,21360,100
0.1,highUnequal,1,Peak,-1.25189069,-0.233842248,0,0,3388,19290,100
0.1,equal,1,Highest Growth,-0.010182303,-0.003269315,0,0,7230,21856,100
0.1,equal,1,Peak,0.011879603,0.058450271,0,0,6162,19509,100
0.1,modUnequal,1,Highest Growth,-0.777868852,-0.13868803,0,0,4510,21856,100
0.1,modUnequal,1,Peak,-0.748597242,-0.163995483,0,0,4197,19509,100
0.1,highUnequal,1,Highest Growth,-1.47746806,-0.273178671,0,0,3595,21856,100
0.1,highUnequal,1,Peak,-1.400978928,-0.343016911,0,0,3513,19509,100
0.1,equal,1,Highest Growth,-0.009272582,0.004455635,0,0,7067,21526,100
0.1,equal,1,Peak,0.004450141,0.046823998,0,0,6188,19486,100
0.1,modUnequal,1,Highest Growth,-0.826100152,-0.159668006,0,0,4405,21526,100
0.1,modUnequal,1,Peak,-0.742435202,-0.147615063,0,0,4143,19486,100
0.1,highUnequal,1,Highest Growth,-1.313035019,-0.160048503,0,0,3437,21526,100
0.1,highUnequal,1,Peak,-1.301324931,-0.235683031,0,0,3351,19486,100
0.1,equal,1,Highest Growth,-0.005349794,0.015278962,0,0,7005,21505,100
0.1,equal,1,Peak,0.004884768,0.045521901,0,0,6224,19560,100
0.1,modUnequal,1,Highest Growth,-0.781957187,-0.12817992,0,0,4382,21505,100
0.1,modUnequal,1,Peak,-0.722457679,-0.121501345,0,0,4105,19560,100
0.1,highUnequal,1,Highest Growth,-1.382157676,-0.206323821,0,0,3475,21505,100
0.1,highUnequal,1,Peak,-1.257758341,-0.226204239,0,0,3403,19560,100
0.1,equal,1,Highest Growth,-0.032077841,-0.001892617,0,0,6892,21368,100
0.1,equal,1,Peak,-0.028679609,0.026306436,0,0,6128,19541,100
0.1,modUnequal,1,Highest Growth,-0.810205022,-0.108211001,0,0,4199,21368,100
0.1,modUnequal,1,Peak,-0.771002106,-0.117172614,0,0,3965,19541,100
0.1,highUnequal,1,Highest Growth,-1.550165017,-0.302952133,0,0,3497,21368,100
0.1,highUnequal,1,Peak,-1.453043782,-0.336187885,0,0,3422,19541,100
0.1,equal,1,Highest Growth,0.017339929,0.02916399,0,0,7144,21723,100
0.1,equal,1,Peak,-0.002352054,0.02962554,0,0,6360,19781,100
0.1,modUnequal,1,Highest Growth,-0.802172761,-0.155013306,0,0,4488,21723,100
0.1,modUnequal,1,Peak,-0.722164694,-0.133524172,0,0,4201,19781,100
0.1,highUnequal,1,Highest Growth,-1.471354743,-0.299923185,0,0,3664,21723,100
0.1,highUnequal,1,Peak,-1.376249784,-0.341747708,0,0,3597,19781,100
0.1,equal,1,Highest Growth,-0.004356061,0.027658321,0,0,7239,22514,100
0.1,equal,1,Peak,-0.000418243,0.05915028,0,0,6305,20255,100
0.1,modUnequal,1,Highest Growth,-0.732478632,-0.105199044,0,0,4621,22514,100
0.1,modUnequal,1,Peak,-0.712339515,-0.138329135,0,0,4348,20255,100
0.1,highUnequal,1,Highest Growth,-1.399621603,-0.211711892,0,0,3628,22514,100
0.1,highUnequal,1,Peak,-1.3,-0.246324364,0,0,3518,20255,100
0.1,equal,1,Highest Growth,0.030640627,0.062696828,0,0,6974,21723,100
0.1,equal,1,Peak,0.012466391,0.079820828,0,0,6052,19647,100
0.1,modUnequal,1,Highest Growth,-0.718732782,-0.079600477,0,0,4382,21723,100
0.1,modUnequal,1,Peak,-0.721032459,-0.114847012,0,0,4100,19647,100
0.1,highUnequal,1,Highest Growth,-1.451340536,-0.185883546,0,0,3344,21723,100
0.1,highUnequal,1,Peak,-1.414691295,-0.260349904,0,0,3283,19647,100
0.1,equal,1,Highest Growth,-0.00470314,0.001565395,0,0,7214,21793,100
0.1,equal,1,Peak,-0.006071019,0.014179728,0,0,6401,19642,100
0.1,modUnequal,1,Highest Growth,-0.78402246,-0.137861041,0,0,4477,21793,100
0.1,modUnequal,1,Peak,-0.773761514,-0.180846708,0,0,4228,19642,100
0.1,highUnequal,1,Highest Growth,-1.326045884,-0.175893236,0,0,3511,21793,100
0.1,highUnequal,1,Peak,-1.269570829,-0.239240074,0,0,3438,19642,100
0.1,equal,1,Highest Growth,0.010346688,0.029784492,0,0,6790,20825,100
0.1,equal,1,Peak,0.006525784,0.048227867,0,0,6005,18897,100
0.1,modUnequal,1,Highest Growth,-0.72478443,-0.0877441,0,0,4220,20825,100
0.1,modUnequal,1,Peak,-0.727329944,-0.123313845,0,0,3961,18897,100
0.1,highUnequal,1,Highest Growth,-1.325033738,-0.196543638,0,0,3421,20825,100
0.1,highUnequal,1,Peak,-1.303375942,-0.272522013,0,0,3352,18897,100
0.1,equal,1,Highest Growth,-0.011934981,0.008998043,0,0,6938,21303,100
0.1,equal,1,Peak,-0.010272277,0.018250671,0,0,6327,19595,100
0.1,modUnequal,1,Highest Growth,-0.726166369,-0.099836976,0,0,4366,21303,100
0.1,modUnequal,1,Peak,-0.725414365,-0.134475251,0,0,4157,19595,100
0.1,highUnequal,1,Highest Growth,-1.277299309,-0.174391885,0,0,3504,21303,100
0.1,highUnequal,1,Peak,-1.246400778,-0.204473542,0,0,3361,19595,100
0.1,equal,1,Highest Growth,0.00554951,0.034256949,0,0,7087,21966,100
0.1,equal,1,Peak,0.005545171,0.06092094,0,0,6162,19706,100
0.1,modUnequal,1,Highest Growth,-0.745096731,-0.083418245,0,0,4377,21966,100
0.1,modUnequal,1,Peak,-0.720498928,-0.101854178,0,0,4061,19706,100
0.1,highUnequal,1,Highest Growth,-1.383333333,-0.219837476,0,0,3591,21966,100
0.1,highUnequal,1,Peak,-1.324701689,-0.282006835,0,0,3490,19706,100
0.1,equal,1,Highest Growth,-0.020148148,0.010597865,0,0,7039,21847,100
0.1,equal,1,Peak,-0.008147278,0.042776433,0,0,6133,19492,100
0.1,modUnequal,1,Highest Growth,-0.829601782,-0.183029816,0,0,4560,21847,100
0.1,modUnequal,1,Peak,-0.743160879,-0.180126223,0,0,4271,19492,100
0.1,highUnequal,1,Highest Growth,-1.490685142,-0.243747018,0,0,3484,21847,100
0.1,highUnequal,1,Peak,-1.433668848,-0.324421881,0,0,3409,19492,100
0.1,equal,1,Highest Growth,0.008537109,0.04034928,0,0,7143,22222,100
0.1,equal,1,Peak,-0.008873912,0.042387553,0,0,6324,20106,100
0.1,modUnequal,1,Highest Growth,-0.775806452,-0.110823044,0,0,4468,22222,100
0.1,modUnequal,1,Peak,-0.729042406,-0.1118925,0,0,4163,20106,100
0.1,highUnequal,1,Highest Growth,-1.39106946,-0.181303955,0,0,3496,22222,100
0.1,highUnequal,1,Peak,-1.34056767,-0.247697525,0,0,3433,20106,100
0.1,equal,1,Highest Growth,0.025481139,0.030735447,0,0,7169,21637,100
0.1,equal,1,Peak,0.008313817,0.039033243,0,0,6278,19506,100
0.1,modUnequal,1,Highest Growth,-0.745184649,-0.108917831,0,0,4423,21637,100
0.1,modUnequal,1,Peak,-0.723090586,-0.138957708,0,0,4162,19506,100
0.1,highUnequal,1,Highest Growth,-1.408943089,-0.237771004,0,0,3554,21637,100
0.1,highUnequal,1,Peak,-1.309381044,-0.276388369,0,0,3462,19506,100
0.1,equal,1,Highest Growth,0.004488279,0.013284053,0,0,6956,21075,100
0.1,equal,1,Peak,0.005657524,0.032039858,0,0,6207,19187,100
0.1,modUnequal,1,Highest Growth,-0.762685775,-0.104475221,0,0,4244,21075,100
0.1,modUnequal,1,Peak,-0.737095759,-0.126693765,0,0,4011,19187,100
0.1,highUnequal,1,Highest Growth,-1.389839181,-0.222265666,0,0,3443,21075,100
0.1,highUnequal,1,Peak,-1.29800642,-0.252673195,0,0,3354,19187,100
0.1,equal,1,Highest Growth,-0.005274167,0.015165412,0,0,6811,20905,100
0.1,equal,1,Peak,-0.013188976,0.023777499,0,0,5989,18725,100
0.1,modUnequal,1,Highest Growth,-0.710579479,-0.091540679,0,0,4290,20905,100
0.1,modUnequal,1,Peak,-0.680040872,-0.11257626,0,0,4000,18725,100
0.1,highUnequal,1,Highest Growth,-1.379533484,-0.185736183,0,0,3319,20905,100
0.1,highUnequal,1,Peak,-1.357420925,-0.278319472,0,0,3258,18725,100
0.1,equal,1,Highest Growth,-0.012010796,-0.013564477,0,0,7056,21132,100
0.1,equal,1,Peak,-0.033796485,-0.019661439,0,0,6246,19026,100
0.1,modUnequal,1,Highest Growth,-0.79884364,-0.143327312,0,0,4326,21132,100
0.1,modUnequal,1,Peak,-0.771543526,-0.161912467,0,0,4029,19026,100
0.1,highUnequal,1,Highest Growth,-1.359445002,-0.177759115,0,0,3360,21132,100
0.1,highUnequal,1,Peak,-1.244533083,-0.203376135,0,0,3263,19026,100
0.1,equal,1,Highest Growth,0.001467864,0.024163414,0,0,7448,22923,100
0.1,equal,1,Peak,0.003443554,0.051440757,0,0,6506,20622,100
0.1,modUnequal,1,Highest Growth,-0.725418922,-0.096821499,0,0,4686,22923,100
0.1,modUnequal,1,Peak,-0.696099939,-0.105166808,0,0,4329,20622,100
0.1,highUnequal,1,Highest Growth,-1.284684685,-0.16560919,0,0,3727,22923,100
0.1,highUnequal,1,Peak,-1.332907076,-0.287916959,0,0,3657,20622,100
0.1,equal,1,Highest Growth,0.008090863,0.032506787,0,0,6952,21443,100
0.1,equal,1,Peak,0.007215837,0.059590401,0,0,6028,19211,100
0.1,modUnequal,1,Highest Growth,-0.715580213,-0.07870573,0,0,4330,21443,100
0.1,modUnequal,1,Peak,-0.678703704,-0.085878316,0,0,3999,19211,100
0.1,highUnequal,1,Highest Growth,-1.390724353,-0.189651093,0,0,3400,21443,100
0.1,highUnequal,1,Peak,-1.327692798,-0.254953947,0,0,3320,19211,100
0.1,equal,1,Highest Growth,-0.016113875,-0.011735693,0,0,7358,22180,100
0.1,equal,1,Peak,0.003171444,0.041362906,0,0,6400,20054,100
0.1,modUnequal,1,Highest Growth,-0.705862403,-0.085455057,0,0,4537,22180,100
0.1,modUnequal,1,Peak,-0.745605065,-0.14674071,0,0,4252,20054,100
0.1,highUnequal,1,Highest Growth,-1.411366806,-0.249847671,0,0,3678,22180,100
0.1,highUnequal,1,Peak,-1.320634138,-0.292923685,0,0,3591,20054,100
0.1,equal,1,Highest Growth,-0.047149025,-0.031665446,0,0,7381,22511,100
0.1,equal,1,Peak,-0.014856478,0.037925458,0,0,6299,20054,100
0.1,modUnequal,1,Highest Growth,-0.810215054,-0.163917712,0,0,4668,22511,100
0.1,modUnequal,1,Peak,-0.749300699,-0.151805457,0,0,4263,20054,100
0.1,highUnequal,1,Highest Growth,-1.563027487,-0.332881424,0,0,3756,22511,100
0.1,highUnequal,1,Peak,-1.452618454,-0.382126612,0,0,3643,20054,100
0.1,equal,1,Highest Growth,0.019546654,0.041534387,0,0,7275,22384,100
0.1,equal,1,Peak,0.006265563,0.054365081,0,0,6335,20086,100
0.1,modUnequal,1,Highest Growth,-0.710164679,-0.065062962,0,0,4472,22384,100
0.1,modUnequal,1,Peak,-0.707358993,-0.101338399,0,0,4171,20086,100
0.1,highUnequal,1,Highest Growth,-1.331798505,-0.158269716,0,0,3538,22384,100
0.1,highUnequal,1,Peak,-1.294678566,-0.234161282,0,0,3460,20086,100
0.1,equal,1,Highest Growth,0.025600104,0.06766537,0,0,6866,21639,100
0.1,equal,1,Peak,0.014862243,0.081493812,0,0,6011,19501,100
0.1,modUnequal,1,Highest Growth,-0.728958182,-0.086905207,0,0,4370,21639,100
0.1,modUnequal,1,Peak,-0.73103325,-0.120974457,0,0,4069,19501,100
0.1,highUnequal,1,Highest Growth,-1.332935719,-0.182879405,0,0,3498,21639,100
0.1,highUnequal,1,Peak,-1.328627259,-0.280769029,0,0,3444,19501,100
0.1,equal,1,Highest Growth,-0.024757855,-0.002652975,0,0,6765,20792,100
0.1,equal,1,Peak,-0.021945104,0.016834001,0,0,6020,18853,100
0.1,modUnequal,1,Highest Growth,-0.684497065,-0.069582347,0,0,4241,20792,100
0.1,modUnequal,1,Peak,-0.713883114,-0.129810315,0,0,4010,18853,100
0.1,highUnequal,1,Highest Growth,-1.345840505,-0.218275623,0,0,3451,20792,100
0.1,highUnequal,1,Peak,-1.295976741,-0.270962402,0,0,3351,18853,100
0.1,equal,1,Highest Growth,0.003594552,0.013893624,0,0,6883,20889,100
