VE_susc,Label_testingDiff,Test_sens,Label_epiPhase,VE_symptRR_degUnderNeg_testSens,FalseNeg_withTestSens_unvac,FalseNeg_withTestSens_vac,NonCovid_cumSymptInfect_tested_withTestSens_unvac,NonCovid_cumSymptInfect_tested_withTestSens_vac,VE_symptOR_degUnderNeg_testSens,totalNum_sims
0.55,modUnequal,0.9,Highest Growth,-0.391530055,97.6,246.4,6148.6,30665.4,-0.056195748,100
0.55,modUnequal,0.9,Peak,-0.370995399,239.1,588.9,6235.1,31980.9,-0.030191778,100
0.55,highUnequal,0.9,Highest Growth,-0.684438306,72.4,246.4,4868.4,30665.4,-0.090305959,100
0.55,highUnequal,0.9,Peak,-0.64298441,179.6,588.9,5172.6,31980.9,-0.080338842,100
0.55,equal,0.9,Highest Growth,-0.002092511,181.6,246.3,9736.6,30938.3,0.023165564,100
0.55,equal,0.9,Peak,-0.008972486,410.7,565.5,9335.7,32122.5,0.049829144,100
0.55,modUnequal,0.9,Highest Growth,-0.351757813,102.4,246.3,6104.4,30938.3,-0.024581705,100
0.55,modUnequal,0.9,Peak,-0.348728814,236,565.5,6244,32122.5,-0.015772843,100
0.55,highUnequal,0.9,Highest Growth,-0.637417219,75.5,246.3,4930.5,30938.3,-0.069890614,100
0.55,highUnequal,0.9,Peak,-0.611373874,177.6,565.5,5205.6,32122.5,-0.066001666,100
0.55,equal,0.9,Highest Growth,-0.009069021,186.9,257.4,9914.9,31832.4,0.021038618,100
0.55,equal,0.9,Peak,-0.001515853,432.1,585.3,9363.1,32867.3,0.064122114,100
0.55,modUnequal,0.9,Highest Growth,-0.455063291,94.8,257.4,6490.8,31832.4,-0.103642026,100
0.55,modUnequal,0.9,Peak,-0.367343946,238.7,585.3,6437.7,32867.3,-0.03027813,100
0.55,highUnequal,0.9,Highest Growth,-0.692476698,75.1,257.4,5236.1,31832.4,-0.11377674,100
0.55,highUnequal,0.9,Peak,-0.612636166,183.6,585.3,5400.6,32867.3,-0.073822116,100
0.55,equal,0.9,Highest Growth,0.024655146,219.9,280.6,9643.9,31345.6,0.057410619,100
0.55,equal,0.9,Peak,0.011646901,446.9,587.7,9132.9,32357.7,0.078826985,100
0.55,modUnequal,0.9,Highest Growth,-0.304909874,123.9,280.6,6133.9,31345.6,0.006823764,100
0.55,modUnequal,0.9,Peak,-0.32614897,252.4,587.7,6192.4,32357.7,0.004397419,100
0.55,highUnequal,0.9,Highest Growth,-0.610468632,88.2,280.6,4964.2,31345.6,-0.053838981,100
0.55,highUnequal,0.9,Peak,-0.625782537,182.1,587.7,5168.1,32357.7,-0.065464795,100
0.55,equal,0.9,Highest Growth,-0.008828349,244.1,336,9180.1,30527,0.03606249,100
0.55,equal,0.9,Peak,-0.006385542,415,568.2,8870,31318.2,0.062224864,100
0.55,modUnequal,0.9,Highest Growth,-0.394645551,132.6,336,5995.6,30527,-0.047673227,100
0.55,modUnequal,0.9,Peak,-0.365325011,232.3,568.2,6017.3,31318.2,-0.019955667,100
0.55,highUnequal,0.9,Highest Growth,-0.680171544,99.1,336,4752.1,30527,-0.077797182,100
0.55,highUnequal,0.9,Peak,-0.659548916,170.7,568.2,4936.7,31318.2,-0.074695877,100
0.55,equal,0.9,Highest Growth,0.024508864,208.7,266.4,9830.7,31239.4,0.048307678,100
0.55,equal,0.9,Peak,0.010461123,407.7,537.6,9387.7,32247.6,0.066133376,100
0.55,modUnequal,0.9,Highest Growth,-0.32486911,114.6,266.4,6173.6,31239.4,-0.009394092,100
0.55,modUnequal,0.9,Peak,-0.332874618,228.9,537.6,6254.9,32247.6,-0.005550408,100
0.55,highUnequal,0.9,Highest Growth,-0.577777778,86.4,266.4,5081.4,31239.4,-0.051534921,100
0.55,highUnequal,0.9,Peak,-0.594289044,171.6,537.6,5292.6,32247.6,-0.06417819,100
0.55,equal,0.9,Highest Growth,0.001701354,201.8,271.4,9720.8,30994.4,0.028199145,100
0.55,equal,0.9,Peak,-0.00137586,426.4,577.4,9241.4,32029.4,0.059295378,100
0.55,modUnequal,0.9,Highest Growth,-0.372424242,110,271.4,6210,30994.4,-0.04433974,100
0.55,modUnequal,0.9,Peak,-0.35294813,239.7,577.4,6264.7,32029.4,-0.021151112,100
0.55,highUnequal,0.9,Highest Growth,-0.686515913,79.6,271.4,5030.6,30994.4,-0.103392576,100
0.55,highUnequal,0.9,Peak,-0.639845225,176.6,577.4,5221.6,32029.4,-0.083016774,100
0.55,equal,0.9,Highest Growth,0.012085454,216.1,283.9,9561.1,30744.9,0.041449825,100
0.55,equal,0.9,Peak,0.011086327,425.9,560.8,9143.9,31659.8,0.069702329,100
0.55,modUnequal,0.9,Highest Growth,-0.339927657,119.8,283.9,6062.8,30744.9,-0.017313935,100
0.55,modUnequal,0.9,Peak,-0.333459067,238.6,560.8,6128.6,31659.8,-0.004978291,100
0.55,highUnequal,0.9,Highest Growth,-0.673911322,84.2,283.9,4912.2,30744.9,-0.088711513,100
0.55,highUnequal,0.9,Peak,-0.643817047,170.9,560.8,5102.9,31659.8,-0.078901542,100
0.55,equal,0.9,Highest Growth,0.008525507,190.8,252.7,10004.8,31722.7,0.032299362,100
0.55,equal,0.9,Peak,-0.006286099,421.3,576.7,9558.3,32645.7,0.049213426,100
0.55,modUnequal,0.9,Highest Growth,-0.367006143,103.1,252.7,6403.1,31722.7,-0.044728258,100
0.55,modUnequal,0.9,Peak,-0.378591954,232,576.7,6455,32645.7,-0.041509852,100
0.55,highUnequal,0.9,Highest Growth,-0.656876916,76.1,252.7,5134.1,31722.7,-0.087421163,100
0.55,highUnequal,0.9,Peak,-0.661175337,173,576.7,5363,32645.7,-0.097628018,100
0.55,equal,0.9,Highest Growth,0.016367002,189.1,246,9708.1,31146,0.044514302,100
0.55,equal,0.9,Peak,0.006051005,426.1,567.5,9234.1,32361.5,0.069967918,100
0.55,modUnequal,0.9,Highest Growth,-0.339220404,103.9,246,6267.9,31146,-0.026474145,100
0.55,modUnequal,0.9,Peak,-0.356337028,234.6,567.5,6326.6,32361.5,-0.022911191,100
0.55,highUnequal,0.9,Highest Growth,-0.561097411,81.1,246,5068.1,31146,-0.04357954,100
0.55,highUnequal,0.9,Peak,-0.597434478,180.6,567.5,5273.6,32361.5,-0.062066851,100
0.55,equal,0.9,Highest Growth,-0.006976744,258,353.7,9662,31692.7,0.032051138,100
0.55,equal,0.9,Peak,-0.010741103,408.4,564.5,9304.4,32352.5,0.052480223,100
0.55,modUnequal,0.9,Highest Growth,-0.38145275,141.8,353.7,6290.8,31692.7,-0.045114297,100
0.55,modUnequal,0.9,Peak,-0.383702555,225.7,564.5,6335.7,32352.5,-0.039800412,100
0.55,highUnequal,0.9,Highest Growth,-0.647765363,107.4,353.7,5091.4,31692.7,-0.079064665,100
0.55,highUnequal,0.9,Peak,-0.648462736,171.3,564.5,5216.3,32352.5,-0.081326281,100
0.55,equal,0.9,Highest Growth,-0.01580534,193.5,270.4,10209.5,32718.4,0.01394815,100
0.55,equal,0.9,Peak,-0.016775472,428.9,600.6,9587.9,33530.6,0.049583973,100
0.55,modUnequal,0.9,Highest Growth,-0.363477738,110.8,270.4,6686.8,32718.4,-0.048761822,100
0.55,modUnequal,0.9,Peak,-0.345391339,251.7,600.6,6620.7,33530.6,-0.021155968,100
0.55,highUnequal,0.9,Highest Growth,-0.657289107,81.4,270.4,5385.4,32718.4,-0.096774423,100
0.55,highUnequal,0.9,Peak,-0.670940649,178.6,600.6,5615.6,33530.6,-0.113194901,100
0.55,equal,0.9,Highest Growth,0.014043916,218.6,285.9,9362.6,30172.9,0.044170686,100
0.55,equal,0.9,Peak,0.00615942,423.2,563.5,8970.2,31208.5,0.06728323,100
0.55,modUnequal,0.9,Highest Growth,-0.343505412,120.1,285.9,5997.1,30172.9,-0.023146231,100
0.55,modUnequal,0.9,Peak,-0.343550204,236.7,563.5,6109.7,31208.5,-0.016060882,100
0.55,highUnequal,0.9,Highest Growth,-0.632954545,88,285.9,4853,30172.9,-0.072546233,100
0.55,highUnequal,0.9,Peak,-0.602287582,178.5,563.5,5086.5,31208.5,-0.064519517,100
0.55,equal,0.9,Highest Growth,0.014206269,197.8,258.6,9650.8,30782.6,0.040116676,100
0.55,equal,0.9,Peak,0.008719397,442.5,585.8,9109.5,31927.8,0.072287256,100
0.55,modUnequal,0.9,Highest Growth,-0.378846154,104,258.6,6175,30782.6,-0.048800459,100
0.55,modUnequal,0.9,Peak,-0.354559813,242.7,585.8,6214.7,31927.8,-0.019819205,100
0.55,highUnequal,0.9,Highest Growth,-0.65230179,78.2,258.6,5049.2,30782.6,-0.092424181,100
0.55,highUnequal,0.9,Peak,-0.633009798,180.3,585.8,5297.3,31927.8,-0.089062617,100
0.55,equal,0.9,Highest Growth,-0.015473527,223.5,312.1,9979.5,31971.1,0.014119496,100
0.55,equal,0.9,Peak,-0.003081073,438.7,596.3,9421.7,32704.3,0.05841902,100
0.55,modUnequal,0.9,Highest Growth,-0.360859964,128.3,312.1,6439.3,31971.1,-0.039945973,100
0.55,modUnequal,0.9,Peak,-0.351155448,248.1,596.3,6483.1,32704.3,-0.026448438,100
0.55,highUnequal,0.9,Highest Growth,-0.650881834,94.5,312.1,5282.5,31971.1,-0.095687351,100
0.55,highUnequal,0.9,Peak,-0.614631316,186.7,596.3,5416.7,32704.3,-0.078993599,100
0.55,equal,0.9,Highest Growth,0.021230262,192.1,247.1,9795.1,31075.1,0.044545878,100
0.55,equal,0.9,Peak,0.015628816,436.8,569.2,9373.8,32209.2,0.070756622,100
0.55,modUnequal,0.9,Highest Growth,-0.364704913,101.1,247.1,6257.1,31075.1,-0.042132618,100
0.55,modUnequal,0.9,Peak,-0.345194188,238.6,569.2,6271.6,32209.2,-0.014507644,100
0.55,highUnequal,0.9,Highest Growth,-0.558159935,81.7,247.1,4956.7,31075.1,-0.032426092,100
0.55,highUnequal,0.9,Peak,-0.552818887,189.2,569.2,5204.2,32209.2,-0.036091246,100
0.55,equal,0.9,Highest Growth,0.005193394,153.4,204.7,9431.4,29811.7,0.027835311,100
0.55,equal,0.9,Peak,0.000306212,419.1,565.4,9042.1,31546.4,0.063314717,100
0.55,modUnequal,0.9,Highest Growth,-0.348985168,85.4,204.7,5915.4,29811.7,-0.025616975,100
0.55,modUnequal,0.9,Peak,-0.349943407,235.6,565.4,6061.6,31546.4,-0.011124276,100
0.55,highUnequal,0.9,Highest Growth,-0.674107633,60.7,204.7,4786.7,29811.7,-0.09147526,100
0.55,highUnequal,0.9,Peak,-0.620833333,176,565.4,5099,31546.4,-0.069252197,100
0.55,equal,0.9,Highest Growth,-0.025250952,192.6,274.6,9742.6,30996.6,0.001868922,100
0.55,equal,0.9,Peak,-0.016925127,412.7,578.1,9304.7,32082.1,0.043736236,100
0.55,modUnequal,0.9,Highest Growth,-0.383636916,109.8,274.6,6306.8,30996.6,-0.058854,100
0.55,modUnequal,0.9,Peak,-0.379173838,232.4,578.1,6366.4,32082.1,-0.043625946,100
0.55,highUnequal,0.9,Highest Growth,-0.662191171,82.3,274.6,5020.3,30996.6,-0.090401205,100
0.55,highUnequal,0.9,Peak,-0.629551821,178.5,578.1,5222.5,32082.1,-0.077206079,100
0.55,equal,0.9,Highest Growth,0.017205703,191.7,248.9,9347.7,29881.9,0.043837951,100
0.55,equal,0.9,Peak,-0.002008223,421.6,571.7,8970.6,31323.7,0.061656513,100
0.55,modUnequal,0.9,Highest Growth,-0.309072888,109.3,248.9,5972.3,29881.9,-0.005132807,100
0.55,modUnequal,0.9,Peak,-0.324976278,245.9,571.7,6046.9,31323.7,0.001182901,100
0.55,highUnequal,0.9,Highest Growth,-0.628890334,76.9,248.9,4802.9,29881.9,-0.070228203,100
0.55,highUnequal,0.9,Peak,-0.630309902,176.4,571.7,5056.4,31323.7,-0.073164152,100
0.55,equal,0.9,Highest Growth,-0.012725269,257.1,356.9,9430.1,30609.9,0.022339776,100
0.55,equal,0.9,Peak,-0.003612381,415.7,565.7,9143.7,31332.7,0.052872189,100
0.55,modUnequal,0.9,Highest Growth,-0.371593002,144.8,356.9,5927.8,30609.9,-0.027319984,100
0.55,modUnequal,0.9,Peak,-0.361737696,232.3,565.7,5963.3,31332.7,-0.01347446,100
0.55,highUnequal,0.9,Highest Growth,-0.68734863,104.6,356.9,4927.6,30609.9,-0.099273187,100
0.55,highUnequal,0.9,Peak,-0.66380193,169.3,565.7,5071.3,31332.7,-0.090817458,100
0.55,equal,0.9,Highest Growth,-0.001132951,244.2,330.5,9866.2,31971.5,0.032349788,100
0.55,equal,0.9,Peak,0.002526702,418.2,561.4,9469.2,32653.4,0.060709988,100
0.55,modUnequal,0.9,Highest Growth,-0.361839843,135.7,330.5,6342.7,31971.5,-0.03317313,100
0.55,modUnequal,0.9,Peak,-0.354182782,232.7,561.4,6366.7,32653.4,-0.020394248,100
0.55,highUnequal,0.9,Highest Growth,-0.646185738,100.5,330.5,5213.5,31971.5,-0.08625551,100
0.55,highUnequal,0.9,Peak,-0.6120507,176.2,561.4,5389.2,32653.4,-0.075850628,100
0.55,equal,0.9,Highest Growth,-0.014285714,218.4,304.2,9466.4,31065.2,0.025559055,100
0.55,equal,0.9,Peak,-0.002697798,413.3,561.3,9092.3,31884.3,0.062718718,100
0.55,modUnequal,0.9,Highest Growth,-0.398535565,119.5,304.2,6091.5,31065.2,-0.049161865,100
0.55,modUnequal,0.9,Peak,-0.344817332,235.4,561.3,6076.4,31884.3,-0.004420643,100
0.55,highUnequal,0.9,Highest Growth,-0.654575163,91.8,304.2,4817.8,31065.2,-0.06391482,100
0.55,highUnequal,0.9,Peak,-0.594667783,179.1,561.3,4949.1,31884.3,-0.036461863,100
0.55,equal,0.9,Highest Growth,0.010863698,247,325.4,9669,31562.4,0.046417677,100
0.55,equal,0.9,Peak,0.010435165,416.7,549.5,9270.7,32353.5,0.072136055,100
0.55,modUnequal,0.9,Highest Growth,-0.357644577,134.3,325.4,6324.3,31562.4,-0.035494126,100
0.55,modUnequal,0.9,Peak,-0.344304712,230.6,549.5,6329.6,32353.5,-0.016190468,100
0.55,highUnequal,0.9,Highest Growth,-0.65342489,98.3,325.4,5108.3,31562.4,-0.085760148,100
0.55,highUnequal,0.9,Peak,-0.613068292,172.3,549.5,5274.3,32353.5,-0.069907376,100
0.55,equal,0.9,Highest Growth,-0.001659452,254.1,344.3,9557.1,31054.3,0.032999339,100
0.55,equal,0.9,Peak,-0.007842675,424.6,583.2,9126.6,31710.2,0.054681116,100
0.55,modUnequal,0.9,Highest Growth,-0.342040488,144.9,344.3,6127.9,31054.3,-0.018876604,100
0.55,modUnequal,0.9,Peak,-0.345417349,244.4,583.2,6174.4,31710.2,-0.014635185,100
0.55,highUnequal,0.9,Highest Growth,-0.644057833,104.9,344.3,5046.9,31054.3,-0.083414098,100
0.55,highUnequal,0.9,Peak,-0.667883841,173.9,583.2,5178.9,31710.2,-0.097717324,100
0.55,equal,0.9,Highest Growth,-0.009364841,266.6,367.4,9814.6,32267.4,0.030832465,100
0.55,equal,0.9,Peak,-0.004027201,409.3,557.5,9403.3,32698.5,0.058298181,100
0.55,modUnequal,0.9,Highest Growth,-0.350959233,152.9,367.4,6318.9,32267.4,-0.020553682,100
0.55,modUnequal,0.9,Peak,-0.345179004,233.7,557.5,6289.7,32698.5,-0.008868515,100
0.55,highUnequal,0.9,Highest Growth,-0.647371565,111.6,367.4,5138.6,32267.4,-0.074270954,100
0.55,highUnequal,0.9,Peak,-0.643780655,169.9,557.5,5223.9,32698.5,-0.074225952,100
0.55,equal,0.9,Highest Growth,-0.00059657,178.8,241.7,9446.8,30196.7,0.027103226,100
0.55,equal,0.9,Peak,0.005027174,441.6,589.5,8958.6,31726.5,0.073059566,100
0.55,modUnequal,0.9,Highest Growth,-0.350861498,100.6,241.7,5925.6,30196.7,-0.021467236,100
0.55,modUnequal,0.9,Peak,-0.346513985,246.7,589.5,5977.7,31726.5,-0.000221895,100
0.55,highUnequal,0.9,Highest Growth,-0.668981481,72,241.7,4852,30196.7,-0.089393193,100
0.55,highUnequal,0.9,Peak,-0.62907743,182.1,589.5,5133.1,31726.5,-0.07375891,100
0.55,equal,0.9,Highest Growth,-0.025618251,191.4,273.1,9701.4,31077.1,0.004575919,100
0.55,equal,0.9,Peak,0.001411369,426.3,573.7,9222.3,32121.7,0.063623912,100
0.55,modUnequal,0.9,Highest Growth,-0.357033097,112.8,273.1,6081.8,31077.1,-0.023810029,100
0.55,modUnequal,0.9,Peak,-0.341528698,241.6,573.7,6092.6,32121.7,-0.000393448,100
0.55,highUnequal,0.9,Highest Growth,-0.696515533,79.4,273.1,5066.4,31077.1,-0.110738257,100
0.55,highUnequal,0.9,Peak,-0.640891805,175.3,573.7,5303.3,32121.7,-0.090319458,100
0.55,equal,0.9,Highest Growth,-0.014196101,172.7,240.5,9897.7,31445.5,0.011672696,100
0.55,equal,0.9,Peak,-0.007635009,429.6,589.8,9295.6,32569.8,0.058165356,100
0.55,modUnequal,0.9,Highest Growth,-0.35976431,99,240.5,6320,31445.5,-0.038245737,100
0.55,modUnequal,0.9,Peak,-0.343061718,247.9,589.8,6356.9,32569.8,-0.014363985,100
0.55,highUnequal,0.9,Highest Growth,-0.695238095,70,240.5,5180,31445.5,-0.115963333,100
0.55,highUnequal,0.9,Peak,-0.654494382,178,589.8,5433,32569.8,-0.102725345,100
0.55,equal,0.9,Highest Growth,-0.011580087,184.8,255.9,9852.8,31178.9,0.012410193,100
0.55,equal,0.9,Peak,0.003177258,448.5,601.2,9310.5,32358.2,0.064303965,100
0.55,modUnequal,0.9,Highest Growth,-0.361607992,105.1,255.9,6312.1,31178.9,-0.04292478,100
0.55,modUnequal,0.9,Peak,-0.328857365,257.3,601.2,6327.3,32358.2,-0.006891688,100
0.55,highUnequal,0.9,Highest Growth,-0.644993582,77.9,255.9,5059.9,31178.9,-0.083106494,100
0.55,highUnequal,0.9,Peak,-0.576113671,195.3,601.2,5278.3,32358.2,-0.05214188,100
0.55,equal,0.9,Highest Growth,-0.004747055,240.5,328.1,9543.5,30961.1,0.029484077,100
0.55,equal,0.9,Peak,-0.007439896,410.4,563.2,9154.4,31725.2,0.054013108,100
0.55,modUnequal,0.9,Highest Growth,-0.358327174,135.3,328.1,6135.3,30961.1,-0.030538131,100
0.55,modUnequal,0.9,Peak,-0.354686384,233.3,563.2,6143.3,31725.2,-0.01746087,100
0.55,highUnequal,0.9,Highest Growth,-0.644761428,99.9,328.1,4806.9,30961.1,-0.059905208,100
0.55,highUnequal,0.9,Peak,-0.635163776,173,563.2,5008,31725.2,-0.063897488,100
0.55,equal,0.9,Highest Growth,0.002317655,195.6,262.7,9304.6,29972.7,0.033070079,100
0.55,equal,0.9,Peak,0.00495112,422.8,564.5,8884.8,31128.5,0.068918005,100
0.55,modUnequal,0.9,Highest Growth,-0.340312876,110.8,262.7,5873.8,29972.7,-0.014636797,100
0.55,modUnequal,0.9,Peak,-0.324986271,242.8,564.5,5909.8,31128.5,0.008602515,100
0.55,highUnequal,0.9,Highest Growth,-0.650083752,79.6,262.7,4752.6,29972.7,-0.073302009,100
0.55,highUnequal,0.9,Peak,-0.594210137,180.2,564.5,4994.2,31128.5,-0.052593533,100
0.55,equal,0.9,Highest Growth,-0.013677639,176.2,245.1,9806.2,31212.1,0.012966061,100
0.55,equal,0.9,Peak,-0.015479678,443.7,619.6,9298.7,32483.6,0.050257741,100
0.55,modUnequal,0.9,Highest Growth,-0.41,95,245.1,6174,31212.1,-0.060344386,100
0.55,modUnequal,0.9,Peak,-0.357401616,255.8,619.6,6255.8,32483.6,-0.016476286,100
0.55,highUnequal,0.9,Highest Growth,-0.681578947,72.2,245.1,4986.2,31212.1,-0.0923165,100
0.55,highUnequal,0.9,Peak,-0.677365357,183.2,619.6,5288.2,32483.6,-0.100591697,100
0.55,equal,0.9,Highest Growth,-0.009497013,239.9,330.7,9412.9,30182.7,0.020098159,100
0.55,equal,0.9,Peak,-0.002765541,408.6,555,9083.6,31068,0.052863937,100
0.55,modUnequal,0.9,Highest Growth,-0.384468837,132.1,330.7,5947.1,30182.7,-0.04326299,100
0.55,modUnequal,0.9,Peak,-0.346383986,232.3,555,5996.3,31068,-0.011119863,100
0.55,highUnequal,0.9,Highest Growth,-0.722695035,94,330.7,4886,30182.7,-0.119510476,100
0.55,highUnequal,0.9,Peak,-0.680806846,163.6,555,5009.6,31068,-0.097015254,100
0.55,equal,0.9,Highest Growth,-0.004085322,184.4,251.2,9299.4,29553.2,0.021343776,100
0.55,equal,0.9,Peak,0.004559043,423.7,566.2,8893.7,31043.2,0.067151109,100
0.55,modUnequal,0.9,Highest Growth,-0.367708333,102.4,251.2,5954.4,29553.2,-0.04425739,100
0.55,modUnequal,0.9,Peak,-0.338030619,239.5,566.2,6070.5,31043.2,-0.012298333,100
0.55,highUnequal,0.9,Highest Growth,-0.698605396,72.9,251.2,4670.9,29553.2,-0.0946132,100
0.55,highUnequal,0.9,Peak,-0.654349522,170.9,566.2,4973.9,31043.2,-0.080833557,100
0.55,equal,0.9,Highest Growth,0.006168647,235.6,313.7,9438.6,30793.7,0.041882761,100
0.55,equal,0.9,Peak,0.00094546,426.6,574.7,9061.6,31694.7,0.064842297,100
0.55,modUnequal,0.9,Highest Growth,-0.370774464,127.4,313.7,5964.4,30793.7,-0.026924879,100
0.55,modUnequal,0.9,Peak,-0.365177305,235,574.7,6027,31694.7,-0.015037399,100
0.55,highUnequal,0.9,Highest Growth,-0.633592401,96.5,313.7,4928.5,30793.7,-0.070283546,100
0.55,highUnequal,0.9,Peak,-0.637828885,176.1,574.7,5110.1,31694.7,-0.076168197,100
0.55,equal,0.9,Highest Growth,-0.004753199,218.8,298.5,9887.8,31865.5,0.026673015,100
0.55,equal,0.9,Peak,0.007776768,440.2,584,9393.2,32629,0.068079813,100
0.55,modUnequal,0.9,Highest Growth,-0.32734375,128,298.5,6379,31865.5,-0.016838033,100
0.55,modUnequal,0.9,Peak,-0.339722786,246.5,584,6358.5,32629,-0.011686138,100
0.55,highUnequal,0.9,Highest Growth,-0.645814978,90.8,298.5,5158.8,31865.5,-0.082214179,100
0.55,highUnequal,0.9,Peak,-0.61491612,182.8,584,5340.8,32629,-0.072924761,100
0.55,equal,0.9,Highest Growth,0.001064992,183.1,246.6,9920.1,31801.6,0.029881499,100
0.55,equal,0.9,Peak,-0.009723965,398.5,549.6,9506.5,32720.6,0.04930143,100
0.55,modUnequal,0.9,Highest Growth,-0.389632278,97.9,246.6,6346.9,31801.6,-0.052716414,100
0.55,modUnequal,0.9,Peak,-0.3895967,218.2,549.6,6382.2,32720.6,-0.041293625,100
0.55,highUnequal,0.9,Highest Growth,-0.628740157,76.2,246.6,5209.2,31801.6,-0.080102878,100
0.55,highUnequal,0.9,Peak,-0.656280193,165.6,549.6,5446.6,32720.6,-0.102446994,100
0.55,equal,0.9,Highest Growth,0.013046835,194.3,254.7,9579.3,31106.7,0.046321167,100
0.55,equal,0.9,Peak,0.010884198,435.8,574.1,9133.8,32236.1,0.076741828,100
0.55,modUnequal,0.9,Highest Growth,-0.362440191,104.5,254.7,6256.5,31106.7,-0.040219026,100
0.55,modUnequal,0.9,Peak,-0.344712071,240.8,574.1,6321.8,32236.1,-0.017551357,100
0.55,highUnequal,0.9,Highest Growth,-0.598148148,81,254.7,5021,31106.7,-0.057551606,100
0.55,highUnequal,0.9,Peak,-0.609029699,180.7,574.1,5271.7,32236.1,-0.069562248,100
0.55,equal,0.9,Highest Growth,0.001354113,195.7,263.4,9246.7,29779.4,0.032077485,100
0.55,equal,0.9,Peak,-0.001710262,397.6,538.8,8938.6,30851.8,0.057381999,100
0.55,modUnequal,0.9,Highest Growth,-0.334629133,111.9,263.4,5792.9,29779.4,-0.007894864,100
0.55,modUnequal,0.9,Peak,-0.338064941,227.9,538.8,5882.9,30851.8,-0.000810705,100
0.55,highUnequal,0.9,Highest Growth,-0.677086008,77.9,263.4,4724.9,29779.4,-0.086481797,100
0.55,highUnequal,0.9,Peak,-0.651840491,163,538.8,4956,30851.8,-0.080995417,100
0.55,equal,0.9,Highest Growth,-0.00248584,158.9,215.7,9260.9,29138.7,0.018571064,100
0.55,equal,0.9,Peak,0.004823066,439.9,587.5,8870.9,31012.5,0.06798113,100
0.55,modUnequal,0.9,Highest Growth,-0.340979098,90.9,215.7,5827.9,29138.7,-0.024600488,100
0.55,modUnequal,0.9,Peak,-0.324350863,252.9,587.5,6060.9,31012.5,-0.00400369,100
0.55,highUnequal,0.9,Highest Growth,-0.602708638,68.3,215.7,4631.3,29138.7,-0.051951993,100
0.55,highUnequal,0.9,Peak,-0.591666667,188,587.5,5018,31012.5,-0.055642886,100
0.55,equal,0.9,Highest Growth,-0.011045365,202.8,280.5,9690.8,31121.5,0.019310757,100
0.55,equal,0.9,Peak,-0.015215334,422.6,589.8,9237.6,32045.8,0.0476877,100
0.55,modUnequal,0.9,Highest Growth,-0.341032149,118.2,280.5,6198.2,31121.5,-0.022629096,100
0.55,modUnequal,0.9,Peak,-0.34788961,246.4,589.8,6227.4,32045.8,-0.015157159,100
0.55,highUnequal,0.9,Highest Growth,-0.673798077,83.2,280.5,5035.2,31121.5,-0.095463562,100
0.55,highUnequal,0.9,Peak,-0.627260274,182.5,589.8,5219.5,32045.8,-0.076380368,100
0.55,equal,0.9,Highest Growth,0.007786218,184.3,244.5,9724.3,30905.5,0.032577262,100
0.55,equal,0.9,Peak,0.009630857,422.6,558.3,9269.6,32096.3,0.068456413,100
0.55,modUnequal,0.9,Highest Growth,-0.378252033,98.4,244.5,6137.4,30905.5,-0.043437805,100
0.55,modUnequal,0.9,Peak,-0.343265132,234.6,558.3,6188.6,32096.3,-0.008856684,100
0.55,highUnequal,0.9,Highest Growth,-0.666438356,73,244.5,4998,30905.5,-0.091647173,100
0.55,highUnequal,0.9,Peak,-0.626967593,172.8,558.3,5258.8,32096.3,-0.079365426,100
0.55,equal,0.9,Highest Growth,0.011744166,195.7,257.3,9707.7,31040.3,0.03881298,100
0.55,equal,0.9,Peak,0.011152187,432.8,569.8,9286.8,32304.8,0.071527587,100
0.55,modUnequal,0.9,Highest Growth,-0.353811309,106.7,257.3,6179.7,31040.3,-0.030083576,100
0.55,modUnequal,0.9,Peak,-0.342379363,239.7,569.8,6254.7,32304.8,-0.010250044,100
0.55,highUnequal,0.9,Highest Growth,-0.638409475,78.8,257.3,4937.8,31040.3,-0.069422973,100
0.55,highUnequal,0.9,Peak,-0.609304703,179.3,569.8,5176.3,32304.8,-0.059207202,100
0.55,equal,0.9,Highest Growth,-0.012797619,179.2,248.8,9593.2,30621.8,0.015044173,100
0.55,equal,0.9,Peak,-0.014133054,428.9,597.2,9202.9,31984.2,0.04936124,100
0.55,modUnequal,0.9,Highest Growth,-0.380163497,99.9,248.8,6075.9,30621.8,-0.044156815,100
0.55,modUnequal,0.9,Peak,-0.382566569,239.1,597.2,6183.1,31984.2,-0.032848627,100
0.55,highUnequal,0.9,Highest Growth,-0.714794007,71.2,248.8,4962.2,30621.8,-0.116257453,100
0.55,highUnequal,0.9,Peak,-0.711415792,171.4,597.2,5277.4,31984.2,-0.124901579,100
0.55,equal,0.9,Highest Growth,-0.013708992,196.1,272.8,9543.1,30082.8,0.008695871,100
0.55,equal,0.9,Peak,-0.003082897,420.6,571.7,9130.6,31359.7,0.054245063,100
0.55,modUnequal,0.9,Highest Growth,-0.3804414,109.5,272.8,6043.5,30082.8,-0.050495892,100
0.55,modUnequal,0.9,Peak,-0.358513647,235.7,571.7,6084.7,31359.7,-0.020625962,100
