VE_susc,t,Label_testingDiff,Covid_cumPropSymptInfect_unvac.2.5.,Covid_cumPropSymptInfect_unvac.50.,Covid_cumPropSymptInfect_unvac.97.5.,Covid_cumPropSymptInfect_vac.2.5.,Covid_cumPropSymptInfect_vac.50.,Covid_cumPropSymptInfect_vac.97.5.,NonCovid_cumPropSymptInfect_unvac.2.5.,NonCovid_cumPropSymptInfect_unvac.50.,NonCovid_cumPropSymptInfect_unvac.97.5.,NonCovid_cumPropSymptInfect_vac.2.5.,NonCovid_cumPropSymptInfect_vac.50.,NonCovid_cumPropSymptInfect_vac.97.5.,CumProp_falseNeg_vac.2.5.,CumProp_falseNeg_vac.50.,CumProp_falseNeg_vac.97.5.,CumProp_falseNeg_unvac.2.5.,CumProp_falseNeg_unvac.50.,CumProp_falseNeg_unvac.97.5.,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptOR.2.5.,VE_symptOR.50.,VE_symptOR.97.5.,VE_symptRR_observed.2.5.,VE_symptRR_observed.50.,VE_symptRR_observed.97.5.,VE_symptRR.2.5.,VE_symptRR.50.,VE_symptRR.97.5.,t_highChange.2.5.,t_highChange.50.,t_highChange.97.5.,totalNum_sims
0.55,100,highUnequal,0.410623,0.46842,0.497628,0.184604,0.210566667,0.222967333,0.425809,0.4501,0.498508,0.657098333,0.66728,0.690554667,0.008504845,0.012643652,0.016618936,0.028063902,0.042959786,0.058855809,0.461306901,0.491804179,0.517276114,0.672828171,0.696750093,0.710609099,-0.090816881,-0.051128176,-0.020046294,0.541918583,0.550195956,0.556684023,65,73,80,100
0.55,101,highUnequal,0.419615,0.47396,0.501326,0.188832333,0.213246667,0.224355,0.423982,0.44678,0.492707,0.657868,0.667093333,0.689145667,0.009046703,0.013177056,0.017135977,0.029529905,0.044791347,0.060698303,0.460966405,0.492009176,0.517851918,0.676302917,0.698858951,0.712797688,-0.088666584,-0.048862881,-0.017903917,0.541853364,0.550328147,0.556606787,65,73,80,100
0.55,102,highUnequal,0.427895,0.47918,0.504069,0.192754,0.21584,0.225820333,0.422698,0.44422,0.486698,0.658859,0.66746,0.688005667,0.009513552,0.013718346,0.017677014,0.031091605,0.046640414,0.063099364,0.460522794,0.491129349,0.515517771,0.678693448,0.700867424,0.713764582,-0.087643565,-0.048346472,-0.01668376,0.542180983,0.55037874,0.556485197,65,73,80,100
0.55,103,highUnequal,0.436152,0.4836,0.506657,0.19631,0.218073333,0.226958333,0.421639,0.4417,0.481112,0.659976667,0.667793333,0.686897333,0.010069328,0.01431535,0.018286601,0.033314677,0.048461917,0.065741819,0.459492318,0.491118054,0.51426093,0.681593591,0.702781947,0.715330233,-0.085399918,-0.047818116,-0.013383144,0.541982019,0.550365033,0.555864492,65,73,80,100
0.55,104,highUnequal,0.444302,0.4881,0.508839,0.199912,0.21984,0.228263333,0.420944,0.4393,0.476108,0.661109,0.668173333,0.686030333,0.010573723,0.014968908,0.018833627,0.034691276,0.050438008,0.067747722,0.45946985,0.490715563,0.513335277,0.684254455,0.704585607,0.716063021,-0.083172013,-0.046466041,-0.011029935,0.541949125,0.55076559,0.556003946,65,73,80,100
0.55,105,highUnequal,0.450765,0.49196,0.510547,0.202922333,0.221393333,0.229295,0.420254,0.43742,0.471588,0.662231667,0.66882,0.685307,0.011192541,0.015490261,0.019578926,0.036423255,0.05311029,0.069902787,0.457926601,0.490420995,0.512272526,0.68635844,0.706295456,0.717392996,-0.082328603,-0.045422593,-0.010779904,0.541809422,0.550530904,0.556172416,65,73,80,100
0.55,106,highUnequal,0.456796,0.49538,0.512362,0.205762333,0.222993333,0.230201667,0.419414,0.43526,0.46806,0.663391667,0.669346667,0.684552,0.011830933,0.0161522,0.020299807,0.037709772,0.055081705,0.072237985,0.458272668,0.4898834,0.5112739,0.688733778,0.707370497,0.718700124,-0.079350574,-0.044888829,-0.011151843,0.542213459,0.550469567,0.555631102,65,73,80,100
0.55,107,highUnequal,0.463211,0.49872,0.514035,0.20846,0.22436,0.230943,0.419245,0.43344,0.464341,0.664364333,0.670233333,0.684106333,0.012345475,0.016735585,0.021156326,0.039525773,0.057258484,0.074339451,0.459056004,0.488921618,0.511435606,0.690541393,0.708825035,0.719291972,-0.076575409,-0.044437407,-0.00942599,0.541970328,0.550589582,0.556129735,65,73,80,100
0.55,108,highUnequal,0.46876,0.5016,0.515448,0.211051667,0.225633333,0.231600667,0.418885,0.4321,0.461029,0.665601,0.670946667,0.683730667,0.012867945,0.017375914,0.021764235,0.041579479,0.059745587,0.076789538,0.456691003,0.48754113,0.511207453,0.692318709,0.710354154,0.72032426,-0.077451881,-0.044517567,-0.00843758,0.541829226,0.550486313,0.556003512,65,73,80,100
0.55,109,highUnequal,0.473636,0.504,0.517214,0.213512667,0.226746667,0.232251667,0.418571,0.43086,0.457917,0.666554,0.671746667,0.683636667,0.013503143,0.018029951,0.022461496,0.043144467,0.061758178,0.079361365,0.455845694,0.487416553,0.511619186,0.693719034,0.711522114,0.721364818,-0.07742483,-0.04259198,-0.007014762,0.541880918,0.550241438,0.556245235,65,73,80,100
0.55,110,highUnequal,0.477673,0.50618,0.518682,0.215620667,0.227793333,0.233161333,0.418531,0.4298,0.455683,0.667685667,0.672793333,0.683541,0.014041978,0.018706296,0.02327263,0.045888923,0.063988596,0.081550932,0.455603199,0.486043395,0.509900189,0.695948385,0.712598398,0.722009386,-0.077457023,-0.042152081,-0.005940203,0.541657021,0.550134634,0.556315891,65,73,80,100
0.55,111,highUnequal,0.481844,0.50824,0.520111,0.217746667,0.228746667,0.233913,0.418409,0.42924,0.45325,0.669029667,0.67338,0.683295667,0.014550611,0.019339145,0.023828483,0.048063584,0.066178317,0.083614709,0.456284041,0.485000349,0.509361534,0.697496871,0.713446202,0.722306734,-0.0735617,-0.041583465,-0.005207197,0.541641355,0.550164801,0.556220743,65,73,80,100
0.55,112,highUnequal,0.485739,0.51024,0.521479,0.219719667,0.229726667,0.234414,0.418906,0.42842,0.450762,0.670388333,0.674446667,0.683412667,0.015020104,0.019867004,0.024549994,0.050010247,0.068531396,0.085578197,0.456239153,0.484356109,0.508248107,0.699068937,0.714337347,0.723034957,-0.072006083,-0.041245459,-0.004481461,0.541548919,0.550045102,0.555758091,65,73,80,100
0.55,113,highUnequal,0.489031,0.51218,0.522936,0.221154,0.230493333,0.234957,0.419038,0.42828,0.448229,0.671569333,0.675506667,0.683816333,0.015518092,0.020471455,0.025164165,0.051997306,0.070965421,0.087594202,0.456597593,0.483052652,0.507917508,0.701095695,0.714779365,0.723536335,-0.070801555,-0.040654153,-0.002060224,0.541637708,0.549890045,0.556114275,65,73,80,100
0.55,114,highUnequal,0.491971,0.51374,0.524178,0.22267,0.231186667,0.235408333,0.419318,0.42792,0.446538,0.672872333,0.676466667,0.683975667,0.016153618,0.021022529,0.025664916,0.053921634,0.073082563,0.089447675,0.455294798,0.482385716,0.506744825,0.702590653,0.715926647,0.723819542,-0.072184151,-0.040174483,-0.002445646,0.541589753,0.550117368,0.5556687,65,73,80,100
0.55,115,highUnequal,0.494544,0.51536,0.525021,0.224015,0.231906667,0.235892,0.419236,0.42738,0.444787,0.674125,0.677586667,0.684542667,0.01688937,0.021612444,0.026188047,0.056034178,0.075394248,0.091927139,0.454522239,0.481362998,0.505067027,0.7035178,0.716336318,0.724082556,-0.0711982,-0.039638461,-0.002046169,0.541634069,0.550482903,0.555630855,65,73,80,100
0.55,116,highUnequal,0.497036,0.51704,0.525957,0.225159667,0.23252,0.236267667,0.419318,0.42696,0.443917,0.675233333,0.678613333,0.685143667,0.017389724,0.022169828,0.026822663,0.058216706,0.07785221,0.094685822,0.45389015,0.479940054,0.504284554,0.704397266,0.716943451,0.724535621,-0.069806501,-0.039126184,-0.001504214,0.541860003,0.550342262,0.55555686,65,73,80,100
0.55,117,highUnequal,0.499544,0.51828,0.527031,0.226253,0.23318,0.236586333,0.419373,0.42712,0.442847,0.676232333,0.679506667,0.685802,0.018066751,0.022754631,0.027343053,0.060130292,0.079518802,0.096836122,0.454082005,0.478709701,0.503543156,0.705606444,0.71762794,0.724616087,-0.069077012,-0.03878254,-0.001016528,0.541641323,0.55020082,0.55569553,65,73,80,100
0.55,118,highUnequal,0.501835,0.51914,0.527661,0.227230333,0.233586667,0.23692,0.419927,0.42718,0.441693,0.677565667,0.680673333,0.686400667,0.01866675,0.023346417,0.028018135,0.061772629,0.08202043,0.098925921,0.452782475,0.477356337,0.502389554,0.706057523,0.718249581,0.725061697,-0.069276658,-0.038538376,-0.0013866,0.541662558,0.550401232,0.555770819,65,73,80,100
0.55,119,highUnequal,0.503813,0.52008,0.52854,0.228203,0.233973333,0.237180333,0.42006,0.42722,0.440963,0.678681,0.681786667,0.687169333,0.019288349,0.02399086,0.028664754,0.064208523,0.083672844,0.100939992,0.451088922,0.477159162,0.501407159,0.707035054,0.718649614,0.725467648,-0.070053349,-0.038144158,-0.000613946,0.541704907,0.550406797,0.555775367,65,73,80,100
0.55,120,highUnequal,0.505777,0.52102,0.529108,0.229086333,0.23434,0.237534,0.420376,0.42728,0.44023,0.679837333,0.68284,0.687979667,0.020061618,0.024596652,0.029088729,0.066576808,0.086042713,0.102454448,0.451201557,0.475382057,0.499337834,0.707670807,0.718887514,0.725788956,-0.069381591,-0.037090895,-0.000725468,0.541631932,0.550439886,0.555743672,65,73,80,100
0.55,121,highUnequal,0.50741,0.5219,0.529518,0.229846333,0.23482,0.237708,0.420879,0.4276,0.439677,0.681027667,0.683993333,0.688692667,0.020677298,0.025045256,0.029737164,0.068258845,0.088088043,0.105157973,0.451583082,0.474321503,0.498983572,0.708559239,0.7192715,0.725861912,-0.068084074,-0.036811706,-0.00013102,0.541671684,0.550313551,0.555727774,65,73,80,100
0.55,122,highUnequal,0.508895,0.52238,0.529981,0.230547667,0.2351,0.237873667,0.421062,0.42794,0.439487,0.682172333,0.685053333,0.689396333,0.021186022,0.025572638,0.03016224,0.07106054,0.090012153,0.106695126,0.44959322,0.473450769,0.496892486,0.709329132,0.719650733,0.726190045,-0.068846339,-0.036107906,-0.000501337,0.54171691,0.550423664,0.555831567,65,73,80,100
0.55,123,highUnequal,0.510157,0.52306,0.530394,0.231095333,0.23544,0.238108,0.421363,0.42804,0.439246,0.683499667,0.68624,0.690448,0.021905029,0.026270176,0.030702867,0.072992643,0.092025596,0.108843544,0.447933744,0.471762928,0.494260865,0.709563875,0.719834553,0.726405158,-0.068587742,-0.036703665,-0.000633085,0.541582824,0.550354953,0.555855111,65,73,80,100
0.55,124,highUnequal,0.511508,0.5237,0.530739,0.231648,0.23568,0.238235,0.421706,0.42818,0.438874,0.68471,0.687313333,0.691276,0.022547867,0.026847123,0.031187047,0.075320806,0.094393413,0.110587564,0.446438302,0.469778814,0.49231912,0.710151199,0.720192544,0.72670997,-0.068003579,-0.03550455,-0.000890876,0.541730834,0.550354614,0.556050821,65,73,80,100
0.55,125,highUnequal,0.512808,0.52432,0.531327,0.232214,0.235846667,0.238461667,0.421923,0.42862,0.43841,0.685893,0.688393333,0.692301,0.02305182,0.027397965,0.031576655,0.077498706,0.096453858,0.112707356,0.44441523,0.468739734,0.491398673,0.710224346,0.720461835,0.727021146,-0.06799689,-0.035419579,-0.000549498,0.54159408,0.550373168,0.556006762,65,73,80,100
0.55,126,highUnequal,0.513756,0.52494,0.531818,0.232734,0.236093333,0.238674333,0.422455,0.42894,0.438294,0.686948333,0.689513333,0.693056,0.023642094,0.027880378,0.032092891,0.079615652,0.098148921,0.114830559,0.442984096,0.467183287,0.489737889,0.710904007,0.720336466,0.727355618,-0.068254287,-0.035271733,-0.000704668,0.541818231,0.550369799,0.555925176,65,73,80,100
0.55,127,highUnequal,0.51504,0.52516,0.532408,0.233139,0.23628,0.238847667,0.422895,0.4294,0.438336,0.688257,0.690573333,0.693881667,0.024174962,0.028447254,0.032599258,0.081660731,0.100505099,0.117219331,0.441788979,0.46569803,0.488991304,0.711561735,0.720456013,0.727515515,-0.068073186,-0.034943812,-0.000258215,0.541761944,0.550551566,0.555890755,65,73,80,100
0.55,128,highUnequal,0.515912,0.52544,0.532766,0.233405333,0.2365,0.239057333,0.423474,0.43,0.438842,0.689333333,0.691746667,0.695227,0.024782785,0.029086127,0.033108696,0.084039697,0.102170981,0.119207021,0.440698548,0.46507691,0.488427258,0.711888866,0.72046284,0.727710124,-0.066784223,-0.034754661,0.000366404,0.541670612,0.550386024,0.555969443,65,73,80,100
0.55,129,highUnequal,0.516377,0.52584,0.533042,0.23372,0.236646667,0.239176667,0.424118,0.43036,0.439299,0.690393,0.692973333,0.696315,0.025383708,0.029459416,0.033535064,0.086617556,0.103870431,0.121200624,0.439937521,0.46281371,0.486212794,0.712040451,0.72069429,0.727751982,-0.066487312,-0.034652193,0.000973994,0.541450868,0.550473687,0.555985069,65,73,80,100
0.55,130,highUnequal,0.516848,0.52612,0.533282,0.233969,0.2368,0.239308,0.424539,0.43092,0.439807,0.691519333,0.69406,0.697333333,0.026013612,0.030034508,0.034002909,0.089196729,0.105598044,0.123442585,0.437926258,0.461918203,0.484988535,0.712264627,0.720770333,0.727874261,-0.066691787,-0.034506765,0.000956087,0.541517598,0.550439876,0.556000861,65,73,80,100
0.55,131,highUnequal,0.517292,0.52636,0.533661,0.234189,0.236986667,0.239420333,0.424897,0.43144,0.440372,0.692704,0.69514,0.698432,0.026546849,0.030577574,0.034465501,0.091222592,0.107749655,0.125455609,0.43665147,0.459937427,0.483465208,0.712638633,0.721043098,0.7280818,-0.066900344,-0.034380527,0.000587688,0.541660476,0.550393786,0.556039111,65,73,80,100
0.55,132,highUnequal,0.517597,0.52658,0.533823,0.234405,0.237046667,0.239554333,0.425476,0.43194,0.440889,0.693647333,0.696233333,0.699372333,0.027029792,0.031107407,0.034895113,0.093734041,0.109831113,0.127089505,0.435284977,0.458563519,0.481701966,0.713038142,0.721268674,0.728242431,-0.066502605,-0.034119835,0.000762325,0.541661311,0.550411657,0.55600448,65,73,80,100
0.55,133,highUnequal,0.517887,0.5267,0.534084,0.234472333,0.23718,0.239661667,0.425775,0.43248,0.441352,0.694546333,0.697353333,0.700464,0.027634586,0.031609066,0.035319234,0.095946292,0.111855626,0.12851237,0.43333269,0.45715523,0.480040976,0.712902503,0.721452141,0.728370051,-0.066391466,-0.034039003,0.000996379,0.541552615,0.5504161,0.555932995,65,73,80,100
0.55,134,highUnequal,0.518194,0.52692,0.534204,0.23456,0.23726,0.239769667,0.426693,0.43308,0.441666,0.695629,0.69836,0.701373667,0.028225396,0.032109496,0.03576128,0.098066035,0.113834269,0.130148899,0.432585733,0.456194551,0.478729009,0.712660439,0.721571028,0.728469781,-0.066590951,-0.033903162,0.001385255,0.541514937,0.550417667,0.555979974,65,73,80,100
0.55,135,highUnequal,0.518467,0.52712,0.534301,0.234716667,0.237333333,0.239828667,0.427316,0.43354,0.442086,0.696755333,0.699413333,0.702362667,0.028703265,0.032549898,0.036298103,0.099385375,0.115317779,0.131531208,0.430452415,0.454654472,0.476981625,0.712412106,0.72163558,0.7286724,-0.066534763,-0.034114191,0.001522079,0.541497264,0.550411581,0.555929194,65,73,80,100
0.55,136,highUnequal,0.518814,0.52736,0.53444,0.234839,0.237393333,0.239842,0.427855,0.43408,0.44224,0.697835333,0.70048,0.703272,0.029097174,0.033027719,0.036748005,0.101454646,0.117350862,0.132978061,0.428670396,0.453360677,0.475933374,0.712608488,0.72166473,0.728815483,-0.066478597,-0.034039954,0.001562367,0.541508484,0.550431185,0.55589916,65,73,80,100
0.55,137,highUnequal,0.519081,0.52748,0.534541,0.234903667,0.23748,0.239882,0.428293,0.43452,0.442666,0.698755333,0.701493333,0.704335333,0.029593597,0.033641477,0.037166162,0.103371693,0.119117468,0.134676094,0.426785515,0.451743138,0.474123364,0.712571777,0.721818059,0.728951526,-0.065961129,-0.03431223,0.001434987,0.541422237,0.550427822,0.555958488,65,73,80,100
0.55,138,highUnequal,0.519121,0.52764,0.534642,0.234971,0.237533333,0.239943,0.428967,0.43498,0.443495,0.699805,0.702546667,0.705331,0.030090418,0.034072378,0.037649888,0.104785482,0.120979995,0.136737051,0.425849108,0.451008816,0.472356677,0.712476858,0.721920379,0.728878299,-0.065558577,-0.034121857,0.001478884,0.541479226,0.550420204,0.555936502,65,73,80,100
0.55,139,highUnequal,0.519264,0.52774,0.534762,0.234990667,0.237593333,0.240003333,0.429584,0.43546,0.44392,0.700765667,0.703593333,0.706287333,0.030357889,0.034480513,0.038151714,0.106929934,0.122742456,0.138544358,0.424190886,0.449318704,0.470687498,0.712287312,0.722060078,0.72880338,-0.065661852,-0.03425529,0.001433573,0.541427554,0.55042149,0.555905054,65,73,80,100
0.55,140,highUnequal,0.519424,0.52784,0.534823,0.23503,0.237626667,0.240044,0.430137,0.43592,0.444341,0.701733333,0.70458,0.707180333,0.030891987,0.0348387,0.038583566,0.109058787,0.12429169,0.139911443,0.42237824,0.448195805,0.469740383,0.712315572,0.722187257,0.728907793,-0.06533752,-0.034346231,0.001230702,0.54143501,0.550379894,0.555979802,65,73,80,100
0.55,141,highUnequal,0.519607,0.52794,0.534947,0.235049667,0.237666667,0.240104333,0.430609,0.43644,0.444954,0.702740333,0.705513333,0.708084667,0.031406399,0.035302687,0.03915685,0.110666852,0.126132152,0.141802897,0.420983273,0.446690683,0.468438307,0.712374339,0.722305661,0.728844874,-0.065225408,-0.034128267,0.001360545,0.541446539,0.550426908,0.55596695,65,73,80,100
0.55,142,highUnequal,0.519731,0.52798,0.535027,0.235097333,0.237726667,0.240145,0.431384,0.43708,0.44559,0.703717333,0.706506667,0.709061333,0.032059496,0.035725567,0.039470041,0.112337322,0.128119648,0.143314846,0.420039146,0.445124947,0.467220174,0.712370775,0.722265526,0.728787647,-0.064844811,-0.034303716,0.001032093,0.54136913,0.550381977,0.555867862,65,73,80,100
0.55,143,highUnequal,0.519773,0.52806,0.535048,0.235111333,0.237793333,0.240157667,0.431841,0.4376,0.446157,0.704652,0.707473333,0.710090333,0.032486492,0.036067006,0.039929926,0.113759776,0.129475906,0.144680134,0.418400382,0.444087431,0.466491624,0.712431372,0.72229927,0.728787906,-0.064654746,-0.034386157,0.000942318,0.541318329,0.550378199,0.555859069,65,73,80,100
0.55,144,highUnequal,0.519891,0.5281,0.535105,0.235138,0.237826667,0.240204,0.432264,0.43822,0.446481,0.705546667,0.708413333,0.711007667,0.03298192,0.036479386,0.040326327,0.115398784,0.131417786,0.146492817,0.416199336,0.44314607,0.464848375,0.712364554,0.722285455,0.7287829,-0.064592477,-0.034231811,0.001076448,0.541253354,0.550391123,0.555845449,65,73,80,100
0.55,145,highUnequal,0.519933,0.52818,0.535162,0.235166,0.237853333,0.240243333,0.43294,0.43874,0.446881,0.706427667,0.709313333,0.711962,0.033366527,0.036997293,0.040667615,0.117041472,0.13294218,0.147821192,0.414761717,0.441586641,0.464121822,0.712384218,0.722205823,0.728798546,-0.064638868,-0.034412232,0.000986698,0.541246605,0.550358808,0.555816793,65,73,80,100
0.55,146,highUnequal,0.520055,0.52822,0.535244,0.235166,0.237866667,0.240249667,0.433565,0.43908,0.447237,0.707333667,0.71026,0.712856667,0.033853549,0.037500432,0.041055492,0.118453696,0.134387649,0.149327301,0.413655941,0.440355788,0.463150553,0.712430671,0.722215176,0.728704707,-0.064493567,-0.034353453,0.000759546,0.54120791,0.550379948,0.555771013,65,73,80,100
0.55,147,highUnequal,0.520139,0.52828,0.535282,0.235199667,0.237886667,0.240275,0.434072,0.43968,0.447841,0.70823,0.711173333,0.713766,0.034378983,0.037810226,0.041608321,0.119885464,0.135619241,0.151213175,0.412408783,0.438824827,0.461939235,0.712399719,0.722204308,0.728702238,-0.064539931,-0.034401005,0.000960775,0.541229436,0.550430981,0.555771013,65,73,80,100
0.55,148,highUnequal,0.520181,0.52834,0.53532,0.235213667,0.2379,0.240289,0.434666,0.44036,0.448504,0.709260333,0.71212,0.714630333,0.034792428,0.038277416,0.042114486,0.12196822,0.137711011,0.152980241,0.411079395,0.437311524,0.45985079,0.71248502,0.722161887,0.728585987,-0.064591478,-0.0342718,0.001105907,0.541242777,0.55038759,0.555707692,65,73,80,100
0.55,149,highUnequal,0.520261,0.52834,0.535381,0.235213667,0.237906667,0.240314333,0.435112,0.44094,0.448986,0.710050667,0.712946667,0.715461667,0.035254746,0.038612284,0.042605784,0.123348807,0.139493379,0.154675855,0.409517017,0.436115156,0.45839128,0.712485962,0.722188986,0.728506213,-0.064472502,-0.034288603,0.00105735,0.541280927,0.550364281,0.555681364,65,73,80,100
0.55,150,highUnequal,0.520261,0.52838,0.5354,0.235220667,0.237906667,0.240327,0.435554,0.44134,0.449609,0.711013,0.71378,0.716376,0.035558308,0.039031029,0.043001341,0.125089065,0.141105757,0.15606364,0.408066134,0.434381315,0.457389461,0.712553016,0.722164454,0.728653418,-0.064353623,-0.034331754,0.001001208,0.541290004,0.550392569,0.555681364,65,73,80,100
0.55,30,modUnequal,0.001278,0.0028,0.005183,0.000566333,0.001306667,0.002169,0.457998,0.46458,0.4703,0.462613333,0.46488,0.467317,0,5.63E-05,0.000141242,0,0,0.00058361,0.106221688,0.500951545,0.749556029,0.331618225,0.533692673,0.668753851,-0.588194444,0.132142857,0.563405797,0.330316092,0.530656051,0.669848485,65,73,80,100
0.55,31,modUnequal,0.001379,0.00316,0.005585,0.000645667,0.001453333,0.002414667,0.467059,0.47394,0.479348,0.471877333,0.474126667,0.476808,0,5.50E-05,0.000165276,0,0.000273553,0.000572024,0.058752563,0.480794412,0.737542114,0.368235166,0.534647404,0.656662656,-0.613888889,0.098039216,0.542781275,0.365488215,0.536141939,0.660035211,65,73,80,100
0.55,32,modUnequal,0.001535,0.00356,0.006155,0.000679333,0.001613333,0.002767667,0.476302,0.48314,0.488033,0.481304,0.483573333,0.48572,0,5.38E-05,0.000162113,0,0.000272554,0.000706889,0.104136116,0.499925509,0.712565407,0.367581851,0.533350768,0.664109276,-0.5328125,0.146784716,0.503324753,0.368169935,0.532773109,0.661941721,65,73,80,100
0.55,33,modUnequal,0.001754,0.00392,0.006951,0.000771333,0.001773333,0.003137333,0.485356,0.49174,0.497004,0.49,0.4928,0.494781667,0,5.26E-05,0.000185125,0,0.000266418,0.000809312,0.118575909,0.496715943,0.690111582,0.372313213,0.530243837,0.6530204,-0.526531863,0.137883772,0.469270833,0.372578985,0.533050252,0.650735628,65,73,80,100
0.55,34,modUnequal,0.001998,0.00434,0.007553,0.000905333,0.001986667,0.003455,0.493514,0.50018,0.505465,0.498858667,0.50144,0.503695667,0,5.15E-05,0.000205292,0,0.000261267,0.000789131,0.158456474,0.503675997,0.683273031,0.36513341,0.536253197,0.646254082,-0.453223684,0.164893617,0.450721154,0.365205314,0.535218254,0.648344646,65,73,80,100
0.55,35,modUnequal,0.002213,0.00478,0.008492,0.000958667,0.0022,0.003684333,0.501784,0.5085,0.514141,0.507593,0.51014,0.512483333,0,5.06E-05,0.000202236,0,0.000255558,0.00077153,0.177588331,0.508009568,0.677264608,0.395904478,0.551936902,0.64203489,-0.436402387,0.154442457,0.448931624,0.394891026,0.549652325,0.644105505,65,73,80,100
0.55,36,modUnequal,0.002476,0.00534,0.00944,0.001085667,0.002453333,0.004156667,0.510375,0.51702,0.522924,0.516016667,0.518473333,0.520828,0,9.76E-05,0.000197978,0,0.000251036,0.000889551,0.134157387,0.509941256,0.670000908,0.398257933,0.547897342,0.627915123,-0.475061275,0.159493284,0.438565891,0.401233766,0.547344633,0.626491347,65,73,80,100
0.55,37,modUnequal,0.002695,0.00586,0.010406,0.001191667,0.002726667,0.004537,0.518072,0.5253,0.53104,0.52417,0.526753333,0.529489667,0,9.59E-05,0.000239606,0,0.00024777,0.000869338,0.11963883,0.508484812,0.649484414,0.413912946,0.553501724,0.628795265,-0.523849925,0.163322185,0.398579545,0.411985931,0.550516443,0.625254186,65,73,80,100
0.55,38,modUnequal,0.003015,0.00652,0.011625,0.001279333,0.002986667,0.004998,0.525615,0.53324,0.538707,0.531985333,0.534806667,0.537792,0,9.44E-05,0.000260499,0,0.000243132,0.000956301,0.168419046,0.509402074,0.637821624,0.420165446,0.550086942,0.623552028,-0.442708333,0.173225309,0.383498428,0.417952272,0.547111262,0.624015129,65,73,80,100
0.55,39,modUnequal,0.003297,0.0072,0.012625,0.001397333,0.003306667,0.005535667,0.533122,0.5406,0.546071,0.539835667,0.542773333,0.545692333,0,9.29E-05,0.000257168,0,0.000242397,0.000966398,0.172238226,0.519979703,0.629539491,0.418170369,0.552530043,0.623090805,-0.406919121,0.181818182,0.372686433,0.419261977,0.551169266,0.61802545,65,73,80,100
0.55,40,modUnequal,0.003579,0.00786,0.013791,0.001556667,0.003633333,0.006219333,0.540126,0.54808,0.554466,0.547433,0.550366667,0.553447667,0,9.18E-05,0.00025259,0,0.000449035,0.001053839,0.220726551,0.522864616,0.623413049,0.418446302,0.546746865,0.613095815,-0.311805556,0.194193062,0.369937583,0.42026464,0.547403577,0.609724717,65,73,80,100
0.55,41,modUnequal,0.004,0.00874,0.015429,0.001704,0.004013333,0.006857333,0.547013,0.55512,0.562512,0.555259,0.558106667,0.561172333,0,0.000133657,0.000291168,0,0.000446329,0.001355704,0.243546851,0.519459484,0.623397916,0.413154688,0.551219307,0.617774015,-0.286513953,0.186376882,0.362663399,0.414902146,0.548145422,0.61273751,65,73,80,100
0.55,42,modUnequal,0.004377,0.00962,0.017067,0.001885,0.00444,0.007572333,0.553757,0.56232,0.569479,0.562631333,0.565826667,0.568627333,0,0.000131761,0.000286237,0,0.000442087,0.001458161,0.267436982,0.51204807,0.624281233,0.435187267,0.552895735,0.615280918,-0.248253968,0.17288961,0.365960851,0.43437513,0.549524558,0.609405456,65,73,80,100
0.55,43,modUnequal,0.004878,0.01062,0.018802,0.002091333,0.004853333,0.008275333,0.560983,0.56926,0.576242,0.569783333,0.573066667,0.576043,0,0.000130626,0.000324479,0,0.000437303,0.00143003,0.280301528,0.513317434,0.629104659,0.440029572,0.549486157,0.60976744,-0.220041929,0.177454266,0.371060786,0.4407734,0.546801861,0.606267427,65,73,80,100
0.55,44,modUnequal,0.005518,0.01178,0.020882,0.002390333,0.005373333,0.009125667,0.567363,0.57608,0.584205,0.577059,0.580033333,0.582796333,2.01E-05,0.000169657,0.000363563,0,0.000431872,0.001699156,0.264374909,0.505153914,0.60926262,0.44902586,0.55160314,0.608679127,-0.223304384,0.162392234,0.340640547,0.449890639,0.547981938,0.60487485,65,73,80,100
0.55,45,modUnequal,0.006139,0.01316,0.022829,0.002643,0.0059,0.010080667,0.573294,0.58264,0.590573,0.583712333,0.586893333,0.589807667,4.18E-05,0.000168503,0.000399173,0,0.000619709,0.001773956,0.27300494,0.508649293,0.614436661,0.472807415,0.552567848,0.60749646,-0.20610119,0.174256799,0.354313725,0.473013874,0.548845918,0.601442611,65,73,80,100
0.55,46,modUnequal,0.00664,0.0147,0.025064,0.00294,0.006553333,0.011069,0.57952,0.5887,0.596839,0.590238667,0.593793333,0.596984333,4.12E-05,0.000206062,0.000393115,0,0.00062054,0.001747063,0.300094545,0.51112232,0.62233711,0.474849718,0.551686973,0.602980633,-0.169075342,0.179805702,0.363107093,0.474274834,0.546833734,0.598543918,65,73,80,100
0.55,47,modUnequal,0.00736,0.01626,0.027694,0.003265667,0.00722,0.012041333,0.584625,0.59486,0.602863,0.596577,0.60042,0.603815667,4.07E-05,0.000203322,0.000468789,0,0.000614503,0.001810977,0.321459746,0.513428576,0.625300433,0.481514227,0.554559712,0.60301453,-0.131303419,0.178656484,0.368283011,0.480464995,0.54865397,0.597541134,65,73,80,100
