,t,Label_testingDiff,VE_symptOR_observed.5.,VE_symptOR_observed.25.,VE_symptOR_observed.50.,VE_symptOR_observed.75.,VE_symptOR_observed.95.,VE_symptRR_observed.5.,VE_symptRR_observed.25.,VE_symptRR_observed.50.,VE_symptRR_observed.75.,VE_symptRR_observed.95.,VE_symptRR_timeDep.5.,VE_symptRR_timeDep.25.,VE_symptRR_timeDep.50.,VE_symptRR_timeDep.75.,VE_symptRR_timeDep.95.,VE_symptOR_timeDep.5.,VE_symptOR_timeDep.25.,VE_symptOR_timeDep.50.,VE_symptOR_timeDep.75.,VE_symptOR_timeDep.95.,VacStatus_coef_timeDep_VeRR.5.,VacStatus_coef_timeDep_VeRR.25.,VacStatus_coef_timeDep_VeRR.50.,VacStatus_coef_timeDep_VeRR.75.,VacStatus_coef_timeDep_VeRR.95.,Intercept_coef_timeDep_VeOR.5.,Intercept_coef_timeDep_VeOR.25.,Intercept_coef_timeDep_VeOR.50.,Intercept_coef_timeDep_VeOR.75.,Intercept_coef_timeDep_VeOR.95.,VacStatus_coef_timeDep_VeOR.5.,VacStatus_coef_timeDep_VeOR.25.,VacStatus_coef_timeDep_VeOR.50.,VacStatus_coef_timeDep_VeOR.75.,VacStatus_coef_timeDep_VeOR.95.,TimeStep_coef_timeDep_VeOR.5.,TimeStep_coef_timeDep_VeOR.25.,TimeStep_coef_timeDep_VeOR.50.,TimeStep_coef_timeDep_VeOR.75.,TimeStep_coef_timeDep_VeOR.95.,t_highChange.5.,t_highChange.25.,t_highChange.50.,t_highChange.75.,t_highChange.95.
223,80,modUnequal,-0.131299183,-0.111994269,-0.097791346,-0.082929109,-0.051397011,-0.586250004,-0.572084714,-0.5655288,-0.553038362,-0.534236955,-0.716967341,-0.702166081,-0.69230732,-0.676257204,-0.654710317,-0.139613585,-0.106333342,-0.087672206,-0.069699942,-0.039101194,0.503625943,0.516563453,0.526092853,0.531901605,0.540559528,-3.177526214,-2.846093596,-2.56881642,-2.382623744,-2.033897297,0.038356056,0.067377924,0.084039814,0.101051244,0.130689225,0.049824789,0.055744113,0.059024612,0.063552326,0.06927967,47,49,50,52,54
224,81,modUnequal,-0.137054568,-0.114034453,-0.100226329,-0.087053689,-0.055505036,-0.586022533,-0.571357738,-0.564390291,-0.551607782,-0.53566074,-0.717056612,-0.701067906,-0.692209923,-0.676120397,-0.654458674,-0.143961187,-0.107679853,-0.09218564,-0.074303898,-0.04643375,0.503473866,0.516481835,0.526035309,0.53125623,0.540611519,-3.022131933,-2.709865551,-2.432680354,-2.25902072,-1.918641133,0.045387945,0.071672905,0.088180856,0.102267361,0.134496952,0.046969383,0.052837181,0.056010832,0.06068864,0.065894586,47,49,50,52,54
225,82,modUnequal,-0.140523878,-0.116280879,-0.102162226,-0.089800962,-0.061224386,-0.586130765,-0.571361832,-0.56453949,-0.551993904,-0.535712932,-0.717411374,-0.701274016,-0.692162296,-0.676492032,-0.655511371,-0.14853696,-0.110258719,-0.094671272,-0.07800355,-0.052283187,0.50410993,0.516703531,0.526007173,0.531377374,0.540818096,-2.890351507,-2.570299579,-2.311291478,-2.152225925,-1.805727647,0.050962266,0.075110666,0.09045411,0.104592894,0.138488922,0.044099157,0.049862356,0.053080344,0.057254873,0.062544045,47,49,50,52,54
226,83,modUnequal,-0.141872979,-0.11951646,-0.105047471,-0.091067552,-0.06278042,-0.585241703,-0.570279802,-0.563847921,-0.551622251,-0.535703805,-0.717380552,-0.70071543,-0.691596896,-0.675993859,-0.656908799,-0.152738457,-0.11538864,-0.096359869,-0.082113327,-0.056578467,0.504953602,0.516406288,0.525672976,0.531048989,0.540800194,-2.778188038,-2.439319745,-2.189427215,-2.034375008,-1.691712808,0.055035531,0.078913988,0.091995264,0.109202899,0.142140157,0.041448964,0.04743908,0.050164854,0.054136031,0.06014386,47,49,50,52,54
227,84,modUnequal,-0.144981536,-0.120931612,-0.108029802,-0.093404364,-0.065697527,-0.58472632,-0.570110025,-0.562981777,-0.551395084,-0.534550891,-0.71910876,-0.70064583,-0.69112305,-0.675458254,-0.657708004,-0.153880271,-0.119616608,-0.10203583,-0.085228275,-0.053937081,0.50543568,0.51608671,0.525392802,0.531008024,0.541805993,-2.627334923,-2.316999792,-2.080245989,-1.92487243,-1.598569584,0.052532741,0.081790353,0.097159168,0.112986041,0.143130144,0.038832508,0.044577898,0.047556245,0.051489009,0.056801319,47,49,50,52,54
228,85,modUnequal,-0.145958455,-0.12085989,-0.111067682,-0.094007687,-0.067766171,-0.583458593,-0.570438576,-0.562972773,-0.55144342,-0.533902344,-0.717803371,-0.700846797,-0.690525447,-0.675754905,-0.658315519,-0.154133939,-0.123332572,-0.104935286,-0.091389998,-0.061479445,0.505802076,0.516263722,0.525039337,0.531126226,0.541046342,-2.510614087,-2.195912885,-1.971933996,-1.827445617,-1.499557246,0.059663543,0.087452058,0.099786689,0.11629967,0.143350205,0.036215869,0.042206539,0.044870051,0.048370259,0.054567289,47,49,50,52,54
229,86,modUnequal,-0.150664529,-0.125042862,-0.113550602,-0.096919986,-0.068487314,-0.583558918,-0.56968091,-0.561767919,-0.551298198,-0.534549522,-0.716990068,-0.700715399,-0.690645661,-0.67540587,-0.657176824,-0.16075702,-0.123517975,-0.110270768,-0.092412189,-0.064189259,0.505115271,0.516055446,0.525110504,0.531048986,0.540572756,-2.391131302,-2.092438995,-1.862732105,-1.715226097,-1.399289044,0.062213245,0.08838816,0.104603891,0.116464774,0.149072364,0.033934978,0.0395752,0.042332167,0.045995188,0.051381783,47,49,50,52,54
230,87,modUnequal,-0.151281389,-0.12853116,-0.116292138,-0.098204736,-0.07136227,-0.583189146,-0.570184647,-0.561639103,-0.551127976,-0.534274889,-0.718188504,-0.701059618,-0.690515521,-0.674882371,-0.657258496,-0.158475628,-0.129339423,-0.113407959,-0.094693559,-0.064302083,0.505164529,0.515742929,0.525033501,0.531251351,0.541270535,-2.250620296,-1.979415279,-1.753408744,-1.608367348,-1.319053192,0.062319262,0.090473841,0.107425535,0.121632867,0.147104932,0.031991939,0.037316309,0.039774825,0.04335495,0.048677278,47,49,50,52,54
231,88,modUnequal,-0.153931597,-0.130732058,-0.118644708,-0.101614229,-0.073105879,-0.582740163,-0.569880049,-0.561411686,-0.550714768,-0.533883455,-0.717708701,-0.7011223,-0.690278986,-0.674765254,-0.657412339,-0.16131445,-0.131335984,-0.117002937,-0.097993733,-0.071562637,0.505257368,0.515673001,0.524893584,0.531288206,0.540991242,-2.145952755,-1.879977866,-1.661287219,-1.523349456,-1.243749721,0.06911799,0.093483997,0.110649133,0.123399216,0.149552485,0.029848606,0.034854529,0.037586332,0.041204708,0.046051524,47,49,50,52,54
232,89,modUnequal,-0.154702947,-0.134901114,-0.121397049,-0.105664264,-0.076249854,-0.583384332,-0.570297936,-0.562071947,-0.550059978,-0.534039438,-0.717263605,-0.701647207,-0.690284184,-0.674434415,-0.656184111,-0.164733786,-0.137045152,-0.119131819,-0.101624389,-0.074397792,0.504516179,0.515475423,0.524896667,0.531596719,0.540732087,-2.050189767,-1.778349133,-1.574483712,-1.437050509,-1.143481082,0.071760308,0.096785476,0.112553202,0.128432872,0.15249255,0.027345441,0.033022537,0.035363169,0.038814276,0.043890678,47,49,50,52,54
233,90,modUnequal,-0.158752375,-0.138540105,-0.124104058,-0.109231256,-0.078619491,-0.583322367,-0.570639813,-0.561767976,-0.549290597,-0.533223703,-0.717939069,-0.702020333,-0.690478804,-0.67422003,-0.655264417,-0.161778685,-0.138636105,-0.121011732,-0.106641809,-0.079999829,0.503960736,0.515347398,0.525011791,0.531815977,0.541125357,-1.947699915,-1.70805529,-1.478255015,-1.350303541,-1.062986934,0.076960874,0.101329998,0.114231599,0.129831146,0.149951469,0.025343305,0.03070975,0.033069044,0.036757578,0.041266247,47,49,50,52,54
234,91,modUnequal,-0.16287178,-0.139963327,-0.126220872,-0.111552775,-0.080038508,-0.583229057,-0.570599974,-0.561606549,-0.548868186,-0.53278751,-0.718255406,-0.701539683,-0.69050905,-0.674063165,-0.654869305,-0.171158556,-0.140371381,-0.125863931,-0.105214757,-0.07929678,0.503722011,0.515253699,0.525029652,0.531533537,0.541309477,-1.843622476,-1.583589914,-1.394458711,-1.245844636,-0.986885944,0.076309695,0.100039636,0.118550666,0.13135396,0.157993437,0.02354354,0.028500714,0.031019025,0.034259883,0.039023335,47,49,50,52,54
235,92,modUnequal,-0.1657033,-0.141944039,-0.128634602,-0.112657259,-0.083247338,-0.583743401,-0.570703787,-0.561059944,-0.548775939,-0.532737836,-0.717868526,-0.701600797,-0.689675163,-0.674126332,-0.654870571,-0.172041547,-0.144209957,-0.127964967,-0.109442559,-0.083599467,0.503722792,0.51529138,0.524536289,0.531569452,0.541084293,-1.735731237,-1.497081687,-1.31031766,-1.17865488,-0.908243663,0.080288338,0.103857379,0.120415084,0.134714266,0.158747065,0.021685575,0.026680289,0.029130978,0.032172853,0.036625132,47,49,50,52,54
236,93,modUnequal,-0.170326021,-0.143357916,-0.130677864,-0.116002871,-0.086085006,-0.583709601,-0.57049452,-0.560684651,-0.54875319,-0.533037821,-0.718194426,-0.701722846,-0.689986982,-0.67380574,-0.655467287,-0.177235542,-0.146047066,-0.130871306,-0.112994172,-0.087537637,0.504083298,0.515099846,0.524720824,0.531641177,0.541273986,-1.645920392,-1.426137978,-1.222711683,-1.094550515,-0.834959997,0.083915963,0.10705383,0.1229884,0.136318682,0.163168926,0.020201932,0.024764898,0.027065361,0.030252831,0.034600255,47,49,50,52,54
237,94,modUnequal,-0.168772544,-0.14550543,-0.132453255,-0.116182361,-0.087711325,-0.583842844,-0.570370372,-0.560934126,-0.548593039,-0.532349955,-0.718320298,-0.701734716,-0.690161535,-0.673363755,-0.655810003,-0.181491016,-0.146818803,-0.13212529,-0.115815389,-0.088586364,0.504290291,0.514835822,0.524824107,0.531648151,0.541347242,-1.554818298,-1.333244509,-1.145123178,-1.027184509,-0.766151252,0.084879915,0.109585391,0.124096654,0.136991846,0.166777214,0.018284206,0.023007971,0.025284548,0.028247818,0.032464834,47,49,50,52,54
238,95,modUnequal,-0.172410893,-0.146796076,-0.133618686,-0.118590657,-0.089690292,-0.584091332,-0.570374838,-0.560861353,-0.548783077,-0.532646091,-0.718586678,-0.701722091,-0.690295675,-0.673612858,-0.655386449,-0.179900159,-0.149298832,-0.136192917,-0.116595767,-0.093181179,0.504034476,0.514984673,0.524903448,0.53164073,0.541502254,-1.478087641,-1.244875577,-1.065585269,-0.940437094,-0.713606871,0.089091915,0.110284465,0.127683102,0.139152025,0.165429814,0.016778346,0.021337514,0.023380629,0.026328086,0.030607105,47,49,50,52,54
239,96,modUnequal,-0.174621261,-0.149254802,-0.137061824,-0.120495646,-0.094596753,-0.58426145,-0.570362541,-0.56081975,-0.548181119,-0.532719112,-0.718278895,-0.701692918,-0.690278843,-0.673177825,-0.655295479,-0.181015839,-0.152234032,-0.138443362,-0.118656437,-0.095195722,0.503979518,0.514724707,0.524893499,0.53162359,0.541323146,-1.380242342,-1.184823951,-0.986480775,-0.872160277,-0.633663092,0.090933085,0.112128353,0.129661824,0.14170266,0.16637485,0.01511296,0.019600754,0.02164309,0.024935845,0.028349301,47,49,50,52,54
240,97,modUnequal,-0.178469826,-0.152007627,-0.140848831,-0.122453951,-0.09481211,-0.584103733,-0.570375256,-0.561096623,-0.54825229,-0.532506012,-0.718355229,-0.701765058,-0.690257368,-0.673628397,-0.655504271,-0.184840106,-0.153356115,-0.140039442,-0.117143199,-0.099644069,0.504105645,0.51499396,0.524880717,0.531665982,0.541367569,-1.311347958,-1.088521978,-0.909859739,-0.80071025,-0.559993946,0.094986368,0.110774706,0.131062824,0.142676053,0.169607813,0.013683735,0.01804757,0.019929546,0.02295944,0.026888968,47,49,50,52,54
241,98,modUnequal,-0.180474972,-0.15532719,-0.142709401,-0.127503549,-0.100544675,-0.584175826,-0.570452586,-0.561044305,-0.548250284,-0.532630363,-0.717978709,-0.701837199,-0.690246702,-0.673751332,-0.655566901,-0.186733488,-0.156752727,-0.143280548,-0.121777016,-0.101579393,0.504143479,0.515067414,0.524874341,0.531708373,0.541148419,-1.227383988,-1.026056288,-0.852881519,-0.727375425,-0.522769826,0.096744956,0.114914022,0.133901804,0.145616618,0.171204346,0.01226101,0.016390536,0.018539273,0.021279721,0.02510641,47,49,50,52,54
242,99,modUnequal,-0.184803939,-0.157481775,-0.145503906,-0.129090312,-0.102175855,-0.584298094,-0.570468081,-0.561044305,-0.548243187,-0.532749167,-0.718120346,-0.701874494,-0.690246702,-0.673840368,-0.655566901,-0.188787493,-0.158696326,-0.146038229,-0.127550413,-0.102749877,0.504143479,0.515120608,0.524874341,0.531730287,0.541230861,-1.15103058,-0.949819895,-0.787272047,-0.664932247,-0.426945435,0.097806945,0.120045562,0.136310975,0.147294788,0.172933771,0.010312739,0.014857931,0.016925335,0.019755437,0.02360905,47,49,50,52,54
243,100,modUnequal,-0.18726874,-0.160429527,-0.147155434,-0.129998685,-0.104498731,-0.584426624,-0.570517022,-0.561075021,-0.547957834,-0.532723661,-0.718407294,-0.701901603,-0.690318412,-0.673911524,-0.655634154,-0.190777864,-0.1625215,-0.14832804,-0.126803268,-0.106949489,0.504184099,0.515163118,0.524916766,0.531746216,0.541397861,-1.076221597,-0.886289715,-0.719071894,-0.593057629,-0.373425561,0.101607685,0.119384171,0.138306911,0.150591313,0.1746067,0.009361245,0.013315819,0.015486471,0.018452677,0.021828123,47,49,50,52,54
