"","t","Label_testingDiff","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","Covid_propSymptInfect.2.5.","Covid_propSymptInfect.50.","Covid_propSymptInfect.97.5.","Covid_propSymptInfect_vac.2.5.","Covid_propSymptInfect_vac.50.","Covid_propSymptInfect_vac.97.5.","Covid_propSymptInfect_unvac.2.5.","Covid_propSymptInfect_unvac.50.","Covid_propSymptInfect_unvac.97.5.","Covid_cumPropSymptInfect.2.5.","Covid_cumPropSymptInfect.50.","Covid_cumPropSymptInfect.97.5.","Covid_cumPropSymptInfect_vac.2.5.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.97.5.","Covid_cumPropSymptInfect_unvac.2.5.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.97.5.","NonCovid_propSymptInfect.2.5.","NonCovid_propSymptInfect.50.","NonCovid_propSymptInfect.97.5.","NonCovid_propSymptInfect_vac.2.5.","NonCovid_propSymptInfect_vac.50.","NonCovid_propSymptInfect_vac.97.5.","NonCovid_propSymptInfect_unvac.2.5.","NonCovid_propSymptInfect_unvac.50.","NonCovid_propSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_unvac.2.5.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_vac.2.5.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.97.5.","Covid_cumSymptExpInfect_tested_unvac.2.5.","Covid_cumSymptExpInfect_tested_unvac.50.","Covid_cumSymptExpInfect_tested_unvac.97.5.","Covid_cumSymptExpInfect_tested_vac.2.5.","Covid_cumSymptExpInfect_tested_vac.50.","Covid_cumSymptExpInfect_tested_vac.97.5.","CumProp_falseNeg_vac.2.5.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.97.5.","CumProp_falseNeg_unvac.2.5.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.97.5.","NonCovid_cumSymptInfect_tested_unvac.2.5.","NonCovid_cumSymptInfect_tested_unvac.50.","NonCovid_cumSymptInfect_tested_unvac.97.5.","NonCovid_cumSymptInfect_tested_vac.2.5.","NonCovid_cumSymptInfect_tested_vac.50.","NonCovid_cumSymptInfect_tested_vac.97.5.","NonCovid_cumPropSymptInfect_tested_unvac.2.5.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.97.5.","NonCovid_cumPropSymptInfect_tested_vac.2.5.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.97.5.","CumProp_misclass_vac.2.5.","CumProp_misclass_vac.50.","CumProp_misclass_vac.97.5.","CumProp_misclass_unvac.2.5.","CumProp_misclass_unvac.50.","CumProp_misclass_unvac.97.5.","Covid_cumPropSymptExpInfect_tested_unvac.2.5.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.97.5.","Covid_cumPropSymptExpInfect_tested_vac.2.5.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.97.5.","Avg_numContacts.2.5.","Avg_numContacts.50.","Avg_numContacts.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"21",20,"equal",-0.832394266474182,0.0297484280059446,0.409538542959759,-0.455257728299615,0.0685304391051579,0.343861853505074,-0.845833333333333,0.0397660818713449,0.402440476190476,-0.458899456521739,0.0633333333333334,0.347149122807017,0.00072425,0.00131,0.0021535,0.000659666666666667,0.00126666666666667,0.00226433333333333,0.000659,0.00136,0.002381,0.00095475,0.00162,0.002645,0.00088,0.00157333333333334,0.002775,0.00092,0.0017,0.002785,0.152,0.152,0.152,0.150915333333333,0.15198,0.153142333333333,0.148573,0.15206,0.155254,0.35466,0.3605,0.365145,0.358466,0.36042,0.362394666666667,8,18,31,29,53,87.525,0,0,0.000195361876830464,0,0,0.000234255242655541,4217.325,4299,4397.725,12773.95,12904.5,13033.725,0.168693,0.17196,0.175909,0.170319333333333,0.17206,0.173783,0.000385462044447869,0.000854236317574772,0.00178239876204404,0.000108472253939256,0.000924000924000924,0.0020095628901179,0.00032,0.00072,0.00124,0.000386666666666667,0.000706666666666667,0.001167,6.0044895,6.00492,6.005521,47,50,53,100
"22",21,"equal",-0.765906742731253,0.0508608941555561,0.36251535016107,-0.387399580404449,0.0334919225094796,0.33911233354777,-0.789351851851851,0.0513157894736842,0.361068111455108,-0.377083333333333,0.0334338863750629,0.339076399790685,0.00083375,0.00157,0.0025525,0.000746666666666667,0.00151333333333334,0.002635,0.000899,0.00164,0.002903,0.00110275,0.001955,0.00307675,0.00103233333333333,0.00188666666666666,0.003223,0.001099,0.00202,0.003385,0.152,0.152,0.152,0.151007333333333,0.15206,0.153116333333333,0.148651,0.15182,0.154978,0.366215,0.3721,0.377124,0.369920333333333,0.372166666666667,0.374016,10,21.5,39,36.95,63,103.525,0,0,0.000187793530629798,0,0,0.000226109345863186,4371.425,4461,4565.05,13265.85,13405,13533.525,0.174857,0.17844,0.182602,0.176878,0.178733333333333,0.180447,0.00044716646733611,0.000967477881074952,0.00204284534334398,0.000104671661524901,0.00110352657477578,0.0022034350696524,4e-04,0.00086,0.00156,0.000492666666666667,0.00084,0.00138033333333333,6.0044895,6.00492,6.005521,47,50,53,100
"23",22,"equal",-0.599973538852705,0.0743567490929665,0.350929401062046,-0.332280966902318,0.0709782964845861,0.333423999984743,-0.6115,0.0798941798941799,0.35525462962963,-0.334918665563827,0.075885774722369,0.339421717171717,0.00098425,0.001855,0.00303925,0.000933333333333333,0.00178,0.00310833333333333,0.00112,0.00192,0.003282,0.00126275,0.00231,0.0036995,0.00121333333333333,0.00224666666666667,0.00386099999999999,0.001297,0.00242,0.003985,0.152,0.152,0.152,0.150816333333333,0.15206,0.153253666666667,0.148239,0.15182,0.155551,0.377956,0.38316,0.388639,0.381393,0.383453333333333,0.385367666666667,12,27,45.1,44.475,74.5,120,0,0,0.000215245671421199,0,0,0.000218619098301023,4532.225,4629.5,4731.3,13754.325,13892,14032.725,0.181289,0.18518,0.189252,0.183391,0.185226666666666,0.187103,0.000465186702326473,0.00113531792567353,0.00213927599542907,0.000213909557004136,0.00108190195624917,0.00226683619357067,0.00048,0.00108,0.001804,0.000593,0.000993333333333333,0.0016,6.0044895,6.00492,6.005521,47,50,53,100
"24",23,"equal",-0.415754590329442,0.0595675987208941,0.336470027932584,-0.36328237043264,0.0534710188671532,0.314172651070997,-0.429722222222222,0.0606261022927689,0.341287878787879,-0.367064393939393,0.0602783366867874,0.3177608311229,0.00127325,0.002195,0.00352875,0.00117766666666667,0.0021,0.00369433333333333,0.001259,0.00236,0.003884,0.0015875,0.00273,0.004319,0.00148633333333333,0.00266,0.00454733333333333,0.00156,0.00284,0.004747,0.152,0.152,0.152,0.150990333333333,0.152053333333333,0.153220333333333,0.148339,0.15184,0.155029,0.388748,0.39444,0.399599,0.392424666666667,0.394413333333334,0.396136666666667,16.425,32,53.1499999999999,52.375,89,145.05,0,6.86341849945378e-05,0.000207696546047077,0,0,0.000210708227552277,4700.375,4793.5,4898.675,14224.325,14382,14514.675,0.188015,0.19174,0.195947,0.189657666666667,0.19176,0.193529,0.00051898332401759,0.00131656503020323,0.0021771895526678,0.000412012163920004,0.00125786517337883,0.00247728821185653,0.000657,0.00128,0.002126,0.000698333333333333,0.00118666666666667,0.001934,6.0044895,6.00492,6.005521,47,50,53,100
"25",24,"equal",-0.323248122876107,0.0763632375846381,0.310993030255338,-0.243978855840599,0.0777033129241644,0.287271894623591,-0.325,0.0715277777777779,0.313539215686275,-0.237778185375397,0.084518475225664,0.296149267399267,0.001516,0.00259,0.004224,0.00143666666666667,0.00248,0.00432666666666666,0.00148,0.0027,0.004688,0.00187475,0.003235,0.005198,0.001765,0.00312,0.00531433333333333,0.001859,0.00342,0.005873,0.152,0.152,0.152,0.150683,0.152006666666667,0.153187333333333,0.148438,0.15198,0.155951,0.399577,0.40482,0.410214,0.402586,0.404786666666667,0.406774333333333,20.475,37,62.625,65,106.5,174.1,0,6.65291742202464e-05,0.000201728477059787,0,0,0.000403232343622219,4853.8,4950.5,5050.525,14709.425,14865.5,14988.1,0.194152,0.19802,0.202021,0.196125666666667,0.198206666666666,0.199841333333333,0.000567818710131901,0.00147859431879523,0.00247730706299183,0.000595484950663086,0.00141714761524999,0.0029514703426887,0.000819,0.00148,0.002505,0.000866666666666667,0.00142,0.00232133333333333,6.0044895,6.00492,6.005521,47,50,53,100
"26",25,"equal",-0.263159269056242,0.0537400452183578,0.329794663554724,-0.192090299938358,0.0782559954609848,0.298886145585056,-0.25875,0.0575757575757577,0.328653846153846,-0.200661375661376,0.072955630568987,0.299407407407407,0.001817,0.00304,0.0051015,0.00170533333333333,0.00296666666666667,0.00510366666666667,0.00176,0.00326,0.005673,0.0022685,0.003805,0.006295,0.00207233333333333,0.00366666666666667,0.006306,0.002198,0.00414,0.00708099999999999,0.152,0.152,0.152,0.150805,0.15196,0.153155,0.148535,0.15212,0.155585,0.4094,0.41488,0.420178,0.412491333333333,0.414753333333334,0.416762666666667,24.475,46,78.2499999999999,74.475,125.5,202.525,0,6.45911424074568e-05,0.000229101058036882,0,0,0.000390379676304005,4994.925,5108.5,5208.15,15176.225,15325,15455.05,0.199797,0.20434,0.208326,0.202349666666667,0.204333333333333,0.206067333333333,0.000681102572696514,0.00167602595131327,0.00285419492402863,0.000584509131983,0.00176627049036687,0.00341283488782888,0.000979,0.00184,0.00313,0.000993,0.00167333333333334,0.00270033333333333,6.0044895,6.00492,6.005521,47,50,53,100
"27",26,"equal",-0.225894787473802,0.0597619034864224,0.339341995425334,-0.152261582208361,0.0845478983249896,0.274913520105133,-0.223387260887261,0.0448014629049111,0.327208157524613,-0.148261469221835,0.0809434467971054,0.272727443045564,0.0021455,0.003585,0.00595275,0.002038,0.00352666666666666,0.00580266666666667,0.002072,0.00386,0.00680099999999999,0.00263325,0.00448,0.00737625,0.00247166666666667,0.00443333333333334,0.00730766666666666,0.002729,0.00488,0.00838599999999999,0.152,0.152,0.152,0.150965,0.1519,0.153182333333333,0.148453,0.1523,0.155105,0.419175,0.42436,0.42996,0.422033,0.42458,0.426615333333333,30.425,55,91.7749999999999,86.95,149.5,245.4,0,6.27391993478367e-05,0.000251569600131645,0,0,0.000378276011181295,5149.325,5262,5376.975,15626.375,15785.5,15915.525,0.205973,0.21048,0.215079,0.208351666666667,0.210473333333334,0.212207,0.000914783378343764,0.002012643819751,0.00334525463171757,0.00093871218203609,0.00208590272300588,0.00433148540149917,0.001217,0.0022,0.003671,0.00115933333333333,0.00199333333333333,0.003272,6.0044895,6.00492,6.005521,47,50,53,100
"28",27,"equal",-0.192280869132172,0.0476089252396509,0.319355157719805,-0.133942724964453,0.0817098717577265,0.244493842663476,-0.1924375,0.0511914113642314,0.310704022988505,-0.136382352941176,0.0829510703363915,0.245309172358082,0.0025865,0.004235,0.0071035,0.00253833333333333,0.00412666666666667,0.00698033333333333,0.002434,0.00456,0.00799699999999999,0.00322475,0.005345,0.0088315,0.00308633333333333,0.00524,0.008706,0.003259,0.0057,0.00990199999999999,0.152,0.152,0.152,0.150715333333333,0.151986666666667,0.153417333333333,0.147748,0.15204,0.155854,0.428238,0.43376,0.439902,0.431279333333333,0.434133333333333,0.436147333333333,34.9,65,111.725,101.325,179.5,286.675,0,6.11995104039168e-05,0.000244475688869135,0,0,0.000369969831768542,5297.425,5413.5,5527.525,16067.8,16231.5,16367.925,0.211897,0.21654,0.221101,0.214237333333333,0.21642,0.218239,0.00110168768271084,0.00231059224981732,0.00387260621225113,0.00109220348332541,0.00237855641913799,0.00487069933824771,0.001396,0.0026,0.004469,0.001351,0.00239333333333333,0.00382233333333333,6.0044895,6.00492,6.005521,47,50,53,100
"29",28,"equal",-0.140700851679508,0.0800386685394619,0.303333321504374,-0.107198719182284,0.0842264888034823,0.228940877215198,-0.121515506671475,0.0796351907463018,0.307105429292929,-0.114128787878788,0.0852308756557329,0.23259009009009,0.0030065,0.00502,0.008397,0.00293133333333333,0.00488666666666667,0.00810733333333333,0.002933,0.00554,0.009494,0.00380325,0.0063,0.01043725,0.00366333333333333,0.00616,0.010165,0.00395,0.0068,0.011742,0.152,0.152,0.152,0.150877333333333,0.151886666666667,0.153267333333333,0.148198,0.15234,0.155368,0.437017,0.4431,0.449261,0.440685,0.443433333333334,0.445740333333333,45,78,133.875,120.275,214,334,0,0.000117602098298315,0.000268608552282534,0,0,0.000528055564457734,5439.85,5558.5,5673.25,16500.75,16678,16815.2,0.217594,0.22234,0.22693,0.22001,0.222373333333333,0.224202666666667,0.00125243728587252,0.00264314376217628,0.0043312486519198,0.00123303438092365,0.00283613015658101,0.00562411732332211,0.0018,0.00312,0.005355,0.00160366666666667,0.00285333333333333,0.00445333333333333,6.0044895,6.00492,6.005521,47,50,53,100
"30",29,"equal",-0.108655701462086,0.0870112521597731,0.273773644515329,-0.0751275517470286,0.0921427116629111,0.228547869619687,-0.0965277777777778,0.0860708534621578,0.279926560587515,-0.0714967948717948,0.0947057839424496,0.222871666009723,0.00350925,0.00587,0.01003125,0.00345066666666667,0.00574,0.00960666666666666,0.003337,0.00654,0.011552,0.00440325,0.007455,0.01245275,0.00424566666666667,0.00728,0.0120283333333333,0.004569,0.00812,0.014175,0.152,0.152,0.152,0.150682666666667,0.151986666666667,0.153340333333333,0.147979,0.15204,0.155952,0.445662,0.45244,0.458545,0.449118,0.45262,0.455134666666667,54.475,91,160.125,136.95,251,386.625,0,0.000115453443398949,0.000288096543460571,0,0.000169176131700599,0.000512557997344608,5579.325,5697,5825.05,16910.475,17110.5,17247.575,0.223173,0.22788,0.233002,0.225473,0.22814,0.229967666666667,0.0014477467187309,0.00300861416332275,0.00494401117620683,0.00163658781518985,0.00329175684870201,0.00668444979364694,0.002179,0.00364,0.00640499999999999,0.001826,0.00334666666666667,0.005155,6.0044895,6.00492,6.005521,47,50,53,100
"31",30,"equal",-0.0895717463194779,0.0900543309609408,0.257112019121761,-0.0554094760976361,0.0893167117090344,0.206837613225956,-0.0869358974358974,0.0882051282051282,0.25730122324159,-0.0579769873940422,0.089679657871379,0.207112068965518,0.00408875,0.006915,0.01173925,0.00403533333333333,0.00676,0.0112563333333333,0.004154,0.00772,0.013283,0.005158,0.00883,0.01465175,0.00500433333333333,0.00858666666666667,0.0141673333333333,0.0056,0.00962,0.016466,0.152,0.152,0.152,0.150742,0.152053333333333,0.153348666666667,0.147954,0.15184,0.155774,0.454274,0.4611,0.467745,0.457392333333333,0.4614,0.463974,63.425,109,188.6,164,295.5,466.45,0,0.000167014831313734,0.000336531033986465,0,0.000167700864181143,0.000506078134127505,5705.725,5842.5,5963.05,17329.55,17537.5,17659.05,0.228229,0.2337,0.238522,0.231060666666667,0.233833333333334,0.235454,0.00177506553898455,0.00351873960914284,0.00587429272457239,0.00160402110401603,0.00374995264404287,0.00785570708855276,0.002537,0.00436,0.00754399999999999,0.00218666666666667,0.00394,0.00621933333333333,6.0044895,6.00492,6.005521,47,50,53,100
"32",31,"equal",-0.120617525204256,0.0874365774535215,0.259377523932109,-0.0483845011958066,0.0855539998425837,0.207193039704373,-0.120343339522729,0.08718643707483,0.255191965221035,-0.0538147530349365,0.0826702833031948,0.197187117524834,0.004778,0.00828,0.013819,0.00469733333333333,0.00801333333333333,0.013256,0.00483,0.00896,0.015755,0.00601775,0.01043,0.017277,0.00583266666666667,0.0101466666666667,0.01671,0.006478,0.01132,0.019624,0.152,0.152,0.152,0.150672333333333,0.151993333333333,0.153367,0.147899,0.15202,0.155983,0.462676,0.46978,0.476327,0.466101666666667,0.470026666666666,0.472741,72.95,127.5,224.075,192.95,346.5,553.125,0,0.000163952384182436,0.000358275544504567,0,0.000163880712459446,0.000577942148128336,5837.775,5974,6091.15,17733.6,17943.5,18087,0.233511,0.23896,0.243646,0.236448,0.239246666666666,0.24116,0.00191224234291665,0.00410082300319214,0.00665615526136959,0.00219891246658363,0.00453758193518168,0.00839076842491769,0.002918,0.0051,0.00896299999999999,0.00257266666666667,0.00462,0.007375,6.0044895,6.00492,6.005521,47,50,53,100
"33",32,"equal",-0.106487825591083,0.0954240816213497,0.25095239194743,-0.0487045690353422,0.07868377561542,0.192694894301106,-0.0915428450823133,0.0949999999999999,0.247346278317152,-0.0564541903409091,0.0815452072514219,0.183022747901067,0.005606,0.00972,0.01620425,0.00555233333333333,0.00944666666666667,0.015694,0.005767,0.01046,0.01802,0.007216,0.012345,0.02040625,0.00697966666666667,0.0119733333333333,0.019862,0.007716,0.0134,0.022647,0.152,0.152,0.152,0.150623333333333,0.152033333333334,0.153468,0.147596,0.1519,0.15613,0.470312,0.47768,0.484629,0.474256333333333,0.478346666666666,0.481150666666667,84,148.5,263.4,228.8,405,662.25,2.53117339869977e-05,0.000160776109305179,0.000426627577942059,0,0.000160991760041801,0.000725055380156106,5967.575,6104.5,6221.25,18109.425,18349,18485.625,0.238703,0.24418,0.24885,0.241459,0.244653333333334,0.246475,0.00240879783372581,0.00483067195370272,0.00808022590344611,0.00253910283386215,0.00513067232491173,0.00895922565720036,0.00336,0.00594,0.010536,0.00305066666666667,0.0054,0.00883,6.0044895,6.00492,6.005521,47,50,53,100
"34",33,"equal",-0.0721637261311413,0.0873947675849868,0.241214755087939,0.00401449949081178,0.0956906428060942,0.196230134026606,-0.0701841078268412,0.089105339105339,0.229798199767712,-0.00271855206952425,0.0967259285337088,0.190304182509506,0.0067155,0.011525,0.01909625,0.0066,0.0111133333333334,0.0187453333333333,0.006872,0.01248,0.020662,0.008544,0.014565,0.02414725,0.00826266666666667,0.01422,0.023599,0.009274,0.01594,0.026267,0.152,0.152,0.152,0.150789666666667,0.15208,0.153360666666667,0.147918,0.15176,0.155631,0.477573,0.48568,0.492355,0.481078,0.486333333333334,0.489698666666667,96.475,176,303.35,275.225,477,798.024999999999,5.20248734078578e-05,0.000208708357439255,0.000419302298136097,0,0.000157952933967639,0.000776510397836473,6093.275,6234,6352.575,18480.75,18734.5,18879.525,0.243731,0.24936,0.254103,0.24641,0.249793333333333,0.251727,0.00288203295483989,0.00544956829026022,0.00930062539700038,0.00289239170697823,0.0060008191299892,0.00991652740749139,0.003859,0.00704,0.012134,0.00366966666666667,0.00636,0.0106403333333333,6.0044895,6.00492,6.005521,47,50,53,100
"35",34,"equal",-0.0350352769786961,0.091483751396911,0.209512047717497,0.0114716935212875,0.0976383794040188,0.184088115013101,-0.029158970214731,0.0944099378881988,0.199870144306561,0.00610890999112419,0.0989200222609834,0.179414927261227,0.0078185,0.01354,0.02237275,0.007732,0.0131466666666667,0.021853,0.008078,0.01488,0.024407,0.0100435,0.017255,0.02829175,0.00974833333333332,0.0167,0.027618,0.010872,0.01896,0.030997,0.152,0.152,0.152,0.150925,0.15204,0.153127,0.148619,0.15188,0.155225,0.484502,0.49308,0.49959,0.487476333333333,0.494033333333333,0.497655333333333,118.375,209,351.925,331.925,566.5,950.474999999999,0.000101238829886251,0.00025380072397589,0.000560809241866804,0,0.000301205065216794,0.000760717034117712,6207.375,6349,6474.525,18848.85,19106,19263.35,0.248295,0.25396,0.258981,0.251318,0.254746666666667,0.256844666666667,0.00378798214354563,0.00611859691776353,0.0104904407458108,0.0036539735407456,0.00663543028029533,0.0113013013906846,0.004735,0.00836,0.014077,0.00442566666666667,0.00755333333333333,0.012673,6.0044895,6.00492,6.005521,47,50,53,100
"36",35,"equal",-0.033757190772546,0.0986090060428974,0.196704149654724,0.0166536676659227,0.0925460713409503,0.184173172465092,-0.0343464052287582,0.095952023988006,0.192953945324635,0.0130660935050249,0.0916460030927874,0.178787736106562,0.009106,0.015915,0.02637075,0.008973,0.01534,0.025675,0.009495,0.01732,0.028686,0.01175725,0.02042,0.03323225,0.011418,0.0196733333333333,0.0323483333333333,0.012775,0.0221,0.036758,0.152,0.152,0.152,0.151011333333333,0.15208,0.153267333333333,0.148198,0.15176,0.154966,0.490714,0.49986,0.507457,0.493457333333333,0.50144,0.505149666666667,142.275,245,417.275,385.45,662.5,1096.825,9.91541838948066e-05,0.000295742308566239,0.000574216464377346,0,0.000295923666274641,0.000892464213632097,6312.75,6478.5,6598.05,19154.225,19463,19647.05,0.25251,0.25914,0.263922,0.255389666666667,0.259506666666666,0.261960666666667,0.0041839546001834,0.00717653689291787,0.0119602898563235,0.0044871194328026,0.00727618077181686,0.013383796001819,0.005691,0.0098,0.016691,0.00513933333333333,0.00883333333333333,0.0146243333333333,6.0044895,6.00492,6.005521,47,50,53,100
"37",36,"equal",-0.0398868940613272,0.0814778584739559,0.206828869453997,0.0141090294127775,0.0981295867937326,0.178155560537757,-0.0516975308641975,0.0801776531089294,0.207484895129792,0.0157380967161214,0.095278390322095,0.168810054812948,0.01074575,0.018785,0.0310635,0.0105856666666667,0.01818,0.0301873333333333,0.01131,0.02056,0.033692,0.01384275,0.023985,0.039145,0.0134383333333333,0.0232066666666667,0.0378083333333333,0.015056,0.02616,0.043307,0.152,0.152,0.152,0.150993,0.15204,0.15332,0.14804,0.15188,0.155021,0.496537,0.50624,0.514303,0.499289333333333,0.5079,0.512527666666667,172.075,286.5,474,454.55,784.5,1283.5,9.75214781845516e-05,0.000339970859640602,0.000631736936571536,0,0.000292483207237911,0.00087361526050783,6398.6,6591.5,6705.05,19467.55,19811,20040.15,0.255944,0.26366,0.268202,0.259567333333333,0.264146666666667,0.267202,0.00487526032143795,0.00821307896648545,0.013257971142307,0.0050651424421881,0.00848074422728477,0.0154903276612721,0.006883,0.01146,0.01896,0.00606066666666667,0.01046,0.0171133333333333,6.0044895,6.00492,6.005521,47,50,53,100
"38",37,"equal",-0.0297596530996144,0.0909708782847078,0.208480169982611,0.0211642094207051,0.0957077011988723,0.168921009416004,-0.0263315217391305,0.0879576728877952,0.199590611353712,0.018567494201982,0.0925328743454807,0.158727113208596,0.01268975,0.0221,0.03594175,0.0125083333333333,0.0215266666666667,0.0347373333333333,0.013255,0.02374,0.039555,0.016388,0.02835,0.0457,0.015921,0.0275733333333333,0.044036,0.017637,0.0306,0.050692,0.152,0.152,0.152,0.151099666666667,0.151953333333333,0.153289666666667,0.148131,0.15214,0.154701,0.500971,0.51266,0.521155,0.504030666666667,0.513606666666667,0.519368,200.25,344.5,565.1,539.925,922,1491.05,0.000141958582453154,0.000424058277106999,0.00068488786891086,0,0.000424148304747049,0.00126887565525266,6489.325,6700,6821.025,19736.725,20136.5,20392.05,0.259573,0.268,0.272841,0.263156333333333,0.268486666666666,0.271894,0.00524208755070405,0.00942673263442288,0.014684898621987,0.00574648556209015,0.00993544624181928,0.0181168552032163,0.00801,0.01378,0.022604,0.007199,0.0122933333333334,0.0198806666666667,6.0044895,6.00492,6.005521,47,50,53,100
"39",38,"equal",-0.0120035662546684,0.0916371037273966,0.182740092987073,0.0226121841658629,0.0980811760378145,0.162884851673544,-0.0191927005666566,0.0847309573724668,0.179666124209467,0.0222019187676184,0.0934180403139105,0.150538007575907,0.01481125,0.026055,0.04120425,0.0145083333333333,0.02512,0.03972,0.01572,0.02788,0.045657,0.0191845,0.03332,0.0528565,0.018649,0.0323,0.050975,0.020791,0.03596,0.058634,0.152,0.152,0.152,0.150858333333333,0.1519,0.153311333333333,0.148066,0.1523,0.155425,0.503672,0.51776,0.527261,0.508594666666667,0.519253333333333,0.525802666666667,246.6,408.5,664.349999999999,636.25,1080,1749.1,0.000162032888111235,0.000463445731113793,0.000852726604205639,0,0.000421289277711632,0.00143445030500199,6576.325,6800,6934.575,19994.65,20443,20739.775,0.263053,0.272,0.277383,0.266595333333333,0.272573333333333,0.276530333333333,0.00619158208093023,0.0108010581135511,0.0169589220679278,0.00686531533124317,0.0112921490542016,0.0197525467450498,0.009864,0.01634,0.026574,0.00848333333333333,0.0144,0.0233213333333333,6.0044895,6.00492,6.005521,47,50,53,100
"40",39,"equal",-0.0102884079489118,0.0907969422701937,0.185602366252944,0.0349233972353049,0.0968587485242534,0.153379187643613,-0.00884258182851521,0.0910400079555978,0.180298448425458,0.0338755477069887,0.0952984073718106,0.142331689610301,0.017423,0.03057,0.048338,0.0171196666666667,0.0296866666666667,0.0468083333333333,0.018333,0.03274,0.052927,0.0225835,0.039095,0.062186,0.022096,0.03808,0.0600743333333333,0.024046,0.04228,0.0685209999999999,0.152,0.152,0.152,0.150845666666667,0.15196,0.153254,0.148238,0.15212,0.155463,0.50633,0.52218,0.532766,0.511442666666667,0.523933333333333,0.532006333333333,281.05,476.5,775.675,753.65,1282.5,2043.05,0.000227439456443089,0.000543970992685169,0.000963531119993061,0,0.000546824215581504,0.00154038061543511,6644.65,6888.5,7036.95,20223.45,20725,21069.725,0.265786,0.27554,0.281478,0.269646,0.276333333333334,0.280929666666667,0.00718789760818354,0.0124378376152037,0.0190896650915619,0.00768092281615792,0.0128792603141274,0.0222468948692608,0.011242,0.01906,0.031027,0.0100486666666667,0.0171,0.0272406666666666,6.0044895,6.00492,6.005521,47,50,53,100
"41",40,"equal",0.0116676184674191,0.0967975179323893,0.179076831108364,0.0417341241187074,0.0971114876679685,0.154841365885274,0.00602491823422055,0.0940470900078186,0.176951227221722,0.0408305614542812,0.0929972216417853,0.144194903166751,0.02073175,0.035535,0.05620025,0.020357,0.0346266666666667,0.0546213333333333,0.021856,0.03756,0.061659,0.02670225,0.045865,0.0725995,0.0261726666666667,0.0446733333333333,0.0701063333333333,0.028291,0.04914,0.080174,0.152,0.152,0.152,0.150935666666667,0.152,0.153147333333333,0.148558,0.152,0.155193,0.5087,0.52578,0.537501,0.513346666666667,0.52788,0.537186666666667,325.575,552.5,910.374999999999,897.075,1510.5,2386.65,0.00031294636832249,0.000623802566529386,0.00114276831862481,0.000132272804994551,0.000662823837793515,0.00157164502802482,6701.7,6976.5,7132.675,20396.375,20990.5,21372.125,0.268068,0.27906,0.285307,0.271951666666667,0.279873333333334,0.284961666666667,0.00845459260513113,0.0140369654127113,0.0218781996546246,0.0095297979015553,0.0148460091661063,0.0242163667652636,0.013023,0.0221,0.036415,0.011961,0.02014,0.031822,6.0044895,6.00492,6.005521,47,50,53,100
"42",41,"equal",0.0356442152871539,0.0948896741125144,0.171150817374271,0.0551807858722749,0.0970254578059298,0.149877103667557,0.0348468548626277,0.0935306553911205,0.164873131231008,0.0547276788523732,0.0946254075353802,0.135909868034407,0.0241035,0.041385,0.065305,0.0236823333333333,0.04062,0.063428,0.025367,0.04426,0.070936,0.0312445,0.05346,0.0844475,0.0305556666666667,0.0522266666666667,0.0817926666666666,0.033273,0.05768,0.0924119999999999,0.152,0.152,0.152,0.150853333333333,0.15202,0.153305666666667,0.148083,0.15194,0.15544,0.508409,0.52892,0.542224,0.514442333333333,0.53152,0.542588666666667,381.9,651,1050.8,1038.275,1762,2760.275,0.000394642570010045,0.000736026358257297,0.00134988391513535,0.000191848770950626,0.00077952481900886,0.0017836281616853,6746.975,7050.5,7227.075,20547.975,21224,21673.3,0.269879,0.28202,0.289083,0.273973,0.282986666666666,0.288977333333333,0.00918184581018555,0.0158891924213233,0.0241724351102061,0.0104558337051214,0.0168996649725176,0.0273132271086006,0.015276,0.02604,0.042032,0.0138436666666667,0.0234933333333334,0.0368036666666667,6.0044895,6.00492,6.005521,47,50,53,100
